Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,28.52632,28.52632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,28.52632,28.52632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,27.49434,27.49434,0.4377692,0.4377692,0,0,0,0.4377692,0,0,5.551115E-17,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.06360013,26.96019,26.54626,0.8052564,0.8052564,0,0,0,0.8052564,7.898122,0,2.220446E-16,0.06360013,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.7840381,-0.7840381,12.68784,90.62727,0,0.885782,0.0508801,0,10.22806
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1609442,26.62681,25.5814,0.8133916,0.8133916,0,0,0,0.8133916,19.78681,0,1.110223E-16,0.1609442,0.8562017,0.8133916,0,0,1.383164,9.380426,0,0.6952575,-0.6952575,11.95498,85.39252,0,0.8947308,0.1287554,0,9.54137
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2349058,26.23111,24.70883,0.7430815,0.7430815,0,0,0,0.7430815,31.61239,0,0,0.2349058,0.7821911,0.7430815,0,0,2.155673,8.685169,0,0.5472853,-0.5472853,11.37809,81.2719,0,0.8173897,0.1879247,0,8.920074
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4783286,27.02606,23.91177,0.2504317,0.2504317,0,0,0,0.2504317,191.0016,0,0,0.4783286,0.2636123,0.2504317,0,0,2.763767,8.137884,0.2147163,0,0.2147163,11.58179,82.72688,0,0.2754749,0.3826629,0,8.616212
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.6025065,27.00342,23.08115,0.7671126,0.7671126,0,0,0,0.7671126,78.54212,1.110223E-16,0,0.6025065,0.807487,0.7671126,0,0,2.549051,8.331128,0,0.2049804,-0.2049804,11.36572,81.18353,0,0.8438239,0.4820052,0,8.933635
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6374557,28.70768,24.51586,0.7860993,0.7860993,0,0,0,0.7860993,81.09099,0,1.110223E-16,0.6374557,0.8274729,0.7860993,0,0,2.776807,8.126148,0,0.1900172,-0.1900172,11.16542,79.75285,0,0.8647092,0.5099645,0,8.763603
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.8973053,34.2752,28.17394,1.631923,1.631923,0,0,0,1.631923,54.98452,0,2.220446E-16,0.8973053,1.717814,1.631923,0,0,2.987937,7.936131,0,0.8205088,-0.8205088,10.30053,73.57507,0,1.795116,0.7178442,0,8.833436
