Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,20.59185,20.59185,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,20.59185,20.59185,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,19.84691,19.84691,0.4377692,0.4377692,0,-1,0,0.4377692,0,0,5.551115E-17,0,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.06597223,19.57388,19.16253,0.8052564,0.8052564,0,-1,0,0.8052564,8.192699,0,1.110223E-16,0,0.06597223,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.781666,-0.781666,12.69034,90.64513,0,0.885782,0.05277778,0,10.23044
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1667222,19.50518,18.46604,0.8133916,0.8133916,0,-1,0,0.8133916,20.49716,0,1.110223E-16,0,0.1667222,0.8562017,0.8133916,0,0,1.380529,9.382798,0,0.6894795,-0.6894795,11.96357,85.45389,0,0.8947308,0.1333777,0,9.54952
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2430384,19.34962,17.83617,0.7430815,0.7430815,0,0,0,0.7430815,32.70683,0,0,0,0.2430384,0.7821911,0.7430815,0,0,2.146617,8.693319,0,0.5391527,-0.5391527,11.39525,81.39449,0,0.8173897,0.1944307,0,8.936357
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4944404,20.35761,17.26081,0.2504317,0.2504317,0,0,0,0.2504317,197.4352,0,0,0,0.4944404,0.2636123,0.2504317,0,0,2.745676,8.154166,0.2308281,0,0.2308281,11.61423,82.95865,0,0.2754749,0.3955523,0,8.648606
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.6221072,20.5622,16.66123,0.7671126,0.7671126,0,0,0,0.7671126,81.09725,0,0,0,0.6221072,0.807487,0.7671126,0,0,2.514847,8.361912,0,0.1853797,-0.1853797,11.41883,81.56289,0,0.8438239,0.4976858,0,8.984018
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6596786,21.86456,17.69688,0.7860993,0.7860993,0,0,0,0.7860993,83.91798,0,1.110223E-16,0,0.6596786,0.8274729,0.7860993,0,0,2.720825,8.176532,0,0.1677943,-0.1677943,11.24196,80.29952,0,0.8647092,0.5277429,0,8.83621
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.9343629,26.39848,20.33748,1.631923,1.631923,0,-1,0,1.631923,57.25532,0,2.220446E-16,0,0.9343629,1.717814,1.631923,0,0,2.907263,8.008738,0,0.7834511,-0.7834511,10.41613,74.40075,0,1.795116,0.7474903,0,8.9431
1/1/2007 10:00:00 AM,0.0271396,52.2438,-152.504,28.91588,0.0220855,0.09977307,23.68171,23.0447,0.4912224,0.4912224,0,0,0,0.4912224,20.31118,0,5.551115E-17,0,0.09977307,0.5170763,0.4912224,0,0,3.777764,7.225286,0,0.4173032,-0.4173032,9.97625,71.25879,0,0.5403447,0.07981846,0,7.325059
1/1/2007 11:00:00 AM,0.01236893,54.40896,-175.4185,23.26789,0.01004075,0.04491954,25.63622,25.34614,1.976774,1.976774,0,0,0,1.976774,2.272366,0,4.440892E-16,0,0.04491954,2.080815,1.976774,0,0,4.241435,6.807983,0,2.035896,-2.035896,7.830227,55.93008,0,2.174452,0.03593563,0,6.852903
1/1/2007 12:00:00 PM,0.178318,53.43244,161.1098,25.92141,0.1472996,0.638751,31.75554,27.478,1.714993,1.714993,0,0,0,1.714993,37.24511,0,2.220446E-16,0,0.638751,1.805256,1.714993,0,0,6.503541,4.772088,0,1.166505,-1.166505,6.600623,47.14722,0,1.886492,0.5110008,0,5.410839
1/1/2007 1:00:00 PM,0.1554301,49.56982,139.74,35.03278,0.1281351,0.5513638,33.24467,29.51902,1.302067,1.302067,0,0,0,1.302067,42.34526,0,0,0,0.5513638,1.370597,1.302067,0,0,7.799657,3.605582,0,0.8192333,-0.8192333,5.737076,40.97903,0,1.432274,0.4410911,0,4.156947
1/1/2007 2:00:00 PM,0.06454479,43.6441,121.5346,46.96489,0.05276601,0.2281347,32.32997,30.79693,0.7909791,0.7909791,0,-1,0,0.7909791,28.84206,0,0,0,0.2281347,0.8326095,0.7909791,0,0,8.709916,2.786349,0,0.6044749,-0.6044749,5.099903,36.42781,0,0.870077,0.1825077,0,3.014484
1/1/2007 3:00:00 PM,0.03261233,36.50797,106.0586,60.02935,0.02656367,0.1149774,32.11364,31.342,0,0,0,-1,0,0,0,0,0,0,0.1149774,0,0,0,0,9.381556,2.181874,0.1149774,0,0.1149774,5.20898,37.20693,0,0,0.0919819,0,2.296852
1/1/2007 4:00:00 PM,0.1000275,28.81356,92.42928,73.58352,0.08173659,0.3498724,34.24748,31.86891,1.057531,1.057531,0,-1,0,1.057531,33.0839,0,2.220446E-16,0,0.3498724,1.11319,1.057531,0,0,9.266578,2.285354,0,0.7633179,-0.7633179,4.404373,31.45974,0,1.163284,0.2798979,0,2.635226
1/1/2007 5:00:00 PM,0.08188617,21.03604,79.84824,87.33976,0.06630111,0.2853278,33.22128,31.29355,0,0,0,-1,0,0,0,0,0,0,0.2853278,0,0,0,0,10.11471,1.522036,0.2853278,0,0.2853278,4.675058,33.39321,0,0,0.2282622,0,1.807364
