Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,32.49356,32.49356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,32.49356,32.49356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,31.31805,31.31805,28.42784,28.42784,0,0,0,28.42784,0,0,3.552714E-15,0,29.92404,28.42784,0,0,0,318.7582,0,29.92404,-29.92404,388.4581,92.48985,0,31.27062,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,30.23812,30.23812,52.29171,52.29171,0,0,0,52.29171,0,0,7.105427E-15,0,55.0439,52.29171,0,0,33.24894,288.8342,0,55.0439,-55.0439,330.4368,78.67526,0,57.52087,0,0,288.8342
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,29.13908,29.13908,52.81999,52.81999,0,0,0,52.81999,0,0,7.105427E-15,0,55.59999,52.81999,0,0,94.40882,233.7903,0,55.59999,-55.59999,271.8292,64.72112,0,58.10199,0,0,233.7903
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,28.14515,28.14515,48.2542,48.2542,0,0,0,48.2542,0,0,7.105427E-15,0,50.79389,48.2542,0,0,156.1866,178.1903,0,50.79389,-50.79389,218.2878,51.97317,0,53.07962,0,0,178.1903
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,27.23725,27.23725,16.26252,16.26252,0,0,0,16.26252,0,0,3.552714E-15,0,17.11845,16.26252,0,0,212.6243,127.3964,0,17.11845,-17.11845,200.2433,47.67689,0,17.88878,0,0,127.3964
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.088892,28.19417,26.29111,17.45969,17.45969,0,0,0,17.45969,40.60147,0,0,7.088892,18.37863,17.45969,0,0,231.6447,110.278,0,11.28973,-11.28973,188.3429,44.84346,0,19.20566,5.671113,0,117.3668
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,15.58365,32.21046,27.92535,17.89183,17.89183,0,0,0,17.89183,87.09923,0,0,15.58365,18.83351,17.89183,0,0,244.1889,98.98822,0,3.249861,-3.249861,184.9173,44.02783,0,19.68102,12.46692,0,114.5719
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,29.08216,40.50681,32.09217,37.14302,37.14302,0,0,0,37.14302,78.29776,0,0,29.08216,39.09792,37.14302,0,0,247.7999,95.73836,0,10.01576,-10.01576,174.3597,41.51414,0,40.85732,23.26572,0,124.8205
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,7.167688,38.41114,36.36412,11.18036,11.18036,0,0,0,11.18036,64.10966,0,0,7.167688,11.7688,11.18036,0,0,258.9285,85.7226,0,4.601109,-4.601109,169.5097,40.35938,0,12.29839,5.734151,0,92.89028
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,5.698528,41.65649,39.99575,44.99193,44.99193,0,0,0,44.99193,12.66567,0,0,5.698528,47.35993,44.99193,0,0,264.0408,81.12149,0,41.6614,-41.6614,125.5948,29.90345,0,49.49112,4.558823,0,86.82001
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,29.13273,52.46298,43.35979,39.03371,39.03371,0,0,0,39.03371,74.6348,0,0,29.13273,41.08812,39.03371,0,0,310.3313,39.46009,0,11.95539,-11.95539,112.9927,26.90296,0,42.93708,23.30618,0,68.59282
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,25.41539,54.63791,46.58047,29.63541,29.63541,81,0,22.761,29.63541,85.76021,0,0,25.41539,0,0,51.36459,48.79636,323.615,27.5047,74.21175,0,74.21175,183.3961,43.66565,0.2301185,32.59895,20.33231,81,52.92009
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,10.93187,52.00251,48.59698,18.0029,18.0029,81,0,22.761,18.0029,60.72281,0,0,10.93187,0,0,62.9971,59.84724,249.4033,94.29527,70.77911,0,70.77911,250.5431,59.653,0.2355666,19.80319,8.745494,81,105.2271
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,6.216983,51.38598,49.45711,0,0,72.31579,0,20.56389,0,0,0,0,6.216983,0,0,72.31579,68.7,178.6242,157.9965,74.91698,0,74.91698,321.6156,76.57498,0.2218715,0,4.973586,81,164.2135
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,12.06762,54.10064,50.28856,24.06969,24.06969,81,0,22.761,24.06969,50.13615,0,0,12.06762,0,0,56.93031,54.08379,103.7072,225.4218,66.15141,0,66.15141,384.3723,91.51703,0.2302627,26.47666,9.654092,81,237.4894
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,6.448971,51.38144,49.38065,0,0,0,0,0,0,0,0,0,6.448971,0,0,0,0,37.55577,284.958,6.448971,0,6.448971,390.4903,92.9737,0.225186,0,5.159177,0,291.407
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,46.50402,46.50402,21.11393,21.11393,0,0,0,21.11393,0,0,3.552714E-15,0,22.22518,21.11393,0,0,31.1068,290.7621,0,22.22518,-22.22518,367.0629,87.39576,0.225186,23.22532,0,0,290.7621
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,43.78985,43.78985,29.19959,29.19959,0,0,0,29.19959,0,0,3.552714E-15,0,30.73642,29.19959,0,0,55.80145,268.5369,0,30.73642,-30.73642,334.6639,79.68172,0.225186,32.11956,0,0,268.5369
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,41.61087,41.61087,40.73093,40.73093,0,0,0,40.73093,0,0,0,0,42.87466,40.73093,0,0,89.95303,237.8005,0,42.87466,-42.87466,289.47,68.9213,0.225186,44.80402,0,0,237.8005
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,39.48923,39.48923,48.14174,48.14174,0,0,0,48.14174,0,0,7.105427E-15,0,50.67551,48.14174,0,0,137.5915,194.9258,0,50.67551,-50.67551,236.0534,56.20307,0.225186,52.95591,0,0,194.9258
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,37.31025,37.31025,2.306329,2.306329,0,0,0,2.306329,0,0,0,0,2.427714,2.306329,0,0,193.8977,144.2503,0,2.427714,-2.427714,233.4943,55.59378,0.225186,2.536961,0,0,144.2503
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,35.39886,35.39886,9.566084,9.566084,0,0,0,9.566084,0,0,1.776357E-15,0,10.06956,9.566084,0,0,196.5951,141.8226,0,10.06956,-10.06956,222.8801,53.06658,0.225186,10.52269,0,0,141.8226
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,33.94621,33.94621,29.25643,29.25643,0,0,0,29.25643,0,0,3.552714E-15,0,30.79624,29.25643,0,0,207.7835,131.7531,0,30.79624,-30.79624,190.418,45.33752,0.225186,32.18208,0,0,131.7531
1/2/2007 1:00:00 AM,0,0,-40.56551,90,0,0,32.49356,32.49356,12.06376,12.06376,0,0,0,12.06376,0,0,1.776357E-15,0,12.69869,12.06376,0,0,242.0016,100.9568,0,12.69869,-12.69869,177.0324,42.15049,0.225186,13.27013,0,0,100.9568
1/2/2007 2:00:00 AM,0,0,-59.2364,90,0,0,31.28938,31.28938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.1112,88.25812,0,0,0,177.0324,42.15049,0.225186,0,0,0,88.25812
1/2/2007 3:00:00 AM,0,0,-65.97112,90,0,0,30.20945,30.20945,42.53674,42.53674,0,0,0,42.53674,0,0,7.105427E-15,0,44.77551,42.53674,0,0,256.1112,88.25812,0,44.77551,-44.77551,129.8349,30.913,0.225186,46.79041,0,0,88.25812
1/2/2007 4:00:00 AM,0,0,-68.37815,90,0,0,29.1104,29.1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.8618,43.4826,0,0,0,129.8349,30.913,0.225186,0,0,0,43.4826
1/2/2007 5:00:00 AM,0,0,-68.6517,90,0,0,28.14515,28.14515,6.921948,6.921948,0,0,0,6.921948,0,0,8.881784E-16,0,7.286261,6.921948,0,0,305.8618,43.4826,0,7.286261,-7.286261,122.1545,29.08434,0.225186,7.614142,0,0,43.4826
1/2/2007 6:00:00 AM,0.00108274,0,-67.47298,90,0,0,27.21813,27.21813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.9576,36.19634,0,0,0,122.1545,29.08434,0.225186,0,0,0,36.19634
1/2/2007 7:00:00 AM,0.0894334,8.420039,-64.93723,77.85415,0.1004246,10.77639,29.18199,26.272,11.413,11.413,0,0,0,11.413,94.42204,0,0,10.77639,12.01368,11.413,0,0,313.9576,36.19634,0,1.237296,-1.237296,120.8502,28.77381,0.225186,12.5543,8.621108,0,46.97273
1/2/2007 8:00:00 AM,0.2576896,21.61751,-60.74889,64.20465,0.2779514,28.78843,35.99703,27.89668,7.556548,7.556548,0,0,0,7.556548,380.9734,0,0,28.78843,7.954261,7.556548,0,0,315.3324,34.95905,20.83417,0,20.83417,140.6153,33.47976,0.2102134,8.312203,23.03075,0,63.74748
1/2/2007 9:00:00 AM,0.4718998,34.13238,-54.14432,50.93016,0.5125259,49.95471,47.13926,32.0635,8.910165,8.910165,0,0,0,8.910165,560.6486,0,0,49.95471,9.379121,8.910165,0,0,294.4983,53.7098,40.57559,0,40.57559,179.1087,42.64483,0.1861131,9.801181,39.96377,0,103.6645
1/2/2007 10:00:00 AM,0.7602223,45.34824,-43.62961,38.51621,0.8317832,74.72426,61.06528,36.31633,0,0,0,0,0,0,0,0,0,74.72426,0,0,0,0,253.9227,90.22784,74.72426,0,74.72426,249.9983,59.52329,0.1536684,0,59.77941,0,164.9521
1/2/2007 11:00:00 AM,0.9687649,54.00035,-26.89878,28.20251,1.052093,88.49403,71.51035,39.93841,0,0,0,0,0,0,0,0,0,88.49403,0,0,0,0,179.1984,157.4797,88.49403,0,88.49403,333.9511,79.51201,0.1273722,0,70.79522,0,245.9737
1/2/2007 12:00:00 PM,1.031318,57.92366,-3.10829,23.0618,1.116798,90.59844,76.96455,43.30244,24.1902,24.1902,0,0,0,24.1902,374.5254,0,0,90.59844,25.46337,24.1902,0,0,90.70438,237.1243,65.13508,0,65.13508,395.7437,94.22449,0.1131238,26.60922,72.47875,0,327.7227
1/2/2007 1:00:00 PM,0.9423041,55.46115,21.77175,26.33853,1.021662,82.67799,77.32673,46.52313,43.95524,43.95524,0,0,0,43.95524,188.0959,10.84001,0,82.67799,46.26867,43.95524,0,0,25.5693,295.7458,25.5693,0,25.5693,420.0009,100,0.1083652,48.35076,66.14239,0,378.4238
1/2/2007 2:00:00 PM,0.9231796,47.717,40.28822,35.78399,1.009367,80.73341,79.04343,48.56831,42.47823,42.47823,0,0,0,42.47823,190.0583,36.01949,0,80.73341,44.71393,42.47823,0,0,0,318.7582,0,0,0,420.0009,100,0.1083652,46.72606,64.58673,0,399.4916
1/2/2007 3:00:00 PM,0.6474482,36.96494,52.06245,47.8565,0.7182695,60.62668,70.97336,49.42844,11.26202,11.26202,0,0,0,11.26202,538.3285,48.77192,0,60.62668,11.85476,11.26202,0,0,0,318.7582,0,0,0,420.0009,100,0.1083652,12.38823,48.50135,0,379.3849
1/2/2007 4:00:00 PM,0.2630356,24.6874,59.43145,60.98538,0.2758425,25.17601,58.44975,50.25989,26.25131,26.25131,0,0,0,26.25131,95.90383,0,3.552714E-15,25.17601,27.63296,26.25131,0,0,0,318.7582,0,2.456947,-2.456947,417.411,99.38337,0.1083652,28.87644,20.14081,0,343.9342
1/2/2007 5:00:00 PM,0.168327,11.61707,64.10592,74.57189,0.2057908,19.11782,55.47573,49.38065,36.90159,36.90159,0,0,0,36.90159,51.80758,0,0,19.11782,38.84378,36.90159,0,0,2.729941,316.3013,0,19.72596,-19.72596,396.618,94.43267,0.1083652,40.59175,15.29426,0,335.4191
1/2/2007 6:00:00 PM,0.01077664,0,66.99503,90,0,0,46.52313,46.52313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.64767,296.5753,0,0,0,396.618,94.43267,0.1083652,0,0,0,296.5753
1/2/2007 7:00:00 PM,0,0,68.49145,90,0,0,43.78985,43.78985,8.272146,8.272146,0,0,0,8.272146,0,0,1.776357E-15,0,8.707522,8.272146,0,0,24.64767,296.5753,0,8.707522,-8.707522,387.4395,92.24731,0.1083652,9.09936,0,0,296.5753
1/2/2007 8:00:00 PM,0,0,68.59808,90,0,0,41.63954,41.63954,21.78297,21.78297,0,0,0,21.78297,0,0,3.552714E-15,0,22.92944,21.78297,0,0,34.3227,287.8678,0,22.92944,-22.92944,363.2697,86.49261,0.1083652,23.96127,0,0,287.8678
1/2/2007 9:00:00 PM,0,0,66.81534,90,0,0,39.50835,39.50835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.79985,264.9384,0,0,0,363.2697,86.49261,0.1083652,0,0,0,264.9384
1/2/2007 10:00:00 PM,0,0,61.48289,90,0,0,37.31025,37.31025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.79985,264.9384,0,0,0,363.2697,86.49261,0.1083652,0,0,0,264.9384
1/2/2007 11:00:00 PM,0,0,46.99853,90,0,0,35.42754,35.42754,24.90278,24.90278,0,0,0,24.90278,0,0,3.552714E-15,0,26.21345,24.90278,0,0,59.79985,264.9384,0,26.21345,-26.21345,335.6383,79.91373,0.1083652,27.39306,0,0,264.9384
1/3/2007 12:00:00 AM,0,0,7.251837,90,0,0,33.94621,33.94621,30.37557,30.37557,0,0,0,30.37557,0,0,3.552714E-15,0,31.97428,30.37557,0,0,88.92591,238.7249,0,31.97428,-31.97428,301.9344,71.88902,0.1083652,33.41312,0,0,238.7249
1/3/2007 1:00:00 AM,0,0,-40.51197,90,0,0,32.49356,32.49356,3.239771,3.239771,0,0,0,3.239771,0,0,4.440892E-16,0,3.410285,3.239771,0,0,124.4529,206.7506,0,3.410285,-3.410285,298.3397,71.03312,0.1083652,3.563748,0,0,206.7506
1/3/2007 2:00:00 AM,0,0,-59.30554,90,0,0,31.28938,31.28938,8.055193,8.055193,0,0,0,8.055193,0,0,0,0,8.47915,8.055193,0,0,128.2421,203.3403,0,8.47915,-8.47915,289.4019,68.90508,0.1083652,8.860712,0,0,203.3403
1/3/2007 3:00:00 AM,0,0,-66.05676,90,0,0,30.20945,30.20945,43.85265,43.85265,0,0,0,43.85265,0,0,0,0,46.16068,43.85265,0,0,137.6634,194.8612,0,46.16068,-46.16068,240.7443,57.31995,0.1083652,48.23791,0,0,194.8612
1/3/2007 4:00:00 AM,0,0,-68.46574,90,0,0,29.13908,29.13908,30.38658,30.38658,0,0,0,30.38658,0,0,3.552714E-15,0,31.98588,30.38658,0,0,188.953,148.7005,0,31.98588,-31.98588,207.0282,49.29233,0.1083652,33.42524,0,0,148.7005
1/3/2007 5:00:00 AM,0,0,-68.74113,90,0,0,28.14515,28.14515,46.02975,46.02975,0,0,0,46.02975,0,0,7.105427E-15,0,48.45237,46.02975,0,0,224.4929,116.7146,0,48.45237,-48.45237,155.9549,37.13205,0.1083652,50.63272,0,0,116.7146
1/3/2007 6:00:00 AM,0.001416367,0,-67.56737,90,0,0,27.21813,27.21813,17.82678,17.82678,0,0,0,17.82678,0,0,3.552714E-15,0,18.76503,17.82678,0,0,278.3288,68.26227,0,18.76503,-18.76503,136.1748,32.42252,0.1083652,19.60945,0,0,68.26227
1/3/2007 7:00:00 AM,0.154613,8.338984,-65.04131,77.94933,0.2181841,23.00393,32.60294,26.26244,0,0,0,0,0,0,0,0,0,23.00393,0,0,0,0,299.1789,49.49724,23.00393,0,23.00393,157.9983,37.61856,0.1044136,0,18.40315,0,72.50117
1/3/2007 8:00:00 AM,0.3864299,21.54955,-60.86939,64.28886,0.4516729,45.51912,41.09684,27.87756,24.29147,24.29147,0,0,0,24.29147,187.3873,0,0,45.51912,25.56996,24.29147,0,0,276.1749,70.20078,19.94915,0,19.94915,176.9237,42.12461,0.101213,26.72061,36.41529,0,115.7199
1/3/2007 9:00:00 AM,0.5964742,34.08275,-54.2908,50.99901,0.6654133,63.20711,51.66196,32.01571,32.46776,32.46776,0,0,0,32.46776,194.6765,0,0,63.20711,34.17659,32.46776,0,0,256.2258,88.15501,29.03052,0,29.03052,204.4645,48.68192,0.09689088,35.71453,50.56569,0,151.3621
1/3/2007 10:00:00 AM,0.868866,45.32633,-43.81342,38.56028,0.9523276,83.66787,64.6785,36.25899,21.77166,21.77166,0,0,0,21.77166,384.2972,0,0,83.66787,22.91753,21.77166,0,0,227.1953,114.2825,60.75033,0,60.75033,262.0973,62.404,0.0889428,23.94882,66.9343,0,197.9503
1/3/2007 11:00:00 AM,1.045182,54.02103,-27.119,28.2016,1.135721,93.97075,74.01273,39.86195,62.15334,62.15334,0,0,0,62.15334,151.1918,0,0,93.97075,65.42457,62.15334,0,0,166.4449,168.9578,28.54619,0,28.54619,289.1786,68.85191,0.08564165,68.36867,75.1766,0,262.9285
1/3/2007 12:00:00 PM,1.103408,57.99842,-3.311169,22.98947,1.195372,95.41334,79.34491,43.24511,13.31369,13.31369,0,0,0,13.31369,716.6558,0,0,95.41334,14.01441,13.31369,0,0,137.8987,194.6494,81.39893,0,81.39893,366.4004,87.23801,0.07744532,14.64506,76.33067,0,290.0627
1/3/2007 1:00:00 PM,1.07279,55.57644,21.66171,26.21606,1.164311,91.41005,81.7336,46.50402,21.86214,21.86214,0,0,0,21.86214,418.1204,11.89746,0,91.41005,23.01278,21.86214,0,0,56.49982,267.9084,56.49982,0,56.49982,420.0009,100,0.07262112,24.04835,73.12804,0,359.3185
1/3/2007 2:00:00 PM,0.9414855,47.84681,40.26152,35.65303,1.029183,81.98882,79.62769,48.53964,13.82816,13.82816,0,0,0,13.82816,592.9119,67.43286,0,81.98882,14.55596,13.82816,0,0,0,318.7582,0,0,0,420.0009,100,0.07262112,15.21098,65.59106,0,400.747
1/3/2007 3:00:00 PM,0.6946991,37.09526,52.07967,47.73031,0.771195,64.42252,72.56209,49.39977,38.28138,38.28138,0,0,0,38.28138,168.2868,24.12634,0,64.42252,40.29618,38.28138,0,0,0,318.7582,0,0,0,420.0009,100,0.07262112,42.10951,51.53802,0,383.1808
1/3/2007 4:00:00 PM,0.4499265,24.81354,59.47055,60.86624,0.51768,45.1772,65.75079,50.28856,32.43414,32.43414,0,0,0,32.43414,139.289,11.03599,0,45.1772,34.1412,32.43414,0,0,0,318.7582,0,0,0,420.0009,100,0.07262112,35.67756,36.14176,0,363.9354
1/3/2007 5:00:00 PM,0.1871784,11.73763,64.15836,74.46016,0.2357411,21.78244,56.38715,49.39977,77.7363,77.7363,20.25,0,7.39125,77.7363,28.02093,0,0,21.78244,60.51189,57.4863,0,0,0,318.7582,0,38.72946,-38.72946,379.1764,90.27991,0.07262112,85.50993,17.42595,81,340.5406
1/3/2007 6:00:00 PM,0.01226666,0,67.05901,90,0,0,46.5518,46.5518,32.74404,32.74404,0,0,0,32.74404,0,0,0,0,34.46741,32.74404,0,0,43.03273,280.0288,0,34.46741,-34.46741,342.8446,81.62949,0.07262112,36.01844,0,0,280.0288
1/3/2007 7:00:00 PM,0,0,68.5692,90,0,0,43.83764,43.83764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.32986,245.5614,0,0,0,342.8446,81.62949,0.07262112,0,0,0,245.5614
1/3/2007 8:00:00 PM,0,0,68.69611,90,0,0,41.65865,41.65865,32.15502,32.15502,0,0,0,32.15502,0,0,7.105427E-15,0,33.84739,32.15502,0,0,81.32986,245.5614,0,33.84739,-33.84739,307.1663,73.13468,0.07262112,35.37053,0,0,245.5614
1/3/2007 9:00:00 PM,0,0,66.94791,90,0,0,39.50835,39.50835,35.46469,35.46469,0,0,0,35.46469,0,0,7.105427E-15,0,37.33125,35.46469,0,0,118.9381,211.714,0,37.33125,-37.33125,267.8157,63.76551,0.07262112,39.01116,0,0,211.714
1/3/2007 10:00:00 PM,0,0,61.68317,90,0,0,37.33892,37.33892,49.08578,49.08578,0,0,0,49.08578,0,0,0,0,51.66924,49.08578,0,0,160.4172,174.3827,0,51.66924,-51.66924,213.3515,50.79788,0.07262112,53.99435,0,0,174.3827
1/3/2007 11:00:00 PM,0,0,47.34851,90,0,0,35.45621,35.45621,31.97038,31.97038,0,0,0,31.97038,0,0,0,0,33.65303,31.97038,0,0,217.8275,122.7135,0,33.65303,-33.65303,177.8781,42.35185,0.07262112,35.16742,0,0,122.7135
1/4/2007 12:00:00 AM,0,0,7.720277,90,0,0,33.97488,33.97488,11.80189,11.80189,0,0,0,11.80189,0,0,1.776357E-15,0,12.42304,11.80189,0,0,255.2198,89.06045,0,12.42304,-12.42304,164.7831,39.23399,0.07262112,12.98208,0,0,89.06045
1/4/2007 1:00:00 AM,0,0,-40.47429,90,0,0,32.49356,32.49356,44.00951,44.00951,0,0,0,44.00951,0,0,7.105427E-15,0,46.3258,44.00951,0,0,269.0231,76.63741,0,46.3258,-46.3258,115.9514,27.60742,0.07262112,48.41046,0,0,76.63741
