Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,26.25933,26.25933,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,26.25933,26.25933,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,25.30936,25.30936,0.1648472,0.1648472,0,-1,0,0.1648472,0,0,2.775558E-17,0,0,0.1735233,0.1648472,0,0,0,4.553689,0,0.1735233,-0.1735233,5.817102,96.95152,0,0.1813319,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,24.43662,24.43662,0.3032288,0.3032288,0,-1,0,0.3032288,0,0,5.551115E-17,0,0,0.3191882,0.3032288,0,0,0.1928037,4.380166,0,0.3191882,-0.3191882,5.480649,91.34396,0,0.3335517,0,0,4.380166
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,23.54844,23.54844,0.3062922,0.3062922,0,-1,0,0.3062922,0,0,5.551115E-17,0,0,0.3224129,0.3062922,0,0,0.5474573,4.060977,0,0.3224129,-0.3224129,5.140795,85.67975,0,0.3369215,0,0,4.060977
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,22.74521,22.74521,0.2798162,0.2798162,0,0,0,0.2798162,0,0,0,0,0,0.2945433,0.2798162,0,0,0.9056938,3.738564,0,0.2945433,-0.2945433,4.830319,80.50517,0,0.3077978,0,0,3.738564
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,22.0115,22.0115,0.09430302,0.09430302,0,0,0,0.09430302,0,0,1.387779E-17,0,0,0.09926634,0.09430302,0,0,1.232964,3.444021,0,0.09926634,-0.09926634,4.725684,78.76124,0,0.1037333,0,0,3.444021
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.1183507,23.14185,21.24689,0.3489159,0.3489159,0,0,0,0.3489159,33.91956,0,5.551115E-17,0,0.1183507,0.3672799,0.3489159,0,0,1.34326,3.344755,0,0.2489291,-0.2489291,4.463289,74.38801,0,0.3838075,0.09468059,0,3.463106
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.2607358,26.83336,22.56758,0.3575518,0.3575518,0,0,0,0.3575518,72.9225,5.551115E-17,0,0,0.2607358,0.3763703,0.3575518,0,0,1.619848,3.095826,0,0.1156346,-0.1156346,4.3414,72.35651,0,0.393307,0.2085886,0,3.356561
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.4892911,34.30612,25.93495,0.742269,0.742269,0,-1,0,0.742269,65.9183,0,1.110223E-16,0,0.4892911,0.7813358,0.742269,0,0,1.748331,2.980191,0,0.2920447,-0.2920447,4.033557,67.22582,0,0.816496,0.3914329,0,3.469482
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.1210411,31.42237,29.38728,0.2234291,0.2234291,0,-1,0,0.2234291,54.17427,0,2.775558E-17,0,0.1210411,0.2351886,0.2234291,0,0,2.072825,2.688146,0,0.1141475,-0.1141475,3.913235,65.22046,0,0.245772,0.09683289,0,2.809187
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.09664467,33.97226,32.32214,0.8991222,0.8991222,0,-1,0,0.8991222,10.74878,0,2.220446E-16,0,0.09664467,0.9464445,0.8991222,0,0,2.199656,2.573999,0,0.8497998,-0.8497998,3.017468,50.29103,0,0.9890345,0.07731573,0,2.670644
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,0.4972415,44.081,35.04076,0.7800528,0.7800528,0,-1,0,0.7800528,63.7446,0,0,0,0.4972415,0.8211082,0.7800528,0,0,3.143878,1.724199,0,0.3238666,-0.3238666,2.676083,44.60128,0,0.858058,0.3977932,0,2.221441
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,0.4355426,45.64126,37.64352,0.5922363,0.5922363,0,-1,0,0.5922363,73.54203,0,0,0,0.4355426,0.6234066,0.5922363,0,0,3.503729,1.400333,0,0.1878641,-0.1878641,2.478056,41.30086,0,0.6514599,0.3484341,0,1.835875
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,0.1875594,42.65239,39.27314,0.3597714,0.3597714,0,-1,0,0.3597714,52.13295,0,0,0,0.1875594,0.3787067,0.3597714,0,0,3.712467,1.212469,0,0.1911473,-0.1911473,2.27657,37.94275,0,0.3957485,0.1500476,0,1.400028
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,0.1067358,41.88198,39.96824,0,0,0,-1,0,0,0,0,0,0,0.1067358,0,0,0,0,3.924853,1.021321,0.1067358,0,0.1067358,2.377828,39.63039,0,0,0.08538867,0,1.128057
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,0.2075537,44.42186,40.64017,0.4810105,0.4810105,0,-1,0,0.4810105,43.14951,0,5.551115E-17,0,0.2075537,0.5063269,0.4810105,0,0,3.818117,1.117383,0,0.2987732,-0.2987732,2.062893,34.38149,0,0.5291116,0.166043,0,1.324937
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,0.11071,41.89157,39.90646,0,0,0,-1,0,0,0,0,0,0,0.11071,0,0,0,0,4.150087,0.8186103,0.11071,0,0.11071,2.167922,36.13197,0,0,0.08856801,0,0.9293203
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,37.58173,37.58173,0.4299139,0.4299139,0,-1,0,0.4299139,0,0,5.551115E-17,0,0,0.452541,0.4299139,0,0,4.039377,0.9182493,0,0.452541,-0.452541,1.690902,28.18164,0,0.4729053,0,0,0.9182493
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,35.38831,35.38831,0.5945514,0.4424229,0,-1,0,0.4424229,0,0,0.1521285,0.2115836,0,0.4657083,0.4424229,0,0,4.542201,0.4657083,0,0.4657083,-0.4657083,1.200002,20,0,0.6540065,0,0,0.4657083
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,33.62739,33.62739,0.8293481,0,0,-1,0,0,0,0,0.8293481,0.912283,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,0.912283,0,0,0
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,31.91281,31.91281,0.9802442,0,0,-1,0,0,0,0,0.9802442,1.078269,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,1.078269,0,0,0
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,30.15189,30.15189,0.01337392,0,0,-1,0,0,0,0,0.01337392,0.01471132,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,0.01471132,0,0,0
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,28.60722,28.60722,0.05547174,0,0,-1,0,0,0,0,0.05547174,0.06101892,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,0.06101892,0,0,0
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,27.43328,27.43328,0.169652,0,0,-1,0,0,0,0,0.169652,0.1866172,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,0.1866172,0,0,0
