Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,29.65982,29.65982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,29.65982,29.65982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,28.58683,28.58683,0.1648472,0.1648472,0,0,0,0.1648472,0,0,2.775558E-17,0,0.1735233,0.1648472,0,0,0,4.553689,0,0.1735233,-0.1735233,5.817102,96.95152,0,0.1813319,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,27.60108,27.60108,0.3032288,0.3032288,0,0,0,0.3032288,0,0,5.551115E-17,0,0.3191882,0.3032288,0,0,0.1928037,4.380166,0,0.3191882,-0.3191882,5.480649,91.34396,0,0.3335517,0,0,4.380166
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,26.59788,26.59788,0.3062922,0.3062922,0,0,0,0.3062922,0,0,5.551115E-17,0,0.3224129,0.3062922,0,0,0.5474573,4.060977,0,0.3224129,-0.3224129,5.140795,85.67975,0,0.3369215,0,0,4.060977
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,25.69064,25.69064,0.2798162,0.2798162,0,0,0,0.2798162,0,0,0,0,0.2945433,0.2798162,0,0,0.9056938,3.738564,0,0.2945433,-0.2945433,4.830319,80.50517,0,0.3077978,0,0,3.738564
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,24.86191,24.86191,0.09430302,0.09430302,0,0,0,0.09430302,0,0,1.387779E-17,0,0.09926634,0.09430302,0,0,1.232964,3.444021,0,0.09926634,-0.09926634,4.725684,78.76124,0,0.1037333,0,0,3.444021
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.116735,25.89766,23.99828,0.3489159,0.3489159,0,0,0,0.3489159,33.45649,0,5.551115E-17,0.116735,0.3672799,0.3489159,0,0,1.34326,3.344755,0,0.2505449,-0.2505449,4.461586,74.35962,0,0.3838075,0.093388,0,3.46149
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.2568767,29.76632,25.49,0.3575518,0.3575518,0,0,0,0.3575518,71.84322,0,0,0.2568767,0.3763703,0.3575518,0,0,1.621643,3.09421,0,0.1194936,-0.1194936,4.335629,72.26034,0,0.393307,0.2055014,0,3.351087
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.4806129,37.68832,29.29343,0.742269,0.742269,0,0,0,0.742269,64.74915,0,1.110223E-16,0.4806129,0.7813358,0.742269,0,0,1.754414,2.974716,0,0.3007229,-0.3007229,4.018639,66.97718,0,0.816496,0.3844903,0,3.455329
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.1186575,35.23443,33.19283,0.2234291,0.2234291,0,0,0,0.2234291,53.10744,0,2.775558E-17,0.1186575,0.2351886,0.2234291,0,0,2.088551,2.673993,0,0.1165311,-0.1165311,3.895804,64.92995,0,0.245772,0.09492599,0,2.792651
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.09452416,38.16366,36.50775,0.8991222,0.8991222,0,0,0,0.8991222,10.51294,0,1.110223E-16,0.09452416,0.9464445,0.8991222,0,0,2.218029,2.557462,0,0.8519203,-0.8519203,2.997802,49.96326,0,0.9890345,0.07561933,0,2.651987
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,0.4846758,48.65298,39.57841,0.7800528,0.7800528,0,0,0,0.7800528,62.13372,0,0,0.4846758,0.8211082,0.7800528,0,0,3.164608,1.705542,0,0.3364324,-0.3364324,2.643171,44.05276,0,0.858058,0.3877406,0,2.190218
