Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,34.1938,34.1938,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,34.1938,34.1938,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,32.95679,32.95679,0.4377692,0.4377692,0,-1,0,0.4377692,0,0,5.551115E-17,0,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.06190578,32.23612,31.82035,0.8052564,0.8052564,0,-1,0,0.8052564,7.68771,0,1.110223E-16,0,0.06190578,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.7857325,-0.7857325,12.68606,90.61451,0,0.885782,0.04952462,0,10.22637
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1568171,31.71369,30.6638,0.8133916,0.8133916,0,-1,0,0.8133916,19.27942,0,1.110223E-16,0,0.1568171,0.8562017,0.8133916,0,0,1.385047,9.378732,0,0.6993846,-0.6993846,11.94884,85.34869,0,0.8947308,0.1254537,0,9.535549
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2290969,31.14646,29.61787,0.7430815,0.7430815,0,0,0,0.7430815,30.83065,0,0,0,0.2290969,0.7821911,0.7430815,0,0,2.162141,8.679347,0,0.5530942,-0.5530942,11.36583,81.18433,0,0.8173897,0.1832775,0,8.908444
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4668202,31.78925,28.66245,0.2504317,0.2504317,0,0,0,0.2504317,186.4062,0,0,0,0.4668202,0.2636123,0.2504317,0,0,2.77669,8.126253,0.2032079,0,0.2032079,11.55861,82.56133,0,0.2754749,0.3734562,0,8.593074
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.588506,31.60428,27.66681,0.7671126,0.7671126,0,0,0,0.7671126,76.71703,0,0,0,0.588506,0.807487,0.7671126,0,0,2.573482,8.30914,0,0.218981,-0.218981,11.32778,80.91257,0,0.8438239,0.4708048,0,8.897646
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6215822,33.59562,29.38656,0.7860993,0.7860993,0,0,0,0.7860993,79.07172,0,1.110223E-16,0,0.6215822,0.8274729,0.7860993,0,0,2.816794,8.090159,0,0.2058907,-0.2058907,11.11075,79.36237,0,0.8647092,0.4972658,0,8.711741
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.8708355,39.90142,33.77141,1.631923,1.631923,0,-1,0,1.631923,53.36253,0,2.220446E-16,0,0.8708355,1.717814,1.631923,0,0,3.045562,7.884269,0,0.8469785,-0.8469785,10.21796,72.98529,0,1.795116,0.6966684,0,8.755104
1/1/2007 10:00:00 AM,0.0271396,52.2438,-152.504,28.91588,0.0220855,0.09222491,38.9121,38.26689,0.4912224,0.4912224,0,0,0,0.4912224,18.77457,0,5.551115E-17,0,0.09222491,0.5170763,0.4912224,0,0,3.986649,7.03729,0,0.4248514,-0.4248514,9.770128,69.78649,0,0.5403447,0.07377993,0,7.129515
1/1/2007 11:00:00 AM,0.01236893,54.40896,-175.4185,23.26789,0.01004075,0.04114631,42.38273,42.08855,1.976774,1.976774,0,0,0,1.976774,2.081487,0,4.440892E-16,0,0.04114631,2.080815,1.976774,0,0,4.458706,6.612439,0,2.039669,-2.039669,7.620128,54.42938,0,2.174452,0.03291705,0,6.653585
1/1/2007 12:00:00 PM,0.178318,53.43244,161.1098,25.92141,0.1472996,0.5785397,49.97155,45.62861,1.714993,1.714993,0,0,0,1.714993,33.73423,0,0,0,0.5785397,1.805256,1.714993,0,0,6.725005,4.57277,0,1.226716,-1.226716,6.327056,45.19316,0,1.886492,0.4628318,0,5.151309
1/1/2007 1:00:00 PM,0.1554301,49.56982,139.74,35.03278,0.1281351,0.4951223,52.80457,49.01782,1.302067,1.302067,0,0,0,1.302067,38.02586,0,0,0,0.4951223,1.370597,1.302067,0,0,8.088023,3.346054,0,0.8754749,-0.8754749,5.404224,38.60152,0,1.432274,0.3960978,0,3.841176
1/1/2007 2:00:00 PM,0.06454479,43.6441,121.5346,46.96489,0.05276601,0.2040162,52.69909,51.13985,0.7909791,0.7909791,0,-1,0,0.7909791,25.79287,0,0,0,0.2040162,0.8326095,0.7909791,0,0,9.060773,2.470579,0,0.6285933,-0.6285933,4.741629,33.86871,0,0.870077,0.163213,0,2.674595
1/1/2007 3:00:00 PM,0.03261233,36.50797,106.0586,60.02935,0.02656367,0.1026286,52.83002,52.04498,0,0,0,0,0,0,0,0,0,0,0.1026286,0,0,0,0,9.75921,1.841985,0.1026286,0,0.1026286,4.838991,34.56415,0,0,0.08210286,0,1.944614
1/1/2007 4:00:00 PM,0.1000275,28.81356,92.42928,73.58352,0.08173659,0.3111841,55.34053,52.91994,1.057531,1.057531,0,0,0,1.057531,29.42554,0,2.220446E-16,0,0.3111841,1.11319,1.057531,0,0,9.656581,1.934351,0,0.8020061,-0.8020061,3.993602,28.52567,0,1.163284,0.2489473,0,2.245535
1/1/2007 5:00:00 PM,0.08188617,21.03604,79.84824,87.33976,0.06630111,0.2545238,53.92571,51.96452,0,0,0,0,0,0,0,0,0,0,0.2545238,0,0,0,0,10.5477,1.132345,0.2545238,0,0.2545238,4.235065,30.2504,0,0,0.203619,0,1.386869
1/1/2007 6:00:00 PM,0.03952774,13.55032,67.70203,101.1255,0.03199911,0.1257461,49.88074,48.93737,1.270298,1.270298,4.599182,0,1.420577,1.270298,9.898948,0,0,0,0.1257461,0,0,3.328884,3.16244,10.29317,1.361416,3.288186,0,3.288186,7.354512,52.53212,0.2639746,1.397328,0.1005969,5,1.487163
1/1/2007 7:00:00 PM,0.03190922,6.689501,55.53901,114.7832,0.02570842,0.1027816,46.83719,46.08118,1.756764,1.756764,0,-1,0,1.756764,5.850619,0,2.220446E-16,0,0.1027816,1.849226,1.756764,0,0,7.00499,4.320784,0,1.746444,-1.746444,5.513598,39.38276,0.2639746,1.932441,0.08222527,0,4.423565
1/1/2007 8:00:00 PM,0.006506507,0.7765003,43.04588,128.0866,0.005220942,0.02121246,43.94135,43.78818,2.450536,2.450536,0,-1,0,2.450536,0.8656254,0,4.440892E-16,0.2459359,0.02121246,2.579511,2.450536,0,0,8.945482,2.57434,0,2.558299,-2.558299,2.816915,20.12078,0.2639746,2.695589,0.01696997,0,2.595552
1/1/2007 9:00:00 PM,0,0,30.05116,90,0,0,41.55553,41.55553,2.896399,0.01523911,0,-1,0,0.01523911,0,0,2.88116,3.1708,0,0.01604117,0.01523911,0,0,11.78804,0.01604117,0,0.01604117,-0.01604117,2.800006,20,0.2639746,3.186039,0,0,0.01604117
1/1/2007 10:00:00 PM,0,0,16.54624,90,0,0,39.26253,39.26253,0.03551587,0,0,-1,0,0,0,0,0.03551587,0.03906746,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0.2639746,0.03906746,0,0,0
1/1/2007 11:00:00 PM,0,0,2.692489,90,0,0,37.25113,37.25113,0.1473111,0,0,-1,0,0,0,0,0.1473111,0.1620422,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0.2639746,0.1620422,0,0,0
1/2/2007 12:00:00 AM,0,0,-11.12728,90,0,0,35.72247,35.72247,0.4505289,0,0,-1,0,0,0,0,0.4505289,0.4955819,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0.2639746,0.4955819,0,0,0
1/2/2007 1:00:00 AM,0,0,-24.80699,90,0,0,34.1938,34.1938,0.1857736,0,0,-1,0,0,0,0,0.1857736,0.2043509,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0.2639746,0.2043509,0,0,0
1/2/2007 2:00:00 AM,0.002014032,0,-38.01942,90,0,0,32.92662,32.92662,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0.2639746,0,0,0,0
1/2/2007 3:00:00 AM,0.09946286,4.163553,-50.70483,120.0994,0.007543397,0.03266828,32.00928,31.79018,0.6550365,0.03103486,0,-1,0,0.03103486,105.2632,0,0.6240017,0.7143332,0.03266828,0.03266828,0.03103486,0,0,11.80586,0,0,0,0,2.800006,20,0.2639746,0.7205402,0.02613462,0,0.03266828
1/2/2007 4:00:00 AM,0.1536184,10.69225,-62.97343,106.5377,0.0492601,0.2132702,32.06449,30.63363,0,0,0,-1,0,0,0,0,0,0,0.2132702,0,0,0,0,11.80586,0,0.2132702,0,0.2132702,3.002331,21.44518,0.2501144,0,0.1706162,0,0.2132702
1/2/2007 5:00:00 AM,0.2653549,17.97265,-75.08488,92.77404,0.07313031,0.3171457,31.74152,29.61787,0.1065932,0.1065932,0,0,0,0.1065932,297.5289,0,0,0,0.3171457,0.1122034,0.1065932,0,0,11.59259,0.1919432,0.2049423,0,0.2049423,3.196757,22.83393,0.2381008,0.1172526,0.2537166,0,0.5090889
1/2/2007 6:00:00 AM,0.2743202,25.67762,-87.43513,78.98042,0.2027881,0.8666777,34.54502,28.64234,0,0,0,0,0,0,0,0,0,0,0.8666777,0,0,0,0,11.38765,0.3763913,0.8666777,0,0.8666777,4.01896,28.7068,0.1979022,0,0.6933422,0,1.243069
1/2/2007 7:00:00 AM,0.3225481,33.45384,-100.5696,65.31339,0.2710893,1.152506,35.54407,27.6467,0.5014437,0.5014437,0,0,0,0.5014437,229.8376,0,0,0,1.152506,0.5278355,0.5014437,0,0,10.52097,1.156401,0.6246709,0,0.6246709,4.611574,32.93975,0.1764327,0.5515881,0.9220051,0,2.308908
1/2/2007 8:00:00 AM,0.4434687,40.87403,-115.2132,51.99736,0.4054596,1.672085,41.22438,29.35639,0.332006,0.332006,0,0,0,0.332006,503.6309,0,0,0,1.672085,0.34948,0.332006,0,0,9.896299,1.718605,1.322605,0,1.322605,5.866307,41.90211,0.1434769,0.3652066,1.337668,0,3.39069
1/2/2007 9:00:00 AM,0.6849208,47.36454,-132.2432,39.48629,0.7273843,2.770233,55.28135,33.74124,0.3914788,0.3914788,0,-1,0,0.3914788,707.6331,0,0,0,2.770233,0.4120829,0.3914788,0,0,8.573694,2.908949,2.35815,0,2.35815,8.103445,57.88164,0.1076315,0.4306267,2.216187,0,5.679183
1/2/2007 10:00:00 AM,1.086609,52.14495,-152.3724,28.92479,1.24817,4.178844,75.80315,38.2166,0,0,0,0,0,0,0,0,0,0,4.178844,0,0,0,0,6.215544,5.031285,4.178844,0,4.178844,12.06785,86.19872,0.07460276,0,3.343075,0,9.210129
1/2/2007 11:00:00 AM,1.346382,54.32999,-175.2465,23.20781,0.9959272,3.421019,71.92474,42.02821,0,0,0,0,0,0,0,1.384319,0,0,3.421019,0,0,0,0,2.0367,8.792245,2.0367,0,2.0367,14.00003,100,0.06489665,0,2.736815,0,12.21326
1/2/2007 12:00:00 PM,1.368729,53.37833,161.3036,25.80655,0.9763385,3.287478,74.94874,45.56827,1.062825,1.062825,0,0,0,1.062825,309.315,2.168715,0,0,3.287478,1.118764,1.062825,0,0,0,10.62527,0,0,0,14.00003,100,0.06489665,1.169108,2.629983,0,13.91275
1/2/2007 1:00:00 PM,1.172691,49.53854,139.9307,34.90525,0.892859,2.988426,75.84535,48.95748,1.931226,1.931226,0,0,0,1.931226,154.7424,0.9555564,0,0,2.988426,2.03287,1.931226,0,0,0,10.62527,0,0,0,14.00003,100,0.06489665,2.124349,2.390741,0,13.6137
1/2/2007 2:00:00 PM,1.247033,43.62902,121.7096,46.84013,0.7511669,2.55049,73.69114,51.10968,1.866332,1.866332,0,-1,0,1.866332,136.6579,0.58593,0,0,2.55049,1.96456,1.866332,0,0,0,10.62527,0,0,0,14.00003,100,0.06489665,2.052965,2.040392,0,13.17576
1/2/2007 3:00:00 PM,0.8786822,36.50204,106.2171,59.91049,0.5608947,1.965887,68.8096,52.01481,0.4948106,0.4948106,0,0,0,0.4948106,397.3009,1.445034,0,0,1.965887,0.5208532,0.4948106,0,0,0,10.62527,0,0,0,14.00003,100,0.06489665,0.5442916,1.57271,0,12.59116
1/2/2007 4:00:00 PM,0.3038536,28.81097,92.57488,73.47122,0.2394388,0.8865036,60.00788,52.88977,1.153383,1.153383,0,0,0,1.153383,76.86117,0,0,0,0.8865036,1.214087,1.153383,0,0,0,10.62527,0,0.3275837,-0.3275837,13.65472,97.53355,0.06489665,1.268721,0.7092029,0,11.51178
1/2/2007 5:00:00 PM,0.4208041,21.03218,79.98489,87.2345,0.09204594,0.3517793,54.68896,51.96452,1.621316,1.621316,0,0,0,1.621316,21.69715,0,0,0,0.3517793,1.706648,1.621316,0,0,0.3639819,10.29769,0,1.354869,-1.354869,12.22657,87.33245,0.06489665,1.783447,0.2814234,0,10.64947
1/2/2007 6:00:00 PM,0.2492311,13.54141,67.83297,101.0283,0.02666435,0.1048644,49.7435,48.95748,0,0,0,0,0,0,0,0,0,0,0.1048644,0,0,0,0,1.869392,8.942822,0.1048644,0,0.1048644,12.32605,88.04304,0.06446481,0,0.0838915,0,9.047686
1/2/2007 7:00:00 PM,0.06132134,6.672279,55.66632,114.696,0.043884,0.1749202,47.37226,46.08118,0.4976853,0.4976853,0,-1,0,0.4976853,35.14674,0,1.110223E-16,0,0.1749202,0.5238793,0.4976853,0,0,1.764527,9.0372,0,0.3489591,-0.3489591,11.95821,85.41565,0.06446481,0.5474539,0.1399361,0,9.21212
1/2/2007 8:00:00 PM,0.01275553,0.7481374,43.1703,128.0135,0.007297183,0.02963322,44.03244,43.81835,1.31055,1.31055,0,-1,0,1.31055,2.261128,0,2.220446E-16,0,0.02963322,1.379527,1.31055,0,0,2.15226,8.68824,0,1.349893,-1.349893,10.5353,75.25201,0.06446481,1.441605,0.02370657,0,8.717874
1/2/2007 9:00:00 PM,0,0,30.17202,90,0,0,41.57564,41.57564,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,3.652141,7.338347,0,0,0,10.5353,75.25201,0.06446481,0,0,0,7.338347
1/2/2007 10:00:00 PM,0,0,16.66151,90,0,0,39.26253,39.26253,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,3.652141,7.338347,0,0,0,10.5353,75.25201,0.06446481,0,0,0,7.338347
1/2/2007 11:00:00 PM,0,0,2.79935,90,0,0,37.2813,37.2813,0.3834857,0.3834857,0,-1,0,0.3834857,0,0,0,0,0,0.4036691,0.3834857,0,0,3.652141,7.338347,0,0.4036691,-0.4036691,10.1098,72.2127,0.06446481,0.4218343,0,0,7.338347
1/3/2007 12:00:00 AM,0,0,-11.03289,90,0,0,35.72247,35.72247,0.4677629,0.4677629,0,-1,0,0.4677629,0,0,5.551115E-17,0,0,0.492382,0.4677629,0,0,4.100663,6.934678,0,0.492382,-0.492382,9.590781,68.50545,0.06446481,0.5145392,0,0,6.934678
1/3/2007 1:00:00 AM,0,0,-24.72584,90,0,0,34.1938,34.1938,0.04989025,0.04989025,0,-1,0,0.04989025,0,0,0,0,0,0.05251605,0.04989025,0,0,4.647754,6.442296,0,0.05251605,-0.05251605,9.535425,68.11004,0.06446481,0.05487928,0,0,6.442296
1/3/2007 2:00:00 AM,0.001144844,0,-37.95113,90,0,0,32.92662,32.92662,0.1240444,0.1240444,0,-1,0,0.1240444,0,0,1.387779E-17,0,0,0.1305731,0.1240444,0,0,4.706105,6.38978,0,0.1305731,-0.1305731,9.397789,67.12693,0.06446481,0.1364489,0,0,6.38978
1/3/2007 3:00:00 AM,0.09267166,4.045592,-50.6476,120.2191,0.007462176,0.03231693,32.00692,31.79018,0.6753006,0.6753006,0,-1,0,0.6753006,4.785562,0,0,0,0.03231693,0.7108427,0.6753006,0,0,4.851186,6.259207,0,0.6785258,-0.6785258,8.68256,62.01816,0.06446481,0.7428307,0.02585354,0,6.291523
1/3/2007 4:00:00 AM,0.266103,10.57035,-62.92451,106.65,0.02110427,0.09174356,31.27641,30.6638,0.4679325,0.4679325,0,-1,0,0.4679325,19.60615,0,5.551115E-17,0,0.09174356,0.4925605,0.4679325,0,0,5.605104,5.580681,0,0.4008169,-0.4008169,8.260061,59.00032,0.06446481,0.5147257,0.07339485,0,5.672424
1/3/2007 5:00:00 AM,0.283533,17.84848,-75.04085,92.87864,0.05676911,0.2467978,31.26575,29.61787,0.7088265,0.7088265,0,0,0,0.7088265,34.81781,0,0,0,0.2467978,0.7461331,0.7088265,0,0,6.050456,5.179864,0,0.4993353,-0.4993353,7.733716,55.24072,0.06446481,0.7797091,0.1974383,0,5.426661
1/3/2007 6:00:00 AM,0.5536523,25.55255,-87.39175,79.07633,0.2788755,1.177906,36.77491,28.64234,0.2745201,0.2745201,0,0,0,0.2745201,429.0783,0,0,0,1.177906,0.2889685,0.2745201,0,0,6.605273,4.680529,0.8889376,0,0.8889376,8.577036,61.26442,0.0610227,0.3019721,0.9423249,0,5.858435
1/3/2007 7:00:00 AM,0.8804633,33.3292,-100.5211,65.39857,0.4721615,1.944665,41.45974,27.63664,0,0,0,0,0,0,0,0,0,0,1.944665,0,0,0,0,5.716335,5.480572,1.944665,0,1.944665,10.42191,74.44205,0.05464021,0,1.555732,0,7.425237
1/3/2007 8:00:00 AM,0.9615213,40.75167,-115.1512,52.06766,0.6788483,2.675879,49.34078,29.33627,1.067275,1.067275,0,0,0,1.067275,250.7208,0,0,0,2.675879,1.123447,1.067275,0,0,3.771671,7.230771,1.552432,0,1.552432,11.89467,84.96178,0.05042954,1.174002,2.140703,0,9.90665
1/3/2007 9:00:00 AM,1.06664,47.24778,-132.1555,39.53286,0.8418589,3.141796,58.69098,33.69095,1.42651,1.42651,0,-1,0,1.42651,220.2435,0,0,0,3.141796,1.501589,1.42651,0,0,2.219238,8.627959,1.640207,0,1.640207,13.45071,96.07631,0.04663276,1.569161,2.513437,0,11.76976
1/3/2007 10:00:00 AM,1.402419,52.03965,-152.2454,28.92855,0.9501162,3.378182,66.5532,38.15626,0.9565639,0.9565639,0,0,0,0.9565639,353.158,1.792241,0,0,3.378182,1.006909,0.9565639,0,0,0.5790318,10.10415,0.5790318,0,0.5790318,14.00003,100,0.04542541,1.05222,2.702546,0,13.48233
1/3/2007 11:00:00 AM,1.564772,54.24408,-175.0769,23.14145,0.9962578,3.423771,71.85245,41.94775,2.730782,2.730782,0,0,0,2.730782,125.377,0.5492638,0,0,3.423771,2.874507,2.730782,0,0,0,10.62527,0,0,0,14.00003,100,0.04542541,3.00386,2.739017,0,14.04904
1/3/2007 12:00:00 PM,1.570465,53.31714,161.4978,25.68623,0.9771447,3.291004,74.91177,45.50793,0.5849531,0.5849531,0,0,0,0.5849531,562.6099,2.675264,0,0,3.291004,0.6157401,0.5849531,0,0,0,10.62527,0,0,0,14.00003,100,0.04542541,0.6434484,2.632803,0,13.91628
1/3/2007 1:00:00 PM,1.487692,49.5004,140.1238,34.77421,0.8940772,2.992164,75.86229,48.93737,0.9605393,0.9605393,0,0,0,0.9605393,311.5087,1.98107,0,0,2.992164,1.011094,0.9605393,0,0,0,10.62527,0,0,0,14.00003,100,0.04542541,1.056593,2.393731,0,13.61744
1/3/2007 2:00:00 PM,1.291541,43.6074,121.8882,46.71339,0.7527055,2.555438,73.70753,51.07951,0.6075569,0.6075569,0,-1,0,0.6075569,420.6088,1.915904,0,0,2.555438,0.6395335,0.6075569,0,0,0,10.62527,0,0,0,14.00003,100,0.04542541,0.6683125,2.04435,0,13.18071
1/3/2007 3:00:00 PM,1.000458,36.48982,106.3794,59.79074,0.5626404,1.971723,68.83201,51.98464,1.681938,1.681938,0,0,0,1.681938,117.2292,0.2012613,0,0,1.971723,1.770461,1.681938,0,0,0,10.62527,0,0,0,14.00003,100,0.04542541,1.850132,1.577378,0,12.597
1/3/2007 4:00:00 PM,0.7777629,28.80222,92.72411,73.35886,0.3367861,1.224643,62.95623,52.91994,1.425033,1.425033,0,0,0,1.425033,85.93784,0,0,0,1.224643,1.500035,1.425033,0,0,0,10.62527,0,0.2753922,-0.2753922,13.70974,97.92651,0.04542541,1.567536,0.9797141,0,11.84992
1/3/2007 5:00:00 PM,0.5062687,21.02219,80.12489,87.12988,0.1047924,0.3995566,55.08737,51.98464,3.415438,3.415438,1.25,0,0.50625,3.415438,11.69855,0,0,0,0.3995566,2.279408,2.165438,0,0,0.3059914,10.34988,0,1.879852,-1.879852,11.7282,83.7727,0.04542541,3.756982,0.3196453,5,10.74944
1/3/2007 6:00:00 PM,0.3238822,13.52629,67.96686,100.9323,0.02383336,0.09375932,49.69018,48.98765,1.970012,1.970012,0,0,0,1.970012,4.759327,0,4.440892E-16,0,0.09375932,2.073697,1.970012,0,0,2.394715,8.470031,0,1.979938,-1.979938,9.641164,68.86532,0.04542541,2.167013,0.07500745,0,8.563789
1/3/2007 7:00:00 PM,0.1499908,6.648707,55.7961,114.6108,0.01221756,0.04894048,46.49065,46.13146,0,0,0,-1,0,0,0,0,0,0,0.04894048,0,0,0,0,4.594646,6.490093,0.04894048,0,0.04894048,9.687593,69.19695,0.04532622,0,0.03915238,0,6.539033
1/3/2007 8:00:00 PM,0.01769859,0.7132603,43.29663,127.9431,0.003588195,0.01457849,43.94373,43.83847,1.934575,1.934575,0,-1,0,1.934575,0.7535757,0,0,0,0.01457849,2.036394,1.934575,0,0,4.545706,6.534139,0,2.021816,-2.021816,7.556412,53.97426,0.04532622,2.128032,0.01166279,0,6.548717
1/3/2007 9:00:00 PM,0,0,30.29408,90,0,0,41.57564,41.57564,2.133697,2.133697,0,-1,0,2.133697,0,0,0,0,0,2.245997,2.133697,0,0,6.792168,4.512323,0,2.245997,-2.245997,5.188923,37.06366,0.04532622,2.347067,0,0,4.512323
1/3/2007 10:00:00 PM,0,0,16.77715,90,0,0,39.2927,39.2927,0.7558873,0.7558873,0,-1,0,0.7558873,0,0,1.110223E-16,0,0,0.7956708,0.7558873,0,0,9.28772,2.266326,0,0.7956708,-0.7956708,4.350212,31.07288,0.04532622,0.831476,0,0,2.266326
1/3/2007 11:00:00 PM,0,0,2.905666,90,0,0,37.31147,37.31147,0.4923218,0.4923218,0,-1,0,0.4923218,0,0,0,0,0,0.5182335,0.4923218,0,0,10.1718,1.470655,0,0.5182335,-0.5182335,3.803946,27.17099,0.04532622,0.541554,0,0,1.470655
1/4/2007 12:00:00 AM,0,0,-10.94004,90,0,0,35.75264,35.75264,0.181741,0.181741,0,-1,0,0.181741,0,0,0,0,0,0.1913063,0.181741,0,0,10.74761,0.9524217,0,0.1913063,-0.1913063,3.602292,25.7306,0.04532622,0.1999151,0,0,0.9524217
1/4/2007 1:00:00 AM,0,0,-24.64708,90,0,0,34.1938,34.1938,0.6777162,0.6777162,0,-1,0,0.6777162,0,0,1.110223E-16,0.02242817,0,0.7133855,0.6777162,0,0,10.96018,0.7611154,0,0.7133855,-0.7133855,2.850317,20.35937,0.04532622,0.7454878,0,0,0.7611154
1/4/2007 2:00:00 AM,0.001407779,0,-37.88596,90,0,0,32.95679,32.95679,0.585931,0.04534345,0,-1,0,0.04534345,0,0,0.5405876,0.5991807,0,0.04772995,0.04534345,0,0,11.75283,0.04772995,0,0.04772995,-0.04772995,2.800006,20,0.04532622,0.6445242,0,0,0.04772995
1/4/2007 3:00:00 AM,0.01587762,3.92196,-50.5941,120.3396,0.0128202,0.05546779,32.19278,31.82035,0.1203935,0.0526944,0,-1,0,0.0526944,105.2632,0,0.06769908,0.121894,0.05546779,0.05546779,0.0526944,0,0,11.80586,0,0,0,0,2.800006,20,0.04532622,0.1324328,0.04437423,0,0.05546779
1/4/2007 4:00:00 AM,0.01842568,10.44306,-62.87982,106.7623,0.01494514,0.06501874,31.12774,30.69397,0.004432715,0.004432715,0,-1,0,0.004432715,1466.793,0,0,0,0.06501874,0.004666016,0.004432715,0,0,11.80586,0,0.06035273,0,0.06035273,2.857261,20.40897,0.0452045,0.004875987,0.052015,0,0.06501874
