Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,20.0251,20.0251,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,20.0251,20.0251,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,19.30066,19.30066,1.33589,1.33589,0,-1,0,1.33589,0,0,2.220446E-16,0,0,1.4062,1.33589,0,0,0,29.59898,0,1.4062,-1.4062,37.51781,96.19933,0,1.469479,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,18.63512,18.63512,2.457308,2.457308,0,-1,0,2.457308,0,0,0,0,0,2.58664,2.457308,0,0,1.562444,28.19278,0,2.58664,-2.58664,34.79126,89.20817,0,2.703039,0,0,28.19278
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,17.9578,17.9578,2.482134,2.482134,0,-1,0,2.482134,0,0,0,0,0,2.612772,2.482134,0,0,4.436489,25.60614,0,2.612772,-2.612772,32.03715,82.14638,0,2.730347,0,0,25.60614
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,17.34527,17.34527,2.267576,2.267576,0,0,0,2.267576,0,0,0,0,0,2.386923,2.267576,0,0,7.339569,22.99337,0,2.386923,-2.386923,29.52111,75.69501,0,2.494334,0,0,22.99337
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,16.78575,16.78575,0.7642136,0.7642136,0,0,0,0.7642136,0,0,1.110223E-16,0,0,0.8044354,0.7642136,0,0,9.991705,20.60644,0,0.8044354,-0.8044354,28.67316,73.52079,0,0.840635,0,0,20.60644
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7724861,18.08953,16.20266,2.100509,2.100509,0,0,0,2.100509,36.77614,0,0,0,0.7724861,2.211062,2.100509,0,0,10.88552,19.80201,0,1.438576,-1.438576,27.15677,69.63261,0,2.31056,0.6179888,0,20.57449
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.705341,21.45626,17.20981,2.152498,2.152498,0,0,0,2.152498,79.22614,0,4.440892E-16,0,1.705341,2.265788,2.152498,0,0,12.48394,18.36343,0,0.5604464,-0.5604464,26.56601,68.11784,0,2.367748,1.364273,0,20.06877
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.216976,28.10542,19.77773,4.468535,4.468535,0,-1,0,4.468535,71.99174,0,0,0,3.216976,4.703721,4.468535,0,0,13.10666,17.80299,0,1.486745,-1.486745,24.99884,64.09947,0,4.915388,2.573581,0,21.01996
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.7985818,24.43359,22.41044,1.345066,1.345066,0,-1,0,1.345066,59.3712,0,0,0,0.7985818,1.415859,1.345066,0,0,14.7586,16.31624,0,0.6172771,-0.6172771,24.34818,62.4311,0,1.479573,0.6388654,0,17.11482
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.6401606,26.28804,24.64854,5.412807,5.412807,0,-1,0,5.412807,11.82678,0,0,0,0.6401606,5.697691,5.412807,0,0,15.44446,15.69896,0,5.057531,-5.057531,19.01707,48.76162,0,5.954088,0.5121285,0,16.33912
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,3.312986,35.69902,26.72173,4.695997,4.695997,0,-1,0,4.695997,70.54915,0,0,0,3.312986,4.943154,4.695997,0,0,21.06394,10.64143,0,1.630169,-1.630169,17.29872,44.35561,0,5.165596,2.650388,0,13.95442
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,2.912525,36.64461,28.70657,3.565323,3.565323,0,-1,0,3.565323,81.69036,0,0,0,2.912525,3.752971,3.565323,0,0,22.87524,9.011264,0,0.8404464,-0.8404464,16.41281,42.08405,0,3.921855,2.33002,0,11.92379
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,1.255565,33.30227,29.9493,2.16586,2.16586,0,-1,0,2.16586,57.97075,0,4.440892E-16,0,1.255565,2.279853,2.16586,0,0,23.80907,8.170817,0,1.024287,-1.024287,15.33312,39.31561,0,2.382446,1.004452,0,9.426383
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,0.7149383,32.37798,30.47938,0,0,0,-1,0,0,0,0,0,0,0.7149383,0,0,0,0,24.94716,7.14653,0.7149383,0,0.7149383,16.01137,41.05471,0,0,0.5719507,0,7.861468
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,1.392481,34.74307,30.99179,2.895732,2.895732,0,-1,0,2.895732,48.08736,0,0,0,1.392481,3.048139,2.895732,0,0,24.23223,7.789975,0,1.655658,-1.655658,14.26615,36.57981,0,3.185305,1.113985,0,9.182456
