Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,19.45835,19.45835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,19.45835,19.45835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,18.75442,18.75442,0.4377692,0.4377692,0,0,0,0.4377692,0,0,5.551115E-17,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.0663111,18.51869,18.10771,0.8052564,0.8052564,0,0,0,0.8052564,8.234781,0,1.110223E-16,0.0663111,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.7813271,-0.7813271,12.6907,90.64768,0,0.885782,0.05304888,0,10.23078
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1675476,18.4878,17.44956,0.8133916,0.8133916,0,0,0,0.8133916,20.59863,0,0,0.1675476,0.8562017,0.8133916,0,0,1.380152,9.383138,0,0.6886541,-0.6886541,11.9648,85.46265,0,0.8947308,0.1340381,0,9.550685
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2442002,18.36655,16.85437,0.7430815,0.7430815,0,0,0,0.7430815,32.86318,0,0,0.2442002,0.7821911,0.7430815,0,0,2.145323,8.694483,0,0.5379909,-0.5379909,11.3977,81.412,0,0.8173897,0.1953602,0,8.938684
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4967421,19.40497,16.31068,0.2504317,0.2504317,0,0,0,0.2504317,198.3543,0,0,0.4967421,0.2636123,0.2504317,0,0,2.743091,8.156492,0.2331298,0,0.2331298,11.61887,82.99176,0,0.2754749,0.3973937,0,8.653234
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.6249073,19.64203,15.7441,0.7671126,0.7671126,0,0,0,0.7671126,81.46227,1.110223E-16,0,0.6249073,0.807487,0.7671126,0,0,2.509961,8.366309,0,0.1825796,-0.1825796,11.42641,81.61708,0,0.8438239,0.4999259,0,8.991217
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6628533,20.88697,16.72274,0.7860993,0.7860993,0,0,0,0.7860993,84.32183,0,1.110223E-16,0.6628533,0.8274729,0.7860993,0,0,2.712827,8.183729,0,0.1646196,-0.1646196,11.25289,80.37762,0,0.8647092,0.5302826,0,8.846582
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.9396569,25.27324,19.21798,1.631923,1.631923,0,0,0,1.631923,57.57972,0,2.220446E-16,0.9396569,1.717814,1.631923,0,0,2.895738,8.01911,0,0.7781571,-0.7781571,10.43264,74.51871,0,1.795116,0.7517255,0,8.958767
