Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,19.45835,19.45835,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,19.45835,19.45835,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,18.75442,18.75442,28.42784,28.42784,0,-1,0,28.42784,0,0,3.552714E-15,0,0,29.92404,28.42784,0,0,0,318.7582,0,29.92404,-29.92404,388.4581,92.48985,0,31.27062,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,18.10771,18.10771,52.29171,52.29171,0,-1,0,52.29171,0,0,7.105427E-15,0,0,55.0439,52.29171,0,0,33.24894,288.8342,0,55.0439,-55.0439,330.4368,78.67526,0,57.52087,0,0,288.8342
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,17.44956,17.44956,52.81999,52.81999,0,-1,0,52.81999,0,0,7.105427E-15,0,0,55.59999,52.81999,0,0,94.40882,233.7903,0,55.59999,-55.59999,271.8292,64.72112,0,58.10199,0,0,233.7903
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,16.85437,16.85437,48.2542,48.2542,0,0,0,48.2542,0,0,7.105427E-15,0,0,50.79389,48.2542,0,0,156.1866,178.1903,0,50.79389,-50.79389,218.2878,51.97317,0,53.07962,0,0,178.1903
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,16.31068,16.31068,16.26252,16.26252,0,0,0,16.26252,0,0,3.552714E-15,0,0,17.11845,16.26252,0,0,212.6243,127.3964,0,17.11845,-17.11845,200.2433,47.67689,0,17.88878,0,0,127.3964
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.469402,17.63023,15.7441,17.45969,17.45969,0,0,0,17.45969,42.78083,0,3.552714E-15,0,7.469402,18.37863,17.45969,0,0,231.6447,110.278,0,10.90922,-10.90922,188.744,44.93896,0,19.20566,5.975522,0,117.7474
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.49245,20.96743,16.72274,17.89183,17.89183,0,0,0,17.89183,92.17865,0,0,0,16.49245,18.83351,17.89183,0,0,243.7661,99.36873,0,2.341059,-2.341059,186.2763,44.35141,0,19.68102,13.19396,0,115.8612
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.12588,27.54173,19.21798,37.14302,37.14302,0,-1,0,37.14302,83.80006,0,0,0,31.12588,39.09792,37.14302,0,0,246.3673,97.02767,0,7.972041,-7.972041,177.873,42.35064,0,40.85732,24.9007,0,128.1535
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,7.729033,23.79825,21.77619,11.18036,11.18036,0,0,0,11.18036,69.13047,0,0,0,7.729033,11.7688,11.18036,0,0,255.2251,89.05563,0,4.039764,-4.039764,173.6148,41.33677,0,12.29839,6.183227,0,96.78466
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,6.19791,25.58947,23.95094,44.99193,44.99193,0,0,0,44.99193,13.7756,0,7.105427E-15,0,6.19791,47.35993,44.99193,0,0,259.7137,85.01587,0,41.16202,-41.16202,130.2262,31.00617,0,49.49112,4.958328,0,91.21378
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,32.09198,34.93702,25.96545,39.03371,39.03371,0,0,0,39.03371,82.21604,0,0,0,32.09198,41.08812,39.03371,0,0,305.4493,43.85385,0,8.996144,-8.996144,120.7434,28.74837,0,42.93708,25.67358,0,75.94582
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,28.22173,35.82674,27.89412,29.63541,29.63541,0,0,0,29.63541,95.22975,0,3.552714E-15,0,28.22173,31.19517,29.63541,0,0,315.445,34.8577,0,2.973442,-2.973442,117.6091,28.00212,0,32.59895,22.57738,0,63.07943
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,12.16727,32.45226,29.10168,18.0029,18.0029,0,-1,0,18.0029,67.58503,0,0,0,12.16727,18.95042,18.0029,0,0,318.7488,31.88426,0,6.783156,-6.783156,110.4591,26.29972,0,19.80319,9.733812,0,44.05153
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,6.928584,31.51398,29.61676,0,0,0,0,0,0,0,0,0,0,6.928584,0,0,0,0,326.2857,25.10111,6.928584,0,6.928584,117.0321,27.86473,0,0,5.542867,0,32.02969
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,13.49663,33.86318,30.11466,24.06969,24.06969,0,0,0,24.06969,56.07314,0,0,0,13.49663,25.33652,24.06969,0,0,319.3571,31.33683,0,11.83988,-11.83988,104.5518,24.89322,0,26.47666,10.79731,0,44.83346
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,7.186008,31.53898,29.57097,0,0,0,0,0,0,0,0,0,0,7.186008,0,0,0,0,332.5125,19.49695,7.186008,0,7.186008,111.369,26.51638,0,0,5.748807,0,26.68296
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,27.84834,27.84834,21.11393,21.11393,0,0,0,21.11393,0,0,3.552714E-15,0,0,22.22518,21.11393,0,0,325.3265,25.96436,0,22.22518,-22.22518,87.9416,20.93843,0,23.22532,0,0,25.96436
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,26.22299,26.22299,29.19959,3.552212,0,-1,0,3.552212,0,0,25.64738,28.56734,0,3.739171,3.552212,0,0,350.0212,3.739171,0,3.739171,-3.739171,84.00017,20,0,32.11956,0,0,3.739171
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,24.91814,24.91814,40.73093,0,0,-1,0,0,0,0,40.73093,44.80402,0,0,0,0,0,354.1758,0,0,0,0,84.00017,20,0,44.80402,0,0,0
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,23.64762,23.64762,48.14174,0,0,-1,0,0,0,0,48.14174,52.95591,0,0,0,0,0,354.1758,0,0,0,0,84.00017,20,0,52.95591,0,0,0
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,22.34277,22.34277,2.306329,0,0,-1,0,0,0,0,2.306329,2.536961,0,0,0,0,0,354.1758,0,0,0,0,84.00017,20,0,2.536961,0,0,0
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,21.19816,21.19816,9.566084,0,0,-1,0,0,0,0,9.566084,10.52269,0,0,0,0,0,354.1758,0,0,0,0,84.00017,20,0,10.52269,0,0,0
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,20.32825,20.32825,29.25643,0,0,-1,0,0,0,0,29.25643,32.18208,0,0,0,0,0,354.1758,0,0,0,0,84.00017,20,0,32.18208,0,0,0
1/2/2007 1:00:00 AM,0,0,-40.56551,90,0,0,19.45835,19.45835,12.06376,0,0,-1,0,0,0,0,12.06376,13.27013,0,0,0,0,0,354.1758,0,0,0,0,84.00017,20,0,13.27013,0,0,0
1/2/2007 2:00:00 AM,0,0,-59.2364,90,0,0,18.73725,18.73725,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,354.1758,0,0,0,0,84.00017,20,0,0,0,0,0
1/2/2007 3:00:00 AM,0,0,-65.97112,90,0,0,18.09054,18.09054,42.53674,0,0,-1,0,0,0,0,42.53674,46.79041,0,0,0,0,0,354.1758,0,0,0,0,84.00017,20,0,46.79041,0,0,0
1/2/2007 4:00:00 AM,0,0,-68.37815,90,0,0,17.43239,17.43239,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,354.1758,0,0,0,0,84.00017,20,0,0,0,0,0
1/2/2007 5:00:00 AM,0,0,-68.6517,90,0,0,16.85437,16.85437,6.921948,6.921948,79.23774,0,22.31515,6.921948,0,0,0,0,0,0,0,72.31579,68.7,354.1758,0,68.7,0,68.7,149.1747,35.51772,0.2002317,7.614142,0,81,0
1/2/2007 6:00:00 AM,0.00108274,0,-67.47298,90,0,0,16.29923,16.29923,0,0,72.31579,0,20.56389,0,0,0,0,0,0,0,0,72.31579,68.7,285.4758,61.83,68.7,0,68.7,214.3493,51.03543,0.2060421,0,0,81,61.83
1/2/2007 7:00:00 AM,0.0894334,8.420039,-64.93723,77.85415,0.1004246,11.35782,18.61678,15.73265,11.413,11.413,81,0,22.761,11.413,99.51652,0,0,0,11.35782,0,0,69.58701,66.10765,216.7758,123.66,77.46547,0,77.46547,287.8394,68.53307,0.2109174,12.5543,9.086253,81,135.0178
1/2/2007 8:00:00 AM,0.2576896,21.61751,-60.74889,64.20465,0.2779514,30.50466,24.72958,16.70557,7.556548,7.556548,79.87234,0,22.4757,7.556548,403.6852,0,0,0,30.50466,0,0,72.31579,68.7,139.3103,193.3789,99.20466,0,99.20466,381.9532,90.94107,0.198231,8.312203,24.40373,81,223.8836
1/2/2007 9:00:00 AM,0.4718998,34.13238,-54.14432,50.93016,0.5125259,53.61308,34.11386,19.20082,8.910165,8.910165,0,-1,0,8.910165,601.707,4.128284,0,0,53.61308,9.379121,8.910165,0,0,40.10567,282.6631,40.10567,0,40.10567,420.0009,100,0.1766443,9.801181,42.89046,0,336.2762
1/2/2007 10:00:00 AM,0.7602223,45.34824,-43.62961,38.51621,0.8317832,81.50237,46.19503,21.74757,0,0,0,0,0,0,0,81.50237,0,0,81.50237,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0.1766443,0,65.2019,0,400.2606
1/2/2007 11:00:00 AM,0.9687649,54.00035,-26.89878,28.20251,1.052093,97.97447,55.06686,23.9166,0,0,0,0,0,0,0,97.97447,0,0,97.97447,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0.1766443,0,78.37958,0,416.7327
1/2/2007 12:00:00 PM,1.031318,57.92366,-3.10829,23.0618,1.116798,101.5273,59.10711,25.93112,24.1902,24.1902,0,0,0,24.1902,419.7043,76.06392,0,0,101.5273,25.46337,24.1902,0,0,0,318.7582,0,0,0,420.0009,100,0.1766443,26.60922,81.22183,0,420.2855
1/2/2007 1:00:00 PM,0.9423041,55.46115,21.77175,26.33853,1.021662,93.39391,58.18673,27.85978,43.95524,43.95524,0,0,0,43.95524,212.475,47.12524,0,0,93.39391,46.26867,43.95524,0,0,0,318.7582,0,0,0,420.0009,100,0.1766443,48.35076,74.71513,0,412.1521
1/2/2007 2:00:00 PM,0.9231796,47.717,40.28822,35.78399,1.009367,91.78239,59.06818,29.08451,42.47823,42.47823,0,-1,0,42.47823,216.0692,47.06846,0,0,91.78239,44.71393,42.47823,0,0,0,318.7582,0,0,0,420.0009,100,0.1766443,46.72606,73.42591,0,410.5406
1/2/2007 3:00:00 PM,0.6474482,36.96494,52.06245,47.8565,0.7182695,68.57063,50.79116,29.59959,11.26202,11.26202,0,0,0,11.26202,608.866,56.71587,0,0,68.57063,11.85476,11.26202,0,0,0,318.7582,0,0,0,420.0009,100,0.1766443,12.38823,54.8565,0,387.3289
1/2/2007 4:00:00 PM,0.2630356,24.6874,59.43145,60.98538,0.2758425,28.24443,38.15086,30.09749,26.25131,26.25131,0,0,0,26.25131,107.5924,0.6114658,0,0,28.24443,27.63296,26.25131,0,0,0,318.7582,0,0,0,420.0009,100,0.1766443,28.87644,22.59554,0,347.0027
1/2/2007 5:00:00 PM,0.168327,11.61707,64.10592,74.57189,0.2057908,21.36309,35.56618,29.57097,36.90159,36.90159,0,0,0,36.90159,57.89205,0,0,0,21.36309,38.84378,36.90159,0,0,0,318.7582,0,17.48069,-17.48069,401.5746,95.6128,0.1766443,40.59175,17.09047,0,340.1213
1/2/2007 6:00:00 PM,0.01077664,0,66.99503,90,0,0,27.85978,27.85978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.42299,301.2775,0,0,0,401.5746,95.6128,0.1766443,0,0,0,301.2775
1/2/2007 7:00:00 PM,0,0,68.49145,90,0,0,26.22299,26.22299,8.272146,8.272146,0,-1,0,8.272146,0,0,1.776357E-15,0,0,8.707522,8.272146,0,0,19.42299,301.2775,0,8.707522,-8.707522,392.396,93.42744,0.1766443,9.09936,0,0,301.2775
1/2/2007 8:00:00 PM,0,0,68.59808,90,0,0,24.9353,24.9353,21.78297,21.78297,0,-1,0,21.78297,0,0,3.552714E-15,0,0,22.92944,21.78297,0,0,29.09802,292.57,0,22.92944,-22.92944,368.2263,87.67275,0.1766443,23.96127,0,0,292.57
