Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,20.0251,20.0251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,20.0251,20.0251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,19.30066,19.30066,1.33589,1.33589,0,0,0,1.33589,0,0,2.220446E-16,0,1.4062,1.33589,0,0,0,29.59898,0,1.4062,-1.4062,37.51781,96.19933,0,1.469479,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,18.63512,18.63512,2.457308,2.457308,0,0,0,2.457308,0,0,0,0,2.58664,2.457308,0,0,1.562444,28.19278,0,2.58664,-2.58664,34.79126,89.20817,0,2.703039,0,0,28.19278
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,17.9578,17.9578,2.482134,2.482134,0,0,0,2.482134,0,0,0,0,2.612772,2.482134,0,0,4.436489,25.60614,0,2.612772,-2.612772,32.03715,82.14638,0,2.730347,0,0,25.60614
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,17.34527,17.34527,2.267576,2.267576,0,0,0,2.267576,0,0,0,0,2.386923,2.267576,0,0,7.339569,22.99337,0,2.386923,-2.386923,29.52111,75.69501,0,2.494334,0,0,22.99337
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,16.78575,16.78575,0.7642136,0.7642136,0,0,0,0.7642136,0,0,1.110223E-16,0,0.8044354,0.7642136,0,0,9.991705,20.60644,0,0.8044354,-0.8044354,28.67316,73.52079,0,0.840635,0,0,20.60644
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7724861,18.08953,16.20266,2.100509,2.100509,0,0,0,2.100509,36.77614,0,0,0.7724861,2.211062,2.100509,0,0,10.88552,19.80201,0,1.438576,-1.438576,27.15677,69.63261,0,2.31056,0.6179888,0,20.57449
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.705341,21.45626,17.20981,2.152498,2.152498,0,0,0,2.152498,79.22614,0,4.440892E-16,1.705341,2.265788,2.152498,0,0,12.48394,18.36343,0,0.5604464,-0.5604464,26.56601,68.11784,0,2.367748,1.364273,0,20.06877
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.216976,28.10542,19.77773,4.468535,4.468535,0,0,0,4.468535,71.99174,0,0,3.216976,4.703721,4.468535,0,0,13.10666,17.80299,0,1.486745,-1.486745,24.99884,64.09947,0,4.915388,2.573581,0,21.01996
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.7985818,24.43359,22.41044,1.345066,1.345066,0,0,0,1.345066,59.3712,0,0,0.7985818,1.415859,1.345066,0,0,14.7586,16.31624,0,0.6172771,-0.6172771,24.34818,62.4311,0,1.479573,0.6388654,0,17.11482
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.6401606,26.28804,24.64854,5.412807,5.412807,0,0,0,5.412807,11.82678,0,0,0.6401606,5.697691,5.412807,0,0,15.44446,15.69896,0,5.057531,-5.057531,19.01707,48.76162,0,5.954088,0.5121285,0,16.33912
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,3.312986,35.69902,26.72173,4.695997,4.695997,0,0,0,4.695997,70.54915,0,0,3.312986,4.943154,4.695997,0,0,21.06394,10.64143,0,1.630169,-1.630169,17.29872,44.35561,0,5.165596,2.650388,0,13.95442
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,2.912525,36.64461,28.70657,3.565323,3.565323,0,0,0,3.565323,81.69036,0,0,2.912525,3.752971,3.565323,0,0,22.87524,9.011264,0,0.8404464,-0.8404464,16.41281,42.08405,0,3.921855,2.33002,0,11.92379
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,1.255565,33.30227,29.9493,2.16586,2.16586,0,0,0,2.16586,57.97075,0,4.440892E-16,1.255565,2.279853,2.16586,0,0,23.80907,8.170817,0,1.024287,-1.024287,15.33312,39.31561,0,2.382446,1.004452,0,9.426383
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,0.7149383,32.37798,30.47938,0,0,0,0,0,0,0,0,0,0.7149383,0,0,0,0,24.94716,7.14653,0.7149383,0,0.7149383,16.01137,41.05471,0,0,0.5719507,0,7.861468
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,1.392481,34.74307,30.99179,2.895732,2.895732,0,0,0,2.895732,48.08736,0,0,1.392481,3.048139,2.895732,0,0,24.23223,7.789975,0,1.655658,-1.655658,14.26615,36.57981,0,3.185305,1.113985,0,9.182456
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,0.7415057,32.40169,30.43226,0,0,0,0,0,0,0,0,0,0.7415057,0,0,0,0,26.07185,6.134316,0.7415057,0,0.7415057,14.96961,38.38353,0,0,0.5932046,0,6.875822
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,28.65945,28.65945,3.031366,3.031366,0,0,0,3.031366,0,0,0,0,3.190912,3.031366,0,0,25.33034,6.801672,0,3.190912,-3.190912,11.60609,29.75915,0,3.334502,0,0,6.801672
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,26.98677,26.98677,4.192241,4.192241,3,0,1.095,4.192241,0,0,0,0,1.25499,1.192241,0,0,28.8758,3.61076,0,1.25499,-1.25499,10.28322,26.36716,0,4.611465,0,12,3.61076
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,25.64391,25.64391,5.847816,5.847816,12,0,3.372,5.847816,0,0,0,0,0,0,6.152184,5.844574,30.27023,2.35577,5.844574,0,5.844574,15.82787,40.58419,0.2368775,6.432598,0,12,2.35577
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,24.33639,24.33639,6.911799,6.911799,12,0,3.372,6.911799,0,0,0,0,0,0,5.088201,4.833791,24.42566,7.615887,4.833791,0,4.833791,20.4136,52.34246,0.2603911,7.602979,0,12,7.615887
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,22.99353,22.99353,0.1083797,0.1083797,8.90838,0,2.58982,0.1083797,0,1.776357E-15,0,0,0,0,8.8,8.36,19.59187,11.9663,8.36,0,8.36,28.34459,72.6783,0.2352161,0.1192177,0,12,11.9663
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,21.81558,21.81558,0.4495324,0.4495324,9.249533,0,2.676132,0.4495324,0,0,0,0,0,0,8.8,8.36,11.23187,19.4903,8.36,0,8.36,36.27559,93.01414,0.2279523,0.4944856,0,12,19.4903
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,20.92034,20.92034,1.374827,1.374827,0,0,0,1.374827,0,0,2.220446E-16,0,1.447187,1.374827,0,0,2.871866,27.0143,0,1.447187,-1.447187,34.75012,89.10269,0.2279523,1.51231,0,0,27.0143
1/2/2007 1:00:00 AM,0,0,-40.56551,90,0,0,20.0251,20.0251,0.5669038,0.5669038,0,0,0,0.5669038,0,0,0,0,0.5967408,0.5669038,0,0,4.479851,25.56711,0,0.5967408,-0.5967408,34.1211,87.48982,0.2279523,0.6235942,0,0,25.56711
1/2/2007 2:00:00 AM,0,0,-59.2364,90,0,0,19.28299,19.28299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142897,24.97037,0,0,0,34.1211,87.48982,0.2279523,0,0,0,24.97037
1/2/2007 3:00:00 AM,0,0,-65.97112,90,0,0,18.61745,18.61745,1.9989,1.9989,0,0,0,1.9989,0,0,4.440892E-16,0,2.104105,1.9989,0,0,5.142897,24.97037,0,2.104105,-2.104105,31.90318,81.80286,0.2279523,2.19879,0,0,24.97037
1/2/2007 4:00:00 AM,0,0,-68.37815,90,0,0,17.94013,17.94013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.480791,22.86627,0,0,0,31.90318,81.80286,0.2279523,0,0,0,22.86627
1/2/2007 5:00:00 AM,0,0,-68.6517,90,0,0,17.34527,17.34527,0.3252783,0.3252783,0,0,0,0.3252783,0,0,5.551115E-17,0,0.3423983,0.3252783,0,0,7.480791,22.86627,0,0.3423983,-0.3423983,31.54226,80.87742,0.2279523,0.3578062,0,0,22.86627
1/2/2007 6:00:00 AM,0.00108274,0,-67.47298,90,0,0,16.77397,16.77397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.861234,22.52387,0,0,0,31.54226,80.87742,0.2279523,0,0,0,22.52387
1/2/2007 7:00:00 AM,0.0894334,8.420039,-64.93723,77.85415,0.1004246,1.174613,19.07614,16.19088,1.373054,1.373054,0,0,0,1.373054,85.5475,0,0,1.174613,1.44532,1.373054,0,0,7.861234,22.52387,0,0.2707066,-0.2707066,31.25691,80.14575,0.2279523,1.510359,0.9396906,0,23.69848
1/2/2007 8:00:00 AM,0.2576896,21.61751,-60.74889,64.20465,0.2779514,3.154063,25.21947,17.19214,0.9090994,0.9090994,0,0,0,0.9090994,346.9437,0,0,3.154063,0.9569467,0.9090994,0,0,8.162019,22.25316,2.197116,0,2.197116,33.34127,85.49028,0.2118233,1.000009,2.52325,0,25.40722
1/2/2007 9:00:00 AM,0.4718998,34.13238,-54.14432,50.93016,0.5125259,5.54049,34.68018,19.76006,1.071948,1.071948,0,0,0,1.071948,516.8619,0,0,5.54049,1.128366,1.071948,0,0,5.964902,24.23057,4.412124,0,4.412124,37.52698,96.22284,0.1854701,1.179143,4.432392,0,29.77106
1/2/2007 10:00:00 AM,0.7602223,45.34824,-43.62961,38.51621,0.8317832,8.417146,46.84156,22.38099,0,0,0,0,0,0,0,6.864367,0,8.417146,0,0,0,0,1.552779,28.20148,1.552779,0,1.552779,39.00008,100,0.17769,0,6.733717,0,36.61862
1/2/2007 11:00:00 AM,0.9687649,54.00035,-26.89878,28.20251,1.052093,10.1123,55.78179,24.6132,0,0,0,0,0,0,0,10.1123,0,10.1123,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0.17769,0,8.089836,0,39.71127
1/2/2007 12:00:00 PM,1.031318,57.92366,-3.10829,23.0618,1.116798,10.47402,59.88351,26.68639,2.91023,2.91023,0,0,0,2.91023,359.9034,7.410615,0,10.47402,3.0634,2.91023,0,0,0,29.59898,0,0,0,39.00008,100,0.17769,3.201253,8.379212,0,40.07299
1/2/2007 1:00:00 PM,0.9423041,55.46115,21.77175,26.33853,1.021662,9.631953,59.01891,28.67123,5.288086,5.288086,0,0,0,5.288086,182.1444,4.065547,0,9.631953,5.566407,5.288086,0,0,0,29.59898,0,0,0,39.00008,100,0.17769,5.816895,7.705563,0,39.23093
1/2/2007 2:00:00 PM,0.9231796,47.717,40.28822,35.78399,1.009367,9.463419,59.93666,29.93163,5.110394,5.110394,0,0,0,5.110394,185.1799,4.084057,0,9.463419,5.379362,5.110394,0,0,0,29.59898,0,0,0,39.00008,100,0.17769,5.621433,7.570735,0,39.0624
1/2/2007 3:00:00 PM,0.6474482,36.96494,52.06245,47.8565,0.7182695,7.071521,51.66865,30.46171,1.354891,1.354891,0,0,0,1.354891,521.9255,5.64532,0,7.071521,1.426201,1.354891,0,0,0,29.59898,0,0,0,39.00008,100,0.17769,1.49038,5.657217,0,36.6705
