Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,3.117076,3.117076,0,0,0,3.117076,0,0,4.440892E-16,0,0,3.281133,3.117076,0,0,0,29.59898,0,3.281133,-3.281133,35.54146,91.13177,0,3.428784,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,5.733719,5.733719,0,0,0,5.733719,0,0,8.881784E-16,0,0,6.035494,5.733719,0,0,3.645703,26.31784,0,6.035494,-6.035494,29.17949,74.81906,0,6.307091,0,0,26.31784
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,5.791645,5.791645,0,0,0,5.791645,0,0,8.881784E-16,0,0,6.096468,5.791645,0,0,10.35181,20.28235,0,6.096468,-6.096468,22.75325,58.34155,0,6.37081,0,0,20.28235
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,5.291012,5.291012,0,0,0,5.291012,0,0,8.881784E-16,0,0,5.569486,5.291012,0,0,17.12566,14.18588,0,5.569486,-5.569486,16.8825,43.28836,0,5.820113,0,0,14.18588
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,1.783165,1.783165,0,0,0,1.783165,0,0,2.220446E-16,0,0,1.877016,1.783165,0,0,23.31398,8.616397,0,1.877016,-1.877016,14.90395,38.21517,0,1.961482,0,0,8.616397
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7466863,4.901187,4.901187,0,0,0,4.901187,15.2348,0,8.881784E-16,0,0.7466863,5.159145,4.901187,0,0,25.39955,6.739381,0,4.412458,-4.412458,10.25281,26.2892,0,5.391306,0.597349,0,7.486067
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.675651,5.022496,5.022496,3,0,1.095,5.022496,33.36291,0,0,0,1.675651,2.128943,2.022496,0,0,30.30228,2.326923,0,0.4532922,-0.4532922,9.774996,25.06404,0,5.524745,1.340521,12,4.002573
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.267714,10.42658,10.42658,12,0,3.372,10.42658,31.34023,0,0,0,3.267714,0,0,1.573419,1.494748,30.80594,1.873631,4.762462,0,4.762462,14.29306,36.64881,0.2761107,11.46924,2.614171,12,5.141345
