Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,20.84708,20.84708,0,0,0,20.84708,0,0,3.552714E-15,0,21.9443,20.84708,0,0,0,318.7582,0,21.9443,-21.9443,396.8695,94.49255,0,22.93179,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,38.34725,38.34725,0,0,0,38.34725,0,0,7.105427E-15,0,40.36553,38.34725,0,0,24.38255,296.8139,0,40.36553,-40.36553,354.3205,84.36186,0,42.18198,0,0,296.8139
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,38.73466,38.73466,0,0,0,38.73466,0,0,7.105427E-15,0,40.77333,38.73466,0,0,69.23314,256.4484,0,40.77333,-40.77333,311.3416,74.12881,0,42.60813,0,0,256.4484
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,35.38641,35.38641,0,0,0,35.38641,0,0,7.105427E-15,0,37.24886,35.38641,0,0,114.5368,215.6751,0,37.24886,-37.24886,272.0779,64.78033,0,38.92505,0,0,215.6751
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,11.92585,11.92585,0,0,0,11.92585,0,0,0,0,12.55353,11.92585,0,0,155.9245,178.4262,0,12.55353,-12.55353,258.8453,61.62972,0,13.11844,0,0,178.4262
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,12.80378,12.80378,0,0,0,12.80378,56.26423,0,0,7.203945,13.47766,12.80378,0,0,169.8728,165.8727,0,6.273713,-6.273713,252.2323,60.05518,0,14.08415,5.763156,0,173.0766
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,13.12068,13.12068,0,0,0,13.12068,123.2138,0,0,16.16649,13.81124,13.12068,0,0,176.8436,159.599,2.355248,0,2.355248,254.4666,60.58718,0,14.43275,12.93319,0,175.7655
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,27.23822,27.23822,0,0,0,27.23822,115.7438,0,0,31.52654,28.67181,27.23822,0,0,174.4884,161.7187,2.854729,0,2.854729,257.1749,61.23199,0,29.96204,25.22123,0,193.2452
