Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,0.9339076,0.9339076,0,0,0,0.9339076,0,0,1.110223E-16,0,0,0.9830607,0.9339076,0,0,0,10.62527,0,0.9830607,-0.9830607,12.96379,92.59832,0,1.027298,0,0,10.62527
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,1.71788,1.71788,0,0,0,1.71788,0,0,2.220446E-16,0,0,1.808295,1.71788,0,0,1.09229,9.642214,0,1.808295,-1.808295,11.05768,78.98328,0,1.889668,0,0,9.642214
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,1.735235,1.735235,0,0,0,1.735235,0,0,2.220446E-16,0,0,1.826564,1.735235,0,0,3.101506,7.833919,0,1.826564,-1.826564,9.132314,65.23068,0,1.908759,0,0,7.833919
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,1.585241,1.585241,0,0,0,1.585241,0,0,2.220446E-16,0,0,1.668674,1.585241,0,0,5.131021,6.007355,0,1.668674,-1.668674,7.373376,52.66687,0,1.743765,0,0,6.007355
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,0.5342543,0.5342543,0,0,0,0.5342543,0,0,0,0,0,0.5623729,0.5342543,0,0,6.985104,4.338681,0,0.5623729,-0.5623729,6.780583,48.43264,0,0.5876797,0,0,4.338681
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75782,0.06572935,0.2949933,1.636507,1.636507,0,0,0,1.636507,18.02579,0,2.220446E-16,0,0.2949933,1.722639,1.636507,0,0,7.609963,3.776308,0,1.427646,-1.427646,5.275713,37.68359,0,1.800158,0.2359947,0,4.071301
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11859,0.1475045,0.6620001,1.677012,1.677012,0,0,0,1.677012,39.47498,0,0,0,0.6620001,1.765276,1.677012,0,0,9.196236,2.348662,0,1.103276,-1.103276,4.112759,29.37679,0,1.844713,0.5296,0,3.010662
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85869,0.2876508,1.290977,3.481436,3.481436,1.25,0,0.50625,3.481436,37.08172,0,0,0,1.290977,2.34888,2.231436,0,0,10.4221,1.245387,0,1.057904,-1.057904,2.99763,21.4116,0,3.82958,1.032781,5,2.536363
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46853,0.0700992,0.3146052,1.047941,1.047941,4.553205,0,1.408025,1.047941,30.02127,0,0,0,0.3146052,0,0,3.505263,3.33,11.59755,0.1874829,3.644605,0,3.644605,6.455206,46.10852,0.2749192,1.152735,0.2516842,5,0.5020881
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19857,0.05671747,0.254548,4.217119,4.217119,5,0,1.53,4.217119,6.036064,0,0,0,0.254548,0,0,0.7828811,0.743737,7.95294,3.467628,0.998285,0,0.998285,7.402262,52.8732,0.2827545,4.638831,0.2036384,5,3.722176
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12832,0.308119,1.382838,3.658652,3.658652,5,0,1.53,3.658652,37.79638,0,0,0,1.382838,0,0,1.341348,1.274281,6.954656,4.366084,2.657119,0,2.657119,9.923026,70.87862,0.2901588,4.024517,1.106271,5,5.748922
