Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,25.69258,25.69258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,25.69258,25.69258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,24.76311,24.76311,0.1648472,0.1648472,0,0,0,0.1648472,0,0,2.775558E-17,0,0.1735233,0.1648472,0,0,0,4.553689,0,0.1735233,-0.1735233,5.817102,96.95152,0,0.1813319,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,23.90921,23.90921,0.3032288,0.3032288,0,0,0,0.3032288,0,0,5.551115E-17,0,0.3191882,0.3032288,0,0,0.1928037,4.380166,0,0.3191882,-0.3191882,5.480649,91.34396,0,0.3335517,0,0,4.380166
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,23.0402,23.0402,0.3062922,0.3062922,0,0,0,0.3062922,0,0,5.551115E-17,0,0.3224129,0.3062922,0,0,0.5474573,4.060977,0,0.3224129,-0.3224129,5.140795,85.67975,0,0.3369215,0,0,4.060977
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,22.25431,22.25431,0.2798162,0.2798162,0,0,0,0.2798162,0,0,0,0,0.2945433,0.2798162,0,0,0.9056938,3.738564,0,0.2945433,-0.2945433,4.830319,80.50517,0,0.3077978,0,0,3.738564
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,21.53643,21.53643,0.09430302,0.09430302,0,0,0,0.09430302,0,0,1.387779E-17,0,0.09926634,0.09430302,0,0,1.232964,3.444021,0,0.09926634,-0.09926634,4.725684,78.76124,0,0.1037333,0,0,3.444021
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.11862,22.68254,20.78832,0.3489159,0.3489159,0,0,0,0.3489159,33.99674,0,5.551115E-17,0.11862,0.3672799,0.3489159,0,0,1.34326,3.344755,0,0.2486598,-0.2486598,4.463573,74.39274,0,0.3838075,0.09489603,0,3.463375
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.2613789,26.34453,22.08051,0.3575518,0.3575518,0,0,0,0.3575518,73.10239,0,0,0.2613789,0.3763703,0.3575518,0,0,1.619549,3.096095,0,0.1149914,-0.1149914,4.342361,72.37255,0,0.393307,0.2091031,0,3.357474
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.4907375,33.74242,25.3752,0.742269,0.742269,0,0,0,0.742269,66.11315,0,1.110223E-16,0.4907375,0.7813358,0.742269,0,0,1.747317,2.981104,0,0.2905984,-0.2905984,4.036044,67.26727,0,0.816496,0.39259,0,3.471841
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.1214384,30.78702,28.75302,0.2234291,0.2234291,0,0,0,0.2234291,54.35208,0,2.775558E-17,0.1214384,0.2351886,0.2234291,0,0,2.070204,2.690505,0,0.1137502,-0.1137502,3.916141,65.26888,0,0.245772,0.09715071,0,2.811944
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.09699809,33.2737,31.62454,0.8991222,0.8991222,0,0,0,0.8991222,10.78809,0,0,0.09699809,0.9464445,0.8991222,0,0,2.196593,2.576755,0,0.8494464,-0.8494464,3.020746,50.34566,0,0.9890345,0.07759847,0,2.673753
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,0.4993358,43.319,34.28448,0.7800528,0.7800528,0,0,0,0.7800528,64.01308,0,0,0.4993358,0.8211082,0.7800528,0,0,3.140423,1.727309,0,0.3217724,-0.3217724,2.681568,44.69271,0,0.858058,0.3994687,0,2.226645
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,0.4375287,44.82339,36.83107,0.5922363,0.5922363,0,0,0,0.5922363,73.87738,0,0,0.4375287,0.6234066,0.5922363,0,0,3.497947,1.405536,0,0.185878,-0.185878,2.485635,41.42717,0,0.6514599,0.3500229,0,1.843065
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,0.1884338,41.80238,38.42552,0.3597714,0.3597714,0,0,0,0.3597714,52.37597,0,0,0.1884338,0.3787067,0.3597714,0,0,3.704479,1.219658,0,0.190273,-0.190273,2.28507,38.08442,0,0.3957485,0.150747,0,1.408092
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,0.1072394,41.01798,39.10562,0,0,0,0,0,0,0,0,0,0.1072394,0,0,0,0,3.915893,1.029385,0.1072394,0,0.1072394,2.386806,39.78002,0,0,0.08579155,0,1.136625
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,0.208565,43.54197,39.76305,0.4810105,0.4810105,0,0,0,0.4810105,43.35977,0,5.551115E-17,0.208565,0.5063269,0.4810105,0,0,3.808653,1.125901,0,0.2977618,-0.2977618,2.072938,34.54889,0,0.5291116,0.166852,0,1.334466
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,0.1112316,41.02885,39.04517,0,0,0,0,0,0,0,0,0,0.1112316,0,0,0,0,4.1395,0.8281391,0.1112316,0,0.1112316,2.178461,36.30761,0,0,0.0889853,0,0.9393707
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,36.77062,36.77062,0.4299139,0.4299139,0,0,0,0.4299139,0,0,5.551115E-17,0,0.452541,0.4299139,0,0,4.028268,0.9282476,0,0.452541,-0.452541,1.701441,28.3573,0,0.4729053,0,0,0.9282476
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,34.62453,34.62453,0.5945514,0.5945514,0.425,0,0.172125,0.5945514,0,0,0,0,0.1784751,0.1695514,0,0,4.531092,0.4757065,0,0.1784751,-0.1784751,1.513312,25.22181,0,0.6540065,0,1.7,0.4757065
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,32.90162,32.90162,0.8293481,0.8293481,1.7,0,0.5202,0.8293481,0,0,0,0,0,0,0.8706518,0.8271192,4.729397,0.2972314,0.8271192,0,0.8271192,2.297986,38.29969,0.2525824,0.912283,0,1.7,0.2972314
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,31.22404,31.22404,0.9802442,0.9802442,1.7,0,0.5202,0.9802442,0,0,0,0,0,0,0.7197558,0.683768,3.902278,1.041639,0.683768,0,0.683768,2.946665,49.11099,0.2789611,1.078269,0,1.7,1.041639
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,29.50113,29.50113,0.01337392,0.01337392,1.466005,0,0.4563195,0.01337392,0,4.440892E-16,0,0,0,0,1.452632,1.38,3.21851,1.65703,1.38,0,1.38,4.255848,70.93066,0.2567074,0.01471132,0,1.7,1.65703
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,27.9898,27.9898,0.05547174,0.05547174,1.508103,0,0.4678122,0.05547174,0,2.220446E-16,0,0,0,0,1.452632,1.38,1.83851,2.89903,1.38,0,1.38,5.565031,92.75034,0.2509795,0.06101892,0,1.7,2.89903
