Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,0.175837,0.175837,0,0,0,0.175837,0,0,2.775558E-17,0,0.1850916,0.175837,0,0,0,4.553689,0,0.1850916,-0.1850916,5.804908,96.74828,0,0.1934207,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,0.3234441,0.3234441,0,0,0,0.3234441,0,0,0,0,0.3404674,0.3234441,0,0,0.2056573,4.368598,0,0.3404674,-0.3404674,5.446024,90.76689,0,0.3557885,0,0,4.368598
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,0.3267117,0.3267117,0,0,0,0.3267117,0,0,5.551115E-17,0,0.3439071,0.3267117,0,0,0.5839544,4.02813,0,0.3439071,-0.3439071,5.083514,84.72507,0,0.3593829,0,0,4.02813
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,0.2984706,0.2984706,0,0,0,0.2984706,0,0,5.551115E-17,0,0.3141795,0.2984706,0,0,0.9660734,3.684223,0,0.3141795,-0.3141795,4.75234,79.20551,0,0.3283176,0,0,3.684223
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,0.1005899,0.1005899,0,0,0,0.1005899,0,0,1.387779E-17,0,0.1058841,0.1005899,0,0,1.315162,3.370043,0,0.1058841,-0.1058841,4.640728,77.34532,0,0.1106489,0,0,3.370043
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.1172613,0.3721769,0.3721769,0,0,0,0.3721769,31.50687,0,0,0.1172613,0.3917652,0.3721769,0,0,1.432811,3.264159,0,0.2745039,-0.2745039,4.351376,72.52279,0,0.4093946,0.09380904,0,3.381421
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.263148,0.3813886,0.3813886,0,0,0,0.3813886,68.99733,0,0,0.263148,0.4014617,0.3813886,0,0,1.737815,2.989655,0,0.1383137,-0.1383137,4.20558,70.09286,0,0.4195275,0.2105184,0,3.252803
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.5131692,0.7917536,0.7917536,0,0,0,0.7917536,64.81425,0,1.110223E-16,0.5131692,0.8334249,0.7917536,0,0,1.891497,2.851342,0,0.3202557,-0.3202557,3.868001,64.46656,0,0.870929,0.4105353,0,3.364511
