Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,43.58935,43.58935,0,-1,0,43.58935,0,0,0,0,0,45.88353,43.58935,0,0,0,318.7582,0,45.88353,-45.88353,371.6353,88.48443,0,47.94829,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,80.18061,68.7,0,-1,0,68.7,0,0,11.48061,19.49868,0,72.31579,68.7,0,0,50.9817,272.8747,0,72.31579,-72.31579,295.4078,70.33505,0,88.19868,0,0,272.8747
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,80.99065,68.7,0,-1,0,68.7,0,0,12.29066,20.38972,0,72.31579,68.7,0,0,131.3326,200.5589,0,72.31579,-72.31579,219.1803,52.18568,0,89.08972,0,0,200.5589
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,73.98977,73.98977,20.25,0,7.39125,73.98977,0,0,1.421085E-14,0,0,56.56818,53.73977,0,0,211.6835,128.2431,0,56.56818,-56.56818,159.5522,37.98854,0,81.38875,0,81,128.2431
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,24.93587,24.93587,81,0,22.761,24.93587,0,0,0,0,0,0,0,56.06413,53.26092,274.537,71.67493,53.26092,0,53.26092,210.0799,50.01893,0.2959064,27.42946,0,81,71.67493
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,26.77153,26.77153,81,0,22.761,26.77153,26.90898,0,0,0,7.203945,0,0,54.22847,51.51705,221.2761,119.6098,58.72099,0,58.72099,265.7876,63.28262,0.2932416,29.44868,5.763156,81,126.8137
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,27.43415,27.43415,81,0,22.761,27.43415,58.92834,0,0,0,16.16649,0,0,53.56585,50.88756,162.5551,172.4587,67.05405,0,67.05405,329.4006,78.42856,0.2788001,30.17756,12.93319,81,188.6252
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,56.95263,56.95263,0,-1,0,56.95263,55.35571,0,0,0,31.52654,59.95014,56.95263,0,0,95.50102,232.8073,0,28.4236,-28.4236,299.4395,71.29498,0.2788001,62.6479,25.22123,0,264.3338
