Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,33.62706,33.62706,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,33.62706,33.62706,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,32.41055,32.41055,0.4377692,0.4377692,0,-1,0,0.4377692,0,0,5.551115E-17,0,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.06207521,31.70852,31.29294,0.8052564,0.8052564,0,-1,0,0.8052564,7.708751,0,1.110223E-16,0,0.06207521,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.7855631,-0.7855631,12.68624,90.61579,0,0.885782,0.04966017,0,10.22654
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1572299,31.205,30.15556,0.8133916,0.8133916,0,-1,0,0.8133916,19.33015,0,1.110223E-16,0,0.1572299,0.8562017,0.8133916,0,0,1.384859,9.378901,0,0.6989719,-0.6989719,11.94945,85.35308,0,0.8947308,0.1257839,0,9.536131
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2296778,30.65493,29.12696,0.7430815,0.7430815,0,0,0,0.7430815,30.90882,0,0,0,0.2296778,0.7821911,0.7430815,0,0,2.161494,8.67993,0,0.5525133,-0.5525133,11.36705,81.19308,0,0.8173897,0.1837422,0,8.909607
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4679711,31.31293,28.18738,0.2504317,0.2504317,0,0,0,0.2504317,186.8657,0,0,0,0.4679711,0.2636123,0.2504317,0,0,2.775398,8.127417,0.2043587,0,0.2043587,11.56093,82.57788,0,0.2754749,0.3743768,0,8.595387
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.589906,31.1442,27.20824,0.7671126,0.7671126,0,0,0,0.7671126,76.89954,0,0,0,0.589906,0.807487,0.7671126,0,0,2.571039,8.311339,0,0.2175809,-0.2175809,11.33158,80.93967,0,0.8438239,0.4719248,0,8.901245
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6231695,33.10683,28.89949,0.7860993,0.7860993,0,0,0,0.7860993,79.27364,0,1.110223E-16,0,0.6231695,0.8274729,0.7860993,0,0,2.812795,8.093759,0,0.2043034,-0.2043034,11.11622,79.40142,0,0.8647092,0.4985356,0,8.716928
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.8734825,39.33879,33.21166,1.631923,1.631923,0,-1,0,1.631923,53.52473,0,2.220446E-16,0,0.8734825,1.717814,1.631923,0,0,3.039799,7.889455,0,0.8443316,-0.8443316,10.22622,73.04427,0,1.795116,0.698786,0,8.762938
