Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,18.8916,18.8916,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,18.8916,18.8916,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,18.20817,18.20817,1.33589,1.33589,0,-1,0,1.33589,0,0,2.220446E-16,0,0,1.4062,1.33589,0,0,0,29.59898,0,1.4062,-1.4062,37.51781,96.19933,0,1.469479,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,17.58031,17.58031,2.457308,2.457308,0,-1,0,2.457308,0,0,0,0,0,2.58664,2.457308,0,0,1.562444,28.19278,0,2.58664,-2.58664,34.79126,89.20817,0,2.703039,0,0,28.19278
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,16.94132,16.94132,2.482134,2.482134,0,-1,0,2.482134,0,0,0,0,0,2.612772,2.482134,0,0,4.436489,25.60614,0,2.612772,-2.612772,32.03715,82.14638,0,2.730347,0,0,25.60614
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,16.36346,16.36346,2.267576,2.267576,0,0,0,2.267576,0,0,0,0,0,2.386923,2.267576,0,0,7.339569,22.99337,0,2.386923,-2.386923,29.52111,75.69501,0,2.494334,0,0,22.99337
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,15.83561,15.83561,0.7642136,0.7642136,0,0,0,0.7642136,0,0,1.110223E-16,0,0,0.8044354,0.7642136,0,0,9.991705,20.60644,0,0.8044354,-0.8044354,28.67316,73.52079,0,0.840635,0,0,20.60644
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7759156,17.17093,15.28553,2.100509,2.100509,0,0,0,2.100509,36.93941,0,4.440892E-16,0,0.7759156,2.211062,2.100509,0,0,10.88552,19.80201,0,1.435146,-1.435146,27.16039,69.64188,0,2.31056,0.6207325,0,20.57792
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.713532,20.4786,16.23567,2.152498,2.152498,0,0,0,2.152498,79.60667,0,0,0,1.713532,2.265788,2.152498,0,0,12.48013,18.36686,0,0.5522554,-0.5522554,26.57826,68.14925,0,2.367748,1.370826,0,20.08039
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.235396,26.97803,18.65824,4.468535,4.468535,0,-1,0,4.468535,72.40395,0,8.881784E-16,0,3.235396,4.703721,4.468535,0,0,13.09375,17.81461,0,1.468325,-1.468325,25.03051,64.18066,0,4.915388,2.588317,0,21.05
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.8036412,23.1629,21.14193,1.345066,1.345066,0,0,0,1.345066,59.74734,0,0,0,0.8036412,1.415859,1.345066,0,0,14.72522,16.34628,0,0.6122178,-0.6122178,24.38517,62.52596,0,1.479573,0.642913,0,17.14992
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.6446615,24.89091,23.25334,5.412807,5.412807,0,0,0,5.412807,11.90993,0,8.881784E-16,0,0.6446615,5.697691,5.412807,0,0,15.40546,15.73406,0,5.05303,-5.05303,19.05881,48.86866,0,5.954088,0.5157292,0,16.37873
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,3.339657,34.17502,25.20918,4.695997,4.695997,0,0,0,4.695997,71.11712,0,0,0,3.339657,4.943154,4.695997,0,0,21.01994,10.68103,0,1.603497,-1.603497,17.36858,44.53473,0,5.165596,2.671726,0,14.02069
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,2.937818,35.00886,27.08167,3.565323,3.565323,0,0,0,3.565323,82.39979,0,4.440892E-16,0,2.937818,3.752971,3.565323,0,0,22.8016,9.077537,0,0.8151528,-0.8151528,16.50933,42.33154,0,3.921855,2.350255,0,12.01536
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,1.2667,31.60225,28.25406,2.16586,2.16586,0,-1,0,2.16586,58.48485,0,4.440892E-16,0,1.2667,2.279853,2.16586,0,0,23.70733,8.262383,0,1.013153,-1.013153,15.44138,39.59319,0,2.382446,1.01336,0,9.529083
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,0.721352,30.64998,28.75413,0,0,0,0,0,0,0,0,0,0,0.721352,0,0,0,0,24.83305,7.249231,0.721352,0,0.721352,16.12571,41.34789,0,0,0.5770816,0,7.970583
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,1.405361,32.98329,29.23754,2.895732,2.895732,0,0,0,2.895732,48.53214,0,0,0,1.405361,3.048139,2.895732,0,0,24.1117,7.898448,0,1.642778,-1.642778,14.39407,36.9078,0,3.185305,1.124289,0,9.303808
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,0.7481486,30.67626,28.70968,0,0,0,0,0,0,0,0,0,0,0.7481486,0,0,0,0,25.93701,6.25567,0.7481486,0,0.7481486,15.10383,38.72768,0,0,0.5985189,0,7.003818
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,27.03722,27.03722,3.031366,3.031366,0,0,0,3.031366,0,0,0,0,0,3.190912,3.031366,0,0,25.18886,6.929003,0,3.190912,-3.190912,11.74031,30.1033,0,3.334502,0,0,6.929003
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,25.45921,25.45921,4.192241,3.551187,0,-1,0,3.551187,0,0,0.6410536,1.060278,0,3.738092,3.551187,0,0,28.73432,3.738092,0,3.738092,-3.738092,7.800015,20,0,4.611465,0,0,3.738092
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,24.19237,24.19237,5.847816,0,0,-1,0,0,0,0,5.847816,6.432598,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,6.432598,0,0,0
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,22.95885,22.95885,6.911799,0,0,-1,0,0,0,0,6.911799,7.602979,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,7.602979,0,0,0
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,21.69201,21.69201,0.1083797,0,0,-1,0,0,0,0,0.1083797,0.1192177,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0.1192177,0,0,0
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,20.58074,20.58074,0.4495324,0,0,-1,0,0,0,0,0.4495324,0.4944856,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0.4944856,0,0,0
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,19.73617,19.73617,1.374827,0,0,-1,0,0,0,0,1.374827,1.51231,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,1.51231,0,0,0
1/2/2007 1:00:00 AM,0,0,-40.56551,90,0,0,18.8916,18.8916,0.5669038,0,0,-1,0,0,0,0,0.5669038,0.6235942,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0.6235942,0,0,0
1/2/2007 2:00:00 AM,0,0,-59.2364,90,0,0,18.1915,18.1915,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0,0,0,0
1/2/2007 3:00:00 AM,0,0,-65.97112,90,0,0,17.56363,17.56363,1.9989,0,0,-1,0,0,0,0,1.9989,2.19879,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,2.19879,0,0,0
1/2/2007 4:00:00 AM,0,0,-68.37815,90,0,0,16.92465,16.92465,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0,0,0,0
1/2/2007 5:00:00 AM,0,0,-68.6517,90,0,0,16.36346,16.36346,0.3252783,0.3252783,9.125278,0,2.644696,0.3252783,0,1.776357E-15,0,0,0,0,0,8.8,8.36,32.88775,0,8.36,0,8.36,15.73101,40.33584,0.1751751,0.3578062,0,12,0
1/2/2007 6:00:00 AM,0.00108274,0,-67.47298,90,0,0,15.8245,15.8245,0,0,8.8,0,2.5624,0,0,1.776357E-15,0,0,0,0,0,8.8,8.36,24.52775,7.524,8.36,0,8.36,23.662,60.67167,0.1843002,0,0,12,7.524
1/2/2007 7:00:00 AM,0.0894334,8.420039,-64.93723,77.85415,0.1004246,1.179854,18.15743,15.27442,1.373054,1.373054,10.17305,0,2.909783,1.373054,85.92916,0,0,0,1.179854,0,0,8.8,8.36,16.16775,15.048,9.539854,0,9.539854,32.7123,83.87753,0.1936126,1.510359,0.943883,12,16.22785
1/2/2007 8:00:00 AM,0.2576896,21.61751,-60.74889,64.20465,0.2779514,3.169531,24.23969,16.219,0.9090994,0.9090994,0,0,0,0.9090994,348.6452,0,0,0,3.169531,0.9569467,0.9090994,0,0,6.6279,23.63387,2.212584,0,2.212584,34.81134,89.25967,0.1793055,1.000009,2.535625,0,26.8034
1/2/2007 9:00:00 AM,0.4718998,34.13238,-54.14432,50.93016,0.5125259,5.573462,33.54753,18.64157,1.071948,1.071948,0,-1,0,1.071948,519.9379,0.02978131,0,0,5.573462,1.128366,1.071948,0,0,4.415315,25.62519,4.415315,0,4.415315,39.00008,100,0.1562626,1.179143,4.45877,0,31.19866
1/2/2007 10:00:00 AM,0.7602223,45.34824,-43.62961,38.51621,0.8317832,8.478237,45.5485,21.11415,0,0,0,0,0,0,0,8.478237,0,0,8.478237,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0.1562626,0,6.78259,0,38.07722
1/2/2007 11:00:00 AM,0.9687649,54.00035,-26.89878,28.20251,1.052093,10.19774,54.35192,23.22,0,0,0,0,0,0,0,10.19774,0,0,10.19774,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0.1562626,0,8.158194,0,39.79672
1/2/2007 12:00:00 PM,1.031318,57.92366,-3.10829,23.0618,1.116798,10.57252,58.3307,25.17584,2.91023,2.91023,0,0,0,2.91023,363.288,7.509117,0,0,10.57252,3.0634,2.91023,0,0,0,29.59898,0,0,0,39.00008,100,0.1562626,3.201253,8.458014,0,40.17149
1/2/2007 1:00:00 PM,0.9423041,55.46115,21.77175,26.33853,1.021662,9.728536,57.35456,27.04833,5.288086,5.288086,0,0,0,5.288086,183.9708,4.162129,0,0,9.728536,5.566407,5.288086,0,0,0,29.59898,0,0,0,39.00008,100,0.1562626,5.816895,7.782829,0,39.32751
1/2/2007 2:00:00 PM,0.9231796,47.717,40.28822,35.78399,1.009367,9.563004,58.19969,28.23739,5.110394,5.110394,0,-1,0,5.110394,187.1285,4.183642,0,0,9.563004,5.379362,5.110394,0,0,0,29.59898,0,0,0,39.00008,100,0.1562626,5.621433,7.650403,0,39.16198
