Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,68.22681,68.22681,20.25,0,7.39125,68.22681,0,0,0,0,0,50.50191,47.97681,0,0,0,318.7582,0,50.50191,-50.50191,366.7672,87.32534,0,75.04949,0,81,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,125.5001,125.5001,56.80009,0,16.63842,125.5001,0,0,1.421085E-14,0,0,72.31579,68.7,0,0,56.11323,268.2563,0,72.31579,-72.31579,290.5396,69.17596,0,138.0501,0,81,268.2563
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,126.768,126.768,58.06798,0,16.9592,126.768,0,0,1.421085E-14,0,0,72.31579,68.7,0,0,136.4641,195.9405,0,72.31579,-72.31579,214.3121,51.02658,0,139.4448,0,81,195.9405
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,115.8101,115.8101,47.11008,0,14.18685,115.8101,0,0,1.421085E-14,0,0,72.31579,68.7,0,0,216.815,123.6247,0,72.31579,-72.31579,138.0845,32.87721,0,127.3911,0,81,123.6247
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,39.03006,39.03006,81,0,22.761,39.03006,0,0,0,0,0,0,0,41.96994,39.87144,297.1659,51.30895,39.87144,0,39.87144,175.9099,41.88323,0.2959064,42.93306,0,81,51.30895
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,41.90326,41.90326,81,0,22.761,41.90326,17.19185,0,0,0,7.203945,0,0,39.09674,37.1419,257.2944,87.19325,44.34584,0,44.34584,217.9801,51.89992,0.2934385,46.09359,5.763156,81,94.39719
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,42.9404,42.9404,81,0,22.761,42.9404,37.64867,0,0,0,16.16649,0,0,38.0596,36.15662,212.9486,127.1045,52.3231,0,52.3231,267.6181,63.71848,0.2909683,47.23444,12.93319,81,143.271
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,89.14325,89.14325,81,0,22.761,89.14325,35.36615,0,0,0,31.52654,8.571845,8.143253,0,0,160.6255,174.1953,22.95469,0,22.95469,289.3949,68.9034,0.2875267,98.05758,25.22123,81,205.7218
