Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,19.45835,19.45835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,19.45835,19.45835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,18.75442,18.75442,0.1648472,0.1648472,0,0,0,0.1648472,0,0,2.775558E-17,0,0.1735233,0.1648472,0,0,0,4.553689,0,0.1735233,-0.1735233,5.817102,96.95152,0,0.1813319,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,18.10771,18.10771,0.3032288,0.3032288,0,0,0,0.3032288,0,0,5.551115E-17,0,0.3191882,0.3032288,0,0,0.1928037,4.380166,0,0.3191882,-0.3191882,5.480649,91.34396,0,0.3335517,0,0,4.380166
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,17.44956,17.44956,0.3062922,0.3062922,0,0,0,0.3062922,0,0,5.551115E-17,0,0.3224129,0.3062922,0,0,0.5474573,4.060977,0,0.3224129,-0.3224129,5.140795,85.67975,0,0.3369215,0,0,4.060977
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,16.85437,16.85437,0.2798162,0.2798162,0,0,0,0.2798162,0,0,0,0,0.2945433,0.2798162,0,0,0.9056938,3.738564,0,0.2945433,-0.2945433,4.830319,80.50517,0,0.3077978,0,0,3.738564
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,16.31068,16.31068,0.09430302,0.09430302,0,0,0,0.09430302,0,0,1.387779E-17,0,0.09926634,0.09430302,0,0,1.232964,3.444021,0,0.09926634,-0.09926634,4.725684,78.76124,0,0.1037333,0,0,3.444021
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.1215822,17.63023,15.7441,0.3489159,0.3489159,0,0,0,0.3489159,34.84572,0,0,0.1215822,0.3672799,0.3489159,0,0,1.34326,3.344755,0,0.2456976,-0.2456976,4.466696,74.44478,0,0.3838075,0.09726579,0,3.466337
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.2684538,20.96743,16.72274,0.3575518,0.3575518,0,0,0,0.3575518,75.08109,5.551115E-17,0,0.2684538,0.3763703,0.3575518,0,0,1.616257,3.099057,0,0.1079166,-0.1079166,4.352942,72.54888,0,0.393307,0.214763,0,3.367511
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.5066475,27.54173,19.21798,0.742269,0.742269,0,0,0,0.742269,68.25658,0,1.110223E-16,0.5066475,0.7813358,0.742269,0,0,1.736165,2.991141,0,0.2746883,-0.2746883,4.063395,67.72311,0,0.816496,0.405318,0,3.497788
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.1258084,23.79825,21.77619,0.2234291,0.2234291,0,0,0,0.2234291,56.30795,0,2.775558E-17,0.1258084,0.2351886,0.2234291,0,0,2.041374,2.716452,0,0.1093802,-0.1093802,3.948098,65.8015,0,0.245772,0.1006467,0,2.842261
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.1008857,25.58947,23.95094,0.8991222,0.8991222,0,0,0,0.8991222,11.22046,0,1.110223E-16,0.1008857,0.9464445,0.8991222,0,0,2.162908,2.607072,0,0.8455588,-0.8455588,3.056801,50.94658,0,0.9890345,0.08070855,0,2.707958
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,0.522373,34.93702,25.96545,0.7800528,0.7800528,0,0,0,0.7800528,66.96637,0,0,0.522373,0.8211082,0.7800528,0,0,3.102417,1.761513,0,0.2987351,-0.2987351,2.741906,45.69834,0,0.858058,0.4178984,0,2.283886
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,0.4593755,35.82674,27.89412,0.5922363,0.5922363,0,0,0,0.5922363,77.56625,0,0,0.4593755,0.6234066,0.5922363,0,0,3.434345,1.462778,0,0.1640311,-0.1640311,2.569002,42.81662,0,0.6514599,0.3675004,0,1.922154
