Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,1.079831,1.079831,0,0,0,1.079831,0,0,0,0,0,1.136664,1.079831,0,0,0,10.62527,0,1.136664,-1.136664,12.80188,91.44181,0,1.187814,0,0,10.62527
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,1.986299,1.986299,0,0,0,1.986299,0,0,0,0,0,2.090841,1.986299,0,0,1.26296,9.48861,0,2.090841,-2.090841,10.59794,75.69942,0,2.184929,0,0,9.48861
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,2.006366,2.006366,0,0,0,2.006366,0,0,0,0,0,2.111964,2.006366,0,0,3.586117,7.397769,0,2.111964,-2.111964,8.371734,59.79798,0,2.207003,0,0,7.397769
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,1.832934,1.832934,0,0,0,1.832934,0,0,2.220446E-16,0,0,1.929405,1.832934,0,0,5.932744,5.285805,0,1.929405,-1.929405,6.337962,45.27107,0,2.016228,0,0,5.285805
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,0.6177315,0.6177315,0,0,0,0.6177315,0,0,0,0,0,0.6502437,0.6177315,0,0,8.076527,3.3564,0,0.6502437,-0.6502437,5.652545,40.37524,0,0.6795047,0,0,3.3564
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75782,0.06572935,0.2949933,1.892211,1.892211,0,0,0,1.892211,15.58987,0,2.220446E-16,0,0.2949933,1.991801,1.892211,0,0,8.79902,2.706157,0,1.696808,-1.696808,3.863953,27.59961,0,2.081432,0.2359947,0,3.00115
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11859,0.1475045,0.6620001,1.939045,1.939045,1.25,0,0.50625,1.939045,34.14052,1.110223E-16,0,0,0.6620001,0.7253104,0.6890449,0,0,10.68436,1.009349,0,0.06331034,-0.06331034,3.797218,27.12293,0,2.132949,0.5296,5,1.671349
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85869,0.2876508,1.290977,4.025411,4.025411,5,0,1.53,4.025411,32.07068,0,0,0,1.290977,0,0,0.9745892,0.9258597,10.75471,0.9460385,2.216836,0,2.216836,5.900293,42.14487,0.3011687,4.427952,1.032781,5,2.237015
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46853,0.0700992,0.3146052,1.211682,1.211682,4.716945,0,1.452726,1.211682,25.96434,0,0,0,0.3146052,0,0,3.505263,3.33,8.53787,2.941191,3.644605,0,3.644605,9.357869,66.84179,0.2933207,1.33285,0.2516842,5,3.255796
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19857,0.05671747,0.254548,4.876044,4.876044,5,0,1.53,4.876044,5.22038,0,0,0,0.254548,0,0,0.1239562,0.1177584,4.893265,6.221336,0.3723064,0,0.3723064,9.71107,69.36465,0.2936009,5.363648,0.2036384,5,6.475884
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12832,0.308119,1.382838,4.230316,4.230316,5,0,1.53,4.230316,32.68876,0,0,0,1.382838,0,0,0.7696837,0.7311994,4.520958,6.556412,2.114038,0,2.114038,11.71662,83.68999,0.2949516,4.653348,1.106271,5,7.93925
