Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,2.226483,2.226483,0,0,0,2.226483,0,0,0,0,0,2.343667,2.226483,0,0,0,29.59898,0,2.343667,-2.343667,36.52964,93.66555,0,2.449131,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,4.095513,4.095513,0,0,0,4.095513,0,0,8.881784E-16,0,0,4.311067,4.095513,0,0,2.604074,27.25531,0,4.311067,-4.311067,31.98537,82.01361,0,4.505065,0,0,27.25531
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,4.136889,4.136889,0,0,0,4.136889,0,0,0,0,0,4.35462,4.136889,0,0,7.394148,22.94424,0,4.35462,-4.35462,27.3952,70.24397,0,4.550578,0,0,22.94424
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,3.779294,3.779294,0,0,0,3.779294,0,0,4.440892E-16,0,0,3.978204,3.779294,0,0,12.23262,18.58962,0,3.978204,-3.978204,23.20181,59.49169,0,4.157223,0,0,18.58962
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,1.273689,1.273689,0,0,0,1.273689,0,0,0,0,0,1.340726,1.273689,0,0,16.65284,14.61142,0,1.340726,-1.340726,21.78856,55.86798,0,1.401058,0,0,14.61142
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7466863,3.500848,3.500848,0,0,0,3.500848,21.32873,0,4.440892E-16,0,0.7466863,3.685103,3.500848,0,0,18.14254,13.27069,0,2.938417,-2.938417,18.69119,47.92604,0,3.850933,0.597349,0,14.01738
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.675651,3.587497,3.587497,0,0,0,3.587497,46.70807,0,0,0,1.675651,3.776313,3.587497,0,0,21.40745,10.33228,0,2.100662,-2.100662,16.4769,42.24838,0,3.946247,1.340521,0,12.00793
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.267714,7.447558,7.447558,0,0,0,7.447558,43.87631,0,8.881784E-16,0,3.267714,7.839535,7.447558,0,0,23.74151,8.231616,0,4.571821,-4.571821,11.65778,29.89168,0,8.192314,2.614171,0,11.49933
