Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,34.76055,34.76055,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,34.76055,34.76055,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,33.50304,33.50304,0.1648472,0.1648472,0,-1,0,0.1648472,0,0,2.775558E-17,0,0,0.1735233,0.1648472,0,0,0,4.553689,0,0.1735233,-0.1735233,5.817102,96.95152,0,0.1813319,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,32.34776,32.34776,0.3032288,0.3032288,0,-1,0,0.3032288,0,0,5.551115E-17,0,0,0.3191882,0.3032288,0,0,0.1928037,4.380166,0,0.3191882,-0.3191882,5.480649,91.34396,0,0.3335517,0,0,4.380166
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,31.17204,31.17204,0.3062922,0.3062922,0,-1,0,0.3062922,0,0,5.551115E-17,0,0,0.3224129,0.3062922,0,0,0.5474573,4.060977,0,0.3224129,-0.3224129,5.140795,85.67975,0,0.3369215,0,0,4.060977
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,30.10877,30.10877,0.2798162,0.2798162,0,0,0,0.2798162,0,0,0,0,0,0.2945433,0.2798162,0,0,0.9056938,3.738564,0,0.2945433,-0.2945433,4.830319,80.50517,0,0.3077978,0,0,3.738564
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,29.13752,29.13752,0.09430302,0.09430302,0,0,0,0.09430302,0,0,1.387779E-17,0,0,0.09926634,0.09430302,0,0,1.232964,3.444021,0,0.09926634,-0.09926634,4.725684,78.76124,0,0.1037333,0,0,3.444021
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.1143114,30.03137,28.12538,0.3489159,0.3489159,0,0,0,0.3489159,32.76187,0,5.551115E-17,0,0.1143114,0.3672799,0.3489159,0,0,1.34326,3.344755,0,0.2529685,-0.2529685,4.459032,74.31704,0,0.3838075,0.0914491,0,3.459066
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.2510882,34.16577,29.87363,0.3575518,0.3575518,0,0,0,0.3575518,70.22428,5.551115E-17,0,0,0.2510882,0.3763703,0.3575518,0,0,1.624336,3.091786,0,0.1252822,-0.1252822,4.326972,72.11607,0,0.393307,0.2008706,0,3.342875
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.4675956,42.76161,34.33116,0.742269,0.742269,0,-1,0,0.742269,62.99543,0,1.110223E-16,0,0.4675956,0.7813358,0.742269,0,0,1.763539,2.966504,0,0.3137402,-0.3137402,3.996261,66.60422,0,0.816496,0.3740765,0,3.4341
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.1150821,40.95252,38.90115,0.2234291,0.2234291,0,-1,0,0.2234291,51.50718,0,2.775558E-17,0,0.1150821,0.2351886,0.2234291,0,0,2.112139,2.652764,0,0.1201065,-0.1201065,3.869658,64.49417,0,0.245772,0.09206564,0,2.767846
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.0913434,44.45076,42.78615,0.8991222,0.8991222,0,-1,0,0.8991222,10.15917,0,1.110223E-16,0,0.0913434,0.9464445,0.8991222,0,0,2.24559,2.532657,0,0.855101,-0.855101,2.968302,49.4716,0,0.9890345,0.07307471,0,2.624001
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,0.4658271,55.51097,46.38489,0.7800528,0.7800528,0,-1,0,0.7800528,59.71739,0,0,0,0.4658271,0.8211082,0.7800528,0,0,3.195703,1.677556,0,0.355281,-0.355281,2.593803,43.22997,0,0.858058,0.3726617,0,2.143384
