Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,31.36006,31.36006,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,31.36006,31.36006,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,30.22556,30.22556,28.42784,28.42784,0,-1,0,28.42784,0,0,3.552714E-15,0,0,29.92404,28.42784,0,0,0,318.7582,0,29.92404,-29.92404,388.4581,92.48985,0,31.27062,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,29.18331,29.18331,52.29171,52.29171,0,-1,0,52.29171,0,0,7.105427E-15,0,0,55.0439,52.29171,0,0,33.24894,288.8342,0,55.0439,-55.0439,330.4368,78.67526,0,57.52087,0,0,288.8342
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,28.1226,28.1226,52.81999,52.81999,0,-1,0,52.81999,0,0,7.105427E-15,0,0,55.59999,52.81999,0,0,94.40882,233.7903,0,55.59999,-55.59999,271.8292,64.72112,0,58.10199,0,0,233.7903
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,27.16335,27.16335,48.2542,48.2542,0,0,0,48.2542,0,0,7.105427E-15,0,0,50.79389,48.2542,0,0,156.1866,178.1903,0,50.79389,-50.79389,218.2878,51.97317,0,53.07962,0,0,178.1903
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,26.28711,26.28711,16.26252,16.26252,0,0,0,16.26252,0,0,3.552714E-15,0,0,17.11845,16.26252,0,0,212.6243,127.3964,0,17.11845,-17.11845,200.2433,47.67689,0,17.88878,0,0,127.3964
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.12198,27.27556,25.37398,17.45969,17.45969,0,0,0,17.45969,40.79098,0,3.552714E-15,0,7.12198,18.37863,17.45969,0,0,231.6447,110.278,0,11.25665,-11.25665,188.3778,44.85176,0,19.20566,5.697584,0,117.3999
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,15.66268,31.23281,26.95121,17.89183,17.89183,0,0,0,17.89183,87.54092,0,0,0,15.66268,18.83351,17.89183,0,0,244.1521,99.02131,0,3.170835,-3.170835,185.0354,44.05597,0,19.68102,12.53014,0,114.684
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,29.25987,39.37941,30.97267,37.14302,37.14302,0,-1,0,37.14302,78.77622,0,0,0,29.25987,39.09792,37.14302,0,0,247.6753,95.85047,0,9.838048,-9.838048,174.6652,41.58688,0,40.85732,23.4079,0,125.1103
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,7.216501,37.14046,35.0956,11.18036,11.18036,0,0,0,11.18036,64.54625,0,0,0,7.216501,11.7688,11.18036,0,0,258.6064,86.01243,0,4.552296,-4.552296,169.8667,40.44437,0,12.29839,5.773201,0,93.22893
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,5.741953,40.25936,38.60055,44.99193,44.99193,0,0,0,44.99193,12.76218,0,0,0,5.741953,47.35993,44.99193,0,0,263.6646,81.46013,0,41.61797,-41.61797,125.9975,29.99934,0,49.49112,4.593562,0,87.20208
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,29.39006,50.93898,41.84724,39.03371,39.03371,0,0,0,39.03371,75.29403,0,0,0,29.39006,41.08812,39.03371,0,0,309.9067,39.84216,0,11.69806,-11.69806,113.6666,27.06343,0,42.93708,23.51204,0,69.23222
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,25.65942,53.00216,44.95557,29.63541,29.63541,81,0,22.761,29.63541,86.58365,0,0,0,25.65942,0,0,51.36459,48.79636,322.9046,28.14409,74.45578,0,74.45578,184.3016,43.88124,0.2293643,32.59895,20.52753,81,53.80351
