Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,26.82608,26.82608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,26.82608,26.82608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,25.8556,25.8556,0.4377692,0.4377692,0,0,0,0.4377692,0,0,5.551115E-17,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.06410844,25.37741,24.96403,0.8052564,0.8052564,0,0,0,0.8052564,7.961246,0,1.110223E-16,0.06410844,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.7835298,-0.7835298,12.68838,90.6311,0,0.885782,0.05128675,0,10.22857
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1621824,25.10075,24.05668,0.8133916,0.8133916,0,0,0,0.8133916,19.93903,0,1.110223E-16,0.1621824,0.8562017,0.8133916,0,0,1.382599,9.380935,0,0.6940193,-0.6940193,11.95682,85.40568,0,0.8947308,0.1297459,0,9.543118
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2366485,24.75651,23.23612,0.7430815,0.7430815,0,0,0,0.7430815,31.84691,0,0,0.2366485,0.7821911,0.7430815,0,0,2.153732,8.686915,0,0.5455425,-0.5455425,11.38177,81.29816,0,0.8173897,0.1893188,0,8.923564
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4817812,25.59711,22.48656,0.2504317,0.2504317,0,0,0,0.2504317,192.3803,0,0,0.4817812,0.2636123,0.2504317,0,0,2.75989,8.141373,0.2181688,0,0.2181688,11.58874,82.77654,0,0.2754749,0.3854249,0,8.623154
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.6067067,25.62316,21.70545,0.7671126,0.7671126,0,0,0,0.7671126,79.08965,0,0,0.6067067,0.807487,0.7671126,0,0,2.541722,8.337725,0,0.2007803,-0.2007803,11.3771,81.26482,0,0.8438239,0.4853653,0,8.944431
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6422178,27.2413,23.05465,0.7860993,0.7860993,0,0,0,0.7860993,81.69677,0,1.110223E-16,0.6422178,0.8274729,0.7860993,0,0,2.764811,8.136945,0,0.1852552,-0.1852552,11.18182,79.87,0,0.8647092,0.5137742,0,8.779162
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.9052462,32.58733,26.4947,1.631923,1.631923,0,0,0,1.631923,55.47112,0,2.220446E-16,0.9052462,1.717814,1.631923,0,0,2.97065,7.951689,0,0.8125678,-0.8125678,10.3253,73.752,0,1.795116,0.7241969,0,8.856936
1/1/2007 10:00:00 AM,0.0271396,52.2438,-152.504,28.91588,0.0220855,0.0963135,30.6623,30.02154,0.4912224,0.4912224,0,0,0,0.4912224,19.6069,0,5.551115E-17,0.0963135,0.5170763,0.4912224,0,0,3.873503,7.139122,0,0.4207627,-0.4207627,9.881778,70.58398,0,0.5403447,0.0770508,0,7.235435
