Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,62.54124,62.54124,20.25,0,7.39125,62.54124,0,0,0,0,0,44.5171,42.29124,0,0,0,318.7582,0,44.5171,-44.5171,373.0757,88.82737,0,68.79537,0,81,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,115.0417,115.0417,46.34175,0,13.99246,115.0417,0,0,1.421085E-14,0,0,72.31579,68.7,0,0,49.46344,274.2411,0,72.31579,-72.31579,296.8482,70.67799,0,126.5459,0,81,274.2411
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,116.204,116.204,47.50399,0,14.28651,116.204,0,0,1.421085E-14,0,0,72.31579,68.7,0,0,129.8143,201.9253,0,72.31579,-72.31579,220.6206,52.52861,0,127.8244,0,81,201.9253
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,106.1592,106.1592,37.45924,0,11.74519,106.1592,0,0,1.421085E-14,0,0,72.31579,68.7,0,0,210.1652,129.6095,0,72.31579,-72.31579,144.3931,34.37924,0,116.7752,0,81,129.6095
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,35.77755,35.77755,81,0,22.761,35.77755,0,0,0,0,0,0,0,45.22245,42.96132,290.5161,57.29376,42.96132,0,42.96132,185.1498,44.08319,0.2959064,39.35531,0,81,57.29376
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,38.41133,38.41133,81,0,22.761,38.41133,18.75474,0,0,0,7.203945,0,0,42.58867,40.45924,247.5547,95.95895,47.66319,0,47.66319,230.3671,54.84919,0.293613,42.25246,5.763156,81,103.1629
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,39.36204,39.36204,81,0,22.761,39.36204,41.07127,0,0,0,16.16649,0,0,41.63796,39.55606,199.8916,138.8558,55.72255,0,55.72255,283.2301,67.43561,0.2912992,43.29824,12.93319,81,155.0223
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,81.71465,81.71465,81,0,22.761,81.71465,38.58125,0,0,0,31.52654,0.7522616,0.7146486,0,0,144.169,189.0061,30.77427,0,30.77427,312.4251,74.38679,0.2870869,89.88612,25.22123,81,220.5327
