Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,20.59185,20.59185,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,20.59185,20.59185,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,19.84691,19.84691,28.42784,28.42784,0,-1,0,28.42784,0,0,3.552714E-15,0,0,29.92404,28.42784,0,0,0,318.7582,0,29.92404,-29.92404,388.4581,92.48985,0,31.27062,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,19.16253,19.16253,52.29171,52.29171,0,-1,0,52.29171,0,0,7.105427E-15,0,0,55.0439,52.29171,0,0,33.24894,288.8342,0,55.0439,-55.0439,330.4368,78.67526,0,57.52087,0,0,288.8342
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,18.46604,18.46604,52.81999,52.81999,0,-1,0,52.81999,0,0,7.105427E-15,0,0,55.59999,52.81999,0,0,94.40882,233.7903,0,55.59999,-55.59999,271.8292,64.72112,0,58.10199,0,0,233.7903
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,17.83617,17.83617,48.2542,48.2542,0,0,0,48.2542,0,0,7.105427E-15,0,0,50.79389,48.2542,0,0,156.1866,178.1903,0,50.79389,-50.79389,218.2878,51.97317,0,53.07962,0,0,178.1903
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,17.26081,17.26081,16.26252,16.26252,0,0,0,16.26252,0,0,3.552714E-15,0,0,17.11845,16.26252,0,0,212.6243,127.3964,0,17.11845,-17.11845,200.2433,47.67689,0,17.88878,0,0,127.3964
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.436315,18.54883,16.66123,17.45969,17.45969,0,0,0,17.45969,42.59132,0,3.552714E-15,0,7.436315,18.37863,17.45969,0,0,231.6447,110.278,0,10.94231,-10.94231,188.7091,44.93066,0,19.20566,5.949052,0,117.7143
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.41343,21.94508,17.69688,17.89183,17.89183,0,0,0,17.89183,91.73696,0,0,0,16.41343,18.83351,17.89183,0,0,243.8029,99.33564,0,2.420085,-2.420085,186.1581,44.32328,0,19.68102,13.13074,0,115.7491
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,30.94816,28.66912,20.33748,37.14302,37.14302,0,-1,0,37.14302,83.3216,7.105427E-15,0,0,30.94816,39.09792,37.14302,0,0,246.4919,96.91556,0,8.149756,-8.149756,177.5675,42.2779,0,40.85732,24.75853,0,127.8637
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,7.680221,25.06893,23.0447,11.18036,11.18036,0,0,0,11.18036,68.69388,0,0,0,7.680221,11.7688,11.18036,0,0,255.5471,88.7658,0,4.088577,-4.088577,173.2578,41.25177,0,12.29839,6.144176,0,96.44602
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,6.154486,26.9866,25.34614,44.99193,44.99193,0,0,0,44.99193,13.67909,0,7.105427E-15,0,6.154486,47.35993,44.99193,0,0,260.09,84.67722,0,41.20544,-41.20544,129.8235,30.91028,0,49.49112,4.923588,0,90.83171
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,31.83465,36.46101,27.478,39.03371,39.03371,0,0,0,39.03371,81.5568,0,0,0,31.83465,41.08812,39.03371,0,0,305.8738,43.47178,0,9.25347,-9.25347,120.0694,28.5879,0,42.93708,25.46772,0,75.30643
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,27.9777,37.46249,29.51902,29.63541,29.63541,0,0,0,29.63541,94.40631,0,0,0,27.9777,31.19517,29.63541,0,0,316.1555,34.21831,0,3.217471,-3.217471,116.6779,27.7804,0,32.59895,22.38216,0,62.19601
