Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,72.01719,72.01719,20.25,0,7.39125,72.01719,0,0,1.421085E-14,0,0,54.49178,51.76719,0,0,0,318.7582,0,54.49178,-54.49178,362.5615,86.32398,0,79.21891,0,81,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,132.4723,132.4723,63.77232,0,18.4024,132.4723,0,0,0,0,0,72.31579,68.7,0,0,60.54642,264.2664,0,72.31579,-72.31579,286.3339,68.17461,0,145.7196,0,81,264.2664
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,133.8107,133.8107,65.11065,0,18.74099,133.8107,0,0,0,0,0,72.31579,68.7,0,0,140.8973,191.9507,0,72.31579,-72.31579,210.1064,50.02523,0,147.1917,0,81,191.9507
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,122.244,122.244,53.54397,0,15.81462,122.244,0,0,1.421085E-14,0,0,72.31579,68.7,0,0,221.2482,119.6349,0,72.31579,-72.31579,133.8789,31.87585,0,134.4684,0,81,119.6349
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,41.19839,41.19839,81,0,22.761,41.19839,0,0,0,0,0,0,0,39.80161,37.81152,301.5991,47.31908,37.81152,0,37.81152,169.75,40.41659,0.2959064,45.31823,0,81,47.31908
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,44.23122,44.23122,81,0,22.761,44.23122,16.28701,0,0,0,7.203945,0,0,36.76878,34.93034,263.7875,81.34945,42.13428,0,42.13428,209.7221,49.93373,0.2933067,48.65435,5.763156,81,88.5534
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,45.32598,45.32598,81,0,22.761,45.32598,35.66716,0,0,0,16.16649,0,0,35.67402,33.89032,221.6532,119.2703,50.0568,0,50.0568,257.2102,61.24039,0.2907199,49.85858,12.93319,81,135.4368
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,94.09566,94.09566,81,0,22.761,94.09566,33.50477,0,0,0,31.52654,13.7849,13.09566,0,0,171.5964,164.3214,17.74163,0,17.74163,274.0414,65.24781,0.2878782,103.5052,25.22123,81,195.848
