Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,26.25933,26.25933,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,26.25933,26.25933,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,25.30936,25.30936,1.33589,1.33589,0,-1,0,1.33589,0,0,2.220446E-16,0,0,1.4062,1.33589,0,0,0,29.59898,0,1.4062,-1.4062,37.51781,96.19933,0,1.469479,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,24.43662,24.43662,2.457308,2.457308,0,-1,0,2.457308,0,0,0,0,0,2.58664,2.457308,0,0,1.562444,28.19278,0,2.58664,-2.58664,34.79126,89.20817,0,2.703039,0,0,28.19278
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,23.54844,23.54844,2.482134,2.482134,0,-1,0,2.482134,0,0,0,0,0,2.612772,2.482134,0,0,4.436489,25.60614,0,2.612772,-2.612772,32.03715,82.14638,0,2.730347,0,0,25.60614
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,22.74521,22.74521,2.267576,2.267576,0,0,0,2.267576,0,0,0,0,0,2.386923,2.267576,0,0,7.339569,22.99337,0,2.386923,-2.386923,29.52111,75.69501,0,2.494334,0,0,22.99337
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,22.0115,22.0115,0.7642136,0.7642136,0,0,0,0.7642136,0,0,1.110223E-16,0,0,0.8044354,0.7642136,0,0,9.991705,20.60644,0,0.8044354,-0.8044354,28.67316,73.52079,0,0.840635,0,0,20.60644
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7536235,23.14185,21.24689,2.100509,2.100509,0,0,0,2.100509,35.87814,0,0,0,0.7536235,2.211062,2.100509,0,0,10.88552,19.80201,0,1.457438,-1.457438,27.13689,69.58163,0,2.31056,0.6028988,0,20.55563
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.66029,26.83336,22.56758,2.152498,2.152498,0,0,0,2.152498,77.13319,0,0,0,1.66029,2.265788,2.152498,0,0,12.5049,18.34457,0,0.6054972,-0.6054972,26.49864,67.94509,0,2.367748,1.328232,0,20.00486
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.115665,34.30612,25.93495,4.468535,4.468535,0,-1,0,4.468535,69.72454,0,0,0,3.115665,4.703721,4.468535,0,0,13.17767,17.73907,0,1.588056,-1.588056,24.82468,63.6529,0,4.915388,2.492532,0,20.85474
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.7707551,31.42237,29.38728,1.345066,1.345066,0,0,0,1.345066,57.30239,0,2.220446E-16,0,0.7707551,1.415859,1.345066,0,0,14.94218,16.15102,0,0.6451039,-0.6451039,24.14468,61.90932,0,1.479573,0.616604,0,16.92177
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.6154055,33.97226,32.32214,5.412807,5.412807,0,0,0,5.412807,11.36943,0,0,0,0.6154055,5.697691,5.412807,0,0,15.65896,15.50591,0,5.082286,-5.082286,18.78748,48.17294,0,5.954088,0.4923244,0,16.12132
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,3.166291,44.081,35.04076,4.695997,4.695997,0,0,0,4.695997,67.42533,0,0,0,3.166291,4.943154,4.695997,0,0,21.30595,10.42363,0,1.776863,-1.776863,16.91451,43.37044,0,5.165596,2.533033,0,13.58992
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,2.77341,45.64126,37.64352,3.565323,3.565323,0,0,0,3.565323,77.78848,0,4.440892E-16,0,2.77341,3.752971,3.565323,0,0,23.28024,8.646764,0,0.9795609,-0.9795609,15.88196,40.72289,0,3.921855,2.218728,0,11.42017
