Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,34.1938,34.1938,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,34.1938,34.1938,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,32.95679,32.95679,28.42784,28.42784,0,-1,0,28.42784,0,0,3.552714E-15,0,0,29.92404,28.42784,0,0,0,318.7582,0,29.92404,-29.92404,388.4581,92.48985,0,31.27062,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,31.82035,31.82035,52.29171,52.29171,0,-1,0,52.29171,0,0,7.105427E-15,0,0,55.0439,52.29171,0,0,33.24894,288.8342,0,55.0439,-55.0439,330.4368,78.67526,0,57.52087,0,0,288.8342
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,30.6638,30.6638,52.81999,52.81999,0,-1,0,52.81999,0,0,7.105427E-15,0,0,55.59999,52.81999,0,0,94.40882,233.7903,0,55.59999,-55.59999,271.8292,64.72112,0,58.10199,0,0,233.7903
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,29.61787,29.61787,48.2542,48.2542,0,0,0,48.2542,0,0,7.105427E-15,0,0,50.79389,48.2542,0,0,156.1866,178.1903,0,50.79389,-50.79389,218.2878,51.97317,0,53.07962,0,0,178.1903
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,28.66245,28.66245,16.26252,16.26252,0,0,0,16.26252,0,0,3.552714E-15,0,0,17.11845,16.26252,0,0,212.6243,127.3964,0,17.11845,-17.11845,200.2433,47.67689,0,17.88878,0,0,127.3964
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.03926,29.57207,27.66681,17.45969,17.45969,0,0,0,17.45969,40.3172,0,3.552714E-15,0,7.03926,18.37863,17.45969,0,0,231.6447,110.278,0,11.33937,-11.33937,188.2906,44.83101,0,19.20566,5.631408,0,117.3172
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,15.46511,33.67694,29.38656,17.89183,17.89183,0,0,0,17.89183,86.43669,0,0,0,15.46511,18.83351,17.89183,0,0,244.244,98.93859,0,3.3684,-3.3684,184.74,43.98562,0,19.68102,12.37209,0,114.4037
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,28.81558,42.19791,33.77141,37.14302,37.14302,0,-1,0,37.14302,77.58007,0,0,0,28.81558,39.09792,37.14302,0,0,247.9867,95.57019,0,10.28234,-10.28234,173.9015,41.40503,0,40.85732,23.05247,0,124.3858
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,7.09447,40.31717,38.26689,11.18036,11.18036,0,0,0,11.18036,63.45477,0,0,0,7.09447,11.7688,11.18036,0,0,259.4115,85.28785,0,4.674328,-4.674328,168.9743,40.23189,0,12.29839,5.675576,0,92.38232
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,5.633392,43.75219,42.08855,44.99193,44.99193,0,0,0,44.99193,12.52089,0,0,0,5.633392,47.35993,44.99193,0,0,264.6052,80.61353,0,41.72654,-41.72654,124.9907,29.75962,0,49.49112,4.506713,0,86.24692
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,28.74674,54.74897,45.62861,39.03371,39.03371,81,0,22.761,39.03371,73.64594,0,0,0,28.74674,0,0,41.96629,39.86797,310.968,38.88699,68.61472,0,68.61472,190.0843,45.25807,0.2488898,42.93708,22.99739,81,67.63374
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,25.04935,57.09155,49.01782,29.63541,29.63541,81,0,22.761,29.63541,84.52505,0,0,0,25.04935,0,0,51.36459,48.79636,242.3533,100.6402,73.8457,0,73.8457,260.1405,61.93808,0.2397508,32.59895,20.03948,81,125.6896
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,10.77073,54.55254,51.13985,18.0029,18.0029,0,-1,0,18.0029,59.82774,0,0,0,10.77073,18.95042,18.0029,0,0,168.5076,167.1014,0,8.179693,-8.179693,251.5183,59.8852,0.2397508,19.80319,8.616583,0,177.8721
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,6.124165,53.97798,52.04498,0,0,0,0,0,0,0,0,0,0,6.124165,0,0,0,0,177.5962,158.9217,6.124165,0,6.124165,257.3282,61.2685,0.2298691,0,4.899332,0,165.0458
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,11.88122,56.74031,52.91994,24.06969,24.06969,0,0,0,24.06969,49.36176,0,0,0,11.88122,25.33652,24.06969,0,0,171.472,164.4334,0,13.45529,-13.45529,243.1451,57.89157,0.2298691,26.47666,9.504977,0,176.3147
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,6.352835,53.96959,51.96452,0,0,0,0,0,0,0,0,0,0,6.352835,0,0,0,0,186.4223,150.9781,6.352835,0,6.352835,249.1719,59.32653,0.2204438,0,5.082268,0,157.331
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,48.93737,48.93737,21.11393,21.11393,0,0,0,21.11393,0,0,3.552714E-15,0,0,22.22518,21.11393,0,0,180.0695,156.6957,0,22.22518,-22.22518,225.7445,53.74859,0.2204438,23.22532,0,0,156.6957
