Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,22.29209,22.29209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,22.29209,22.29209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,21.48564,21.48564,0.1648472,0.1648472,0,0,0,0.1648472,0,0,2.775558E-17,0,0.1735233,0.1648472,0,0,0,4.553689,0,0.1735233,-0.1735233,5.817102,96.95152,0,0.1813319,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,20.74476,20.74476,0.3032288,0.3032288,0,0,0,0.3032288,0,0,5.551115E-17,0,0.3191882,0.3032288,0,0,0.1928037,4.380166,0,0.3191882,-0.3191882,5.480649,91.34396,0,0.3335517,0,0,4.380166
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,19.99076,19.99076,0.3062922,0.3062922,0,0,0,0.3062922,0,0,5.551115E-17,0,0.3224129,0.3062922,0,0,0.5474573,4.060977,0,0.3224129,-0.3224129,5.140795,85.67975,0,0.3369215,0,0,4.060977
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,19.30889,19.30889,0.2798162,0.2798162,0,0,0,0.2798162,0,0,0,0,0.2945433,0.2798162,0,0,0.9056938,3.738564,0,0.2945433,-0.2945433,4.830319,80.50517,0,0.3077978,0,0,3.738564
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,18.68602,18.68602,0.09430302,0.09430302,0,0,0,0.09430302,0,0,1.387779E-17,0,0.09926634,0.09430302,0,0,1.232964,3.444021,0,0.09926634,-0.09926634,4.725684,78.76124,0,0.1037333,0,0,3.444021
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.1202358,19.92673,18.03693,0.3489159,0.3489159,0,0,0,0.3489159,34.45982,0,5.551115E-17,0.1202358,0.3672799,0.3489159,0,0,1.34326,3.344755,0,0.2470441,-0.2470441,4.465276,74.42112,0,0.3838075,0.09618863,0,3.464991
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.2652379,23.41157,19.15809,0.3575518,0.3575518,0,0,0,0.3575518,74.18167,0,0,0.2652379,0.3763703,0.3575518,0,0,1.617754,3.097711,0,0.1111324,-0.1111324,4.348133,72.46873,0,0.393307,0.2121903,0,3.362949
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.4994157,30.36022,22.01672,0.742269,0.742269,0,0,0,0.742269,67.2823,0,1.110223E-16,0.4994157,0.7813358,0.742269,0,0,1.741234,2.986578,0,0.2819202,-0.2819202,4.050962,67.51591,0,0.816496,0.3995325,0,3.485994
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.123822,26.97496,24.94748,0.2234291,0.2234291,0,0,0,0.2234291,55.41891,0,2.775558E-17,0.123822,0.2351886,0.2234291,0,0,2.054479,2.704658,0,0.1113666,-0.1113666,3.933572,65.5594,0,0.245772,0.0990576,0,2.82848
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.0991186,29.0823,27.43894,0.8991222,0.8991222,0,0,0,0.8991222,11.02393,0,1.110223E-16,0.0991186,0.9464445,0.8991222,0,0,2.178219,2.593292,0,0.8473259,-0.8473259,3.040412,50.67343,0,0.9890345,0.07929488,0,2.69241
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,0.5119016,38.74701,29.74683,0.7800528,0.7800528,0,0,0,0.7800528,65.62397,0,0,0.5119016,0.8211082,0.7800528,0,0,3.119692,1.745966,0,0.3092066,-0.3092066,2.71448,45.24123,0,0.858058,0.4095213,0,2.257867
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,0.4494452,39.91612,31.95637,0.5922363,0.5922363,0,0,0,0.5922363,75.8895,0,0,0.4494452,0.6234066,0.5922363,0,0,3.463255,1.436759,0,0.1739615,-0.1739615,2.531108,42.18505,0,0.6514599,0.3595561,0,1.886204
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,0.1936796,36.70231,33.33979,0.3597714,0.3597714,0,0,0,0.3597714,53.83407,0,0,0.1936796,0.3787067,0.3597714,0,0,3.656546,1.262798,0,0.1850271,-0.1850271,2.336072,38.93446,0,0.3957485,0.1549437,0,1.456477
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,0.1102611,35.83398,33.92987,0,0,0,0,0,0,0,0,0,0.1102611,0,0,0,0,3.862132,1.077771,0.1102611,0,0.1102611,2.440675,40.67784,0,0,0.08820888,0,1.188032
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,0.214633,38.26263,34.50029,0.4810105,0.4810105,0,0,0,0.4810105,44.62127,0,5.551115E-17,0.214633,0.5063269,0.4810105,0,0,3.75187,1.177006,0,0.2916938,-0.2916938,2.133203,35.55331,0,0.5291116,0.1717064,0,1.391639
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,0.1143613,35.85255,33.87742,0,0,0,0,0,0,0,0,0,0.1143613,0,0,0,0,4.075974,0.8853117,0.1143613,0,0.1143613,2.241695,37.36152,0,0,0.09148903,0,0.999673
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,31.90392,31.90392,0.4299139,0.4299139,0,0,0,0.4299139,0,0,5.551115E-17,0,0.452541,0.4299139,0,0,3.961613,0.9882368,0,0.452541,-0.452541,1.764675,29.4112,0,0.4729053,0,0,0.9882368
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,30.04187,30.04187,0.5945514,0.5945514,0.425,0,0.172125,0.5945514,0,0,0,0,0.1784751,0.1695514,0,0,4.464437,0.5356959,0,0.1784751,-0.1784751,1.576546,26.27572,0,0.6540065,0,1.7,0.5356959
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,28.54699,28.54699,0.8293481,0.8293481,1.7,0,0.5202,0.8293481,0,0,0,0,0,0,0.8706518,0.8271192,4.662743,0.3572207,0.8271192,0,0.8271192,2.36122,39.35359,0.2511051,0.912283,0,1.7,0.3572207
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,27.09145,27.09145,0.9802442,0.9802442,1.7,0,0.5202,0.9802442,0,0,0,0,0,0,0.7197558,0.683768,3.835623,1.101628,0.683768,0,0.683768,3.0099,50.16489,0.2779723,1.078269,0,1.7,1.101628
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,25.59657,25.59657,0.01337392,0.01337392,1.466005,0,0.4563195,0.01337392,0,4.440892E-16,0,0,0,0,1.452632,1.38,3.151855,1.717019,1.38,0,1.38,4.319083,71.98457,0.2562006,0.01471132,0,1.7,1.717019
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,24.28527,24.28527,0.05547174,0.05547174,1.508103,0,0.4678122,0.05547174,0,2.220446E-16,0,0,0,0,1.452632,1.38,1.771855,2.959019,1.38,0,1.38,5.628265,93.80424,0.250636,0.06101892,0,1.7,2.959019
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,23.28868,23.28868,0.169652,0.169652,0,0,0,0.169652,0,0,0,0,0.1785811,0.169652,0,0,0.3918553,4.201019,0,0.1785811,-0.1785811,5.440024,90.66689,0.250636,0.1866172,0,0,4.201019
1/2/2007 1:00:00 AM,0,0,-40.56551,90,0,0,22.29209,22.29209,0.06995523,0.06995523,0,0,0,0.06995523,0,0,0,0,0.07363708,0.06995523,0,0,0.5902787,4.022438,0,0.07363708,-0.07363708,5.362404,89.37322,0.250636,0.07695076,0,0,4.022438
1/2/2007 2:00:00 AM,0,0,-59.2364,90,0,0,21.46597,21.46597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6720976,3.948801,0,0,0,5.362404,89.37322,0.250636,0,0,0,3.948801
1/2/2007 3:00:00 AM,0,0,-65.97112,90,0,0,20.72509,20.72509,0.2466618,0.2466618,0,0,0,0.2466618,0,0,2.775558E-17,0,0.2596439,0.2466618,0,0,0.6720976,3.948801,0,0.2596439,-0.2596439,5.088716,84.81175,0.250636,0.2713279,0,0,3.948801
1/2/2007 4:00:00 AM,0,0,-68.37815,90,0,0,19.97109,19.97109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605909,3.689157,0,0,0,5.088716,84.81175,0.250636,0,0,0,3.689157
1/2/2007 5:00:00 AM,0,0,-68.6517,90,0,0,19.30889,19.30889,0.04013894,0.04013894,0,0,0,0.04013894,0,0,6.938894E-18,0,0.04225152,0.04013894,0,0,0.9605909,3.689157,0,0.04225152,-0.04225152,5.044178,84.06947,0.250636,0.04415284,0,0,3.689157
1/2/2007 6:00:00 AM,0.00108274,0,-67.47298,90,0,0,18.6729,18.6729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007537,3.646906,0,0,0,5.044178,84.06947,0.250636,0,0,0,3.646906
1/2/2007 7:00:00 AM,0.0894334,8.420039,-64.93723,77.85415,0.1004246,0.182818,20.91357,18.02381,0.2280782,0.2280782,0,0,0,0.2280782,80.15583,0,0,0.182818,0.2400823,0.2280782,0,0,1.007537,3.646906,0,0.05726435,-0.05726435,4.983817,83.06344,0.250636,0.250886,0.1462544,0,3.829724
1/2/2007 8:00:00 AM,0.2576896,21.61751,-60.74889,64.20465,0.2779514,0.4904628,27.17903,19.13842,0.1510106,0.1510106,0,0,0,0.1510106,324.7869,0,0,0.4904628,0.1589586,0.1510106,0,0,1.071164,3.589641,0.3315042,0,0.3315042,5.298309,88.30497,0.2334231,0.1661117,0.3923702,0,4.080104
1/2/2007 9:00:00 AM,0.4718998,34.13238,-54.14432,50.93016,0.5125259,0.8597347,36.94547,21.99705,0.1780614,0.1780614,0,0,0,0.1780614,482.8304,0,0,0.8597347,0.1874331,0.1780614,0,0,0.7396599,3.887995,0.6723016,0,0.6723016,5.93611,98.93497,0.2048867,0.1958676,0.6877877,0,4.74773
1/2/2007 10:00:00 AM,0.7602223,45.34824,-43.62961,38.51621,0.8317832,1.30266,49.4277,24.91469,0,0,0,0,0,0,0,1.235301,0,1.30266,0,0,0,0,0.06735832,4.493066,0.06735832,0,0.06735832,6.000012,100,0.2024075,0,1.042128,0,5.795726
1/2/2007 11:00:00 AM,0.9687649,54.00035,-26.89878,28.20251,1.052093,1.56122,58.64153,27.3996,0,0,0,0,0,0,0,1.56122,0,1.56122,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0.2024075,0,1.248976,0,6.114909
1/2/2007 12:00:00 PM,1.031318,57.92366,-3.10829,23.0618,1.116798,1.613925,62.98916,29.70749,0.4834188,0.4834188,0,0,0,0.4834188,333.8565,1.105063,0,1.613925,0.5088619,0.4834188,0,0,0,4.553689,0,0,0,6.000012,100,0.2024075,0.5317607,1.29114,0,6.167614
1/2/2007 1:00:00 PM,0.9423041,55.46115,21.77175,26.33853,1.021662,1.482288,62.3476,31.91703,0.8784049,0.8784049,0,0,0,0.8784049,168.7478,0.5576518,0,1.482288,0.9246367,0.8784049,0,0,0,4.553689,0,0,0,6.000012,100,0.2024075,0.9662454,1.185831,0,6.035977
1/2/2007 2:00:00 PM,0.9231796,47.717,40.28822,35.78399,1.009367,1.454879,63.41063,33.32012,0.8488883,0.8488883,0,0,0,0.8488883,171.3864,0.5613121,0,1.454879,0.8935666,0.8488883,0,0,0,4.553689,0,0,0,6.000012,100,0.2024075,0.9337771,1.163903,0,6.008568
1/2/2007 3:00:00 PM,0.6474482,36.96494,52.06245,47.8565,0.7182695,1.08804,55.1786,33.91021,0.2250611,0.2250611,0,0,0,0.2250611,483.4417,0.851133,0,1.08804,0.2369065,0.2250611,0,0,0,4.553689,0,0,0,6.000012,100,0.2024075,0.2475673,0.8704317,0,5.641728
1/2/2007 4:00:00 PM,0.2630356,24.6874,59.43145,60.98538,0.2758425,0.4488873,42.56366,34.48062,0.5246083,0.5246083,0,0,0,0.5246083,85.56618,0,0,0.4488873,0.5522192,0.5246083,0,0,0,4.553689,0,0.1033319,-0.1033319,5.89109,98.18465,0.2024075,0.5770691,0.3591098,0,5.002576
1/2/2007 5:00:00 PM,0.168327,11.61707,64.10592,74.57189,0.2057908,0.3397899,39.89434,33.87742,0.7374443,0.7374443,0,0,0,0.7374443,46.07669,0,0,0.3397899,0.7762572,0.7374443,0,0,0.1148133,4.450357,0,0.4364672,-0.4364672,5.431014,90.51672,0.2024075,0.8111887,0.271832,0,4.790147
1/2/2007 6:00:00 PM,0.01077664,0,66.99503,90,0,0,31.91703,31.91703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5997769,4.01389,0,0,0,5.431014,90.51672,0.2024075,0,0,0,4.01389
1/2/2007 7:00:00 PM,0,0,68.49145,90,0,0,30.04187,30.04187,0.1684344,0.1684344,0,0,0,0.1684344,0,0,0,0,0.1772994,0.1684344,0,0,0.5997769,4.01389,0,0.1772994,-0.1772994,5.244124,87.40189,0.2024075,0.1852778,0,0,4.01389
1/2/2007 8:00:00 PM,0,0,68.59808,90,0,0,28.56666,28.56666,0.4435368,0.4435368,0,0,0,0.4435368,0,0,5.551115E-17,0,0.4668808,0.4435368,0,0,0.7967761,3.836591,0,0.4668808,-0.4668808,4.751988,79.19965,0.2024075,0.4878904,0,0,3.836591
1/2/2007 9:00:00 PM,0,0,66.81534,90,0,0,27.10456,27.10456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315533,3.36971,0,0,0,4.751988,79.19965,0.2024075,0,0,0,3.36971
1/2/2007 10:00:00 PM,0,0,61.48289,90,0,0,25.59657,25.59657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315533,3.36971,0,0,0,4.751988,79.19965,0.2024075,0,0,0,3.36971
1/2/2007 11:00:00 PM,0,0,46.99853,90,0,0,24.30494,24.30494,0.1444061,0.1444061,0,0,0,0.1444061,0,0,0,0,0.1520064,0.1444061,0,0,1.315533,3.36971,0,0.1520064,-0.1520064,4.591759,76.52917,0.2024075,0.1588467,0,0,3.36971
1/3/2007 12:00:00 AM,0,0,7.251837,90,0,0,23.28868,23.28868,0.1761416,0.1761416,0,0,0,0.1761416,0,0,0,0,0.1854123,0.1761416,0,0,1.484429,3.217703,0,0.1854123,-0.1854123,4.396318,73.27181,0.2024075,0.1937558,0,0,3.217703
1/3/2007 1:00:00 AM,0,0,-40.51197,90,0,0,22.29209,22.29209,0.01878676,0.01878676,0,0,0,0.01878676,0,0,0,0,0.01977554,0.01878676,0,0,1.690442,3.032291,0,0.01977554,-0.01977554,4.375473,72.92439,0.2024075,0.02066544,0,0,3.032291
1/3/2007 2:00:00 AM,0,0,-59.30554,90,0,0,21.46597,21.46597,0.0467104,0.0467104,0,0,0,0.0467104,0,0,6.938894E-18,0,0.04916884,0.0467104,0,0,1.712415,3.012516,0,0.04916884,-0.04916884,4.323644,72.06059,0.2024075,0.05138144,0,0,3.012516
1/3/2007 3:00:00 AM,0,0,-66.05676,90,0,0,20.72509,20.72509,0.2542924,0.2542924,0,0,0,0.2542924,0,0,0,0,0.2676762,0.2542924,0,0,1.767047,2.963347,0,0.2676762,-0.2676762,4.041489,67.35801,0.2024075,0.2797217,0,0,2.963347
1/3/2007 4:00:00 AM,0,0,-68.46574,90,0,0,19.99076,19.99076,0.1762055,0.1762055,0,0,0,0.1762055,0,0,0,0,0.1854795,0.1762055,0,0,2.064465,2.69567,0,0.1854795,-0.1854795,3.845976,64.09947,0.2024075,0.1938261,0,0,2.69567
1/3/2007 5:00:00 AM,0,0,-68.74113,90,0,0,19.30889,19.30889,0.266917,0.266917,0,0,0,0.266917,0,0,5.551115E-17,0,0.2809653,0.266917,0,0,2.270553,2.510191,0,0.2809653,-0.2809653,3.549813,59.16343,0.2024075,0.2936087,0,0,2.510191
1/3/2007 6:00:00 AM,0.001416367,0,-67.56737,90,0,0,18.6729,18.6729,0.1033738,0.1033738,0,0,0,0.1033738,0,0,1.387779E-17,0,0.1088145,0.1033738,0,0,2.582737,2.229226,0,0.1088145,-0.1088145,3.435112,57.25175,0.2024075,0.1137112,0,0,2.229226
1/3/2007 7:00:00 AM,0.154613,8.338984,-65.04131,77.94933,0.2181841,0.3905762,24.31367,18.01726,0,0,0,0,0,0,0,0,0,0.3905762,0,0,0,0,2.703642,2.120411,0.3905762,0,0.3905762,3.805645,63.42729,0.189137,0,0.3124609,0,2.510987
1/3/2007 8:00:00 AM,0.3864299,21.54955,-60.86939,64.28886,0.4516729,0.7765863,32.24715,19.1253,0.4854425,0.4854425,0,0,0,0.4854425,159.9749,0,0,0.7765863,0.5109921,0.4854425,0,0,2.313066,2.47193,0.2655942,0,0.2655942,4.05761,67.62669,0.1810646,0.5339867,0.621269,0,3.248516
1/3/2007 9:00:00 AM,0.5964742,34.08275,-54.2908,50.99901,0.6654133,1.089489,41.4448,21.96427,0.6488382,0.6488382,0,0,0,0.6488382,167.9139,0,0,1.089489,0.6829876,0.6488382,0,0,2.047472,2.710964,0.4065019,0,0.4065019,4.443251,74.05404,0.169962,0.713722,0.8715916,0,3.800454
1/3/2007 10:00:00 AM,0.868866,45.32633,-43.81342,38.56028,0.9523276,1.460892,53.02434,24.87535,0.4350865,0.4350865,0,0,0,0.4350865,335.7706,0,0,1.460892,0.4579858,0.4350865,0,0,1.64097,3.076816,1.002907,0,1.002907,5.394692,89.91135,0.1476283,0.4785951,1.168714,0,4.537708
1/3/2007 11:00:00 AM,1.045182,54.02103,-27.119,28.2016,1.135721,1.659989,61.14162,27.34715,1.242077,1.242077,0,0,0,1.242077,133.6462,0,0,1.659989,1.30745,1.242077,0,0,0.6380633,3.979432,0.3525398,0,0.3525398,5.729141,95.48549,0.1411103,1.366285,1.327991,0,5.639421
