Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,24.63746,24.63746,0,-1,0,24.63746,0,0,3.552714E-15,0,0,25.93417,24.63746,0,0,0,318.7582,0,25.93417,-25.93417,392.6638,93.4912,0,27.10121,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,45.31948,45.31948,0,-1,0,45.31948,0,0,7.105427E-15,0,0,47.70471,45.31948,0,0,28.81574,292.8241,0,47.70471,-47.70471,342.3786,81.51856,0,49.85143,0,0,292.8241
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,45.77733,45.77733,0,-1,0,45.77733,0,0,7.105427E-15,0,0,48.18666,45.77733,0,0,81.82098,245.1193,0,48.18666,-48.18666,291.5854,69.42496,0,50.35506,0,0,245.1193
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,41.8203,41.8203,0,0,0,41.8203,0,0,7.105427E-15,0,0,44.02137,41.8203,0,0,135.3617,196.9327,0,44.02137,-44.02137,245.1828,58.37675,0,46.00233,0,0,196.9327
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,14.09419,14.09419,0,0,0,14.09419,0,0,1.776357E-15,0,0,14.83599,14.09419,0,0,184.2744,152.9113,0,14.83599,-14.83599,229.5443,54.65331,0,15.50361,0,0,152.9113
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,15.13173,15.13173,0,0,0,15.13173,47.60819,0,0,0,7.203945,15.92814,15.13173,0,0,200.7588,138.0753,0,8.724196,-8.724196,220.3482,52.46376,0,16.64491,5.763156,0,145.2793
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,15.50626,15.50626,0,0,0,15.50626,104.2578,0,0,0,16.16649,16.32238,15.50626,0,0,210.4523,129.3511,0,0.1558866,-0.1558866,220.1839,52.42464,0,17.05688,12.93319,0,145.5176
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,32.19062,32.19062,0,-1,0,32.19062,97.93703,0,0,0,31.52654,33.88486,32.19062,0,0,210.6255,129.1952,0,2.358327,-2.358327,217.698,51.83276,0,35.40968,25.22123,0,160.7218
