Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,27.95957,27.95957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,27.95957,27.95957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,26.94809,26.94809,0.1648472,0.1648472,0,0,0,0.1648472,0,0,2.775558E-17,0,0.1735233,0.1648472,0,0,0,4.553689,0,0.1735233,-0.1735233,5.817102,96.95152,0,0.1813319,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,26.01885,26.01885,0.3032288,0.3032288,0,0,0,0.3032288,0,0,5.551115E-17,0,0.3191882,0.3032288,0,0,0.1928037,4.380166,0,0.3191882,-0.3191882,5.480649,91.34396,0,0.3335517,0,0,4.380166
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,25.07316,25.07316,0.3062922,0.3062922,0,0,0,0.3062922,0,0,5.551115E-17,0,0.3224129,0.3062922,0,0,0.5474573,4.060977,0,0.3224129,-0.3224129,5.140795,85.67975,0,0.3369215,0,0,4.060977
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,24.21792,24.21792,0.2798162,0.2798162,0,0,0,0.2798162,0,0,0,0,0.2945433,0.2798162,0,0,0.9056938,3.738564,0,0.2945433,-0.2945433,4.830319,80.50517,0,0.3077978,0,0,3.738564
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,23.4367,23.4367,0.09430302,0.09430302,0,0,0,0.09430302,0,0,1.387779E-17,0,0.09926634,0.09430302,0,0,1.232964,3.444021,0,0.09926634,-0.09926634,4.725684,78.76124,0,0.1037333,0,0,3.444021
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.1175429,24.51975,22.62259,0.3489159,0.3489159,0,0,0,0.3489159,33.68803,0,5.551115E-17,0.1175429,0.3672799,0.3489159,0,0,1.34326,3.344755,0,0.249737,-0.249737,4.462438,74.37381,0,0.3838075,0.0940343,0,3.462298
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.2588062,28.29984,24.02879,0.3575518,0.3575518,0,0,0,0.3575518,72.38286,0,0,0.2588062,0.3763703,0.3575518,0,0,1.620746,3.095018,0,0.1175641,-0.1175641,4.338514,72.30843,0,0.393307,0.207045,0,3.353824
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.484952,35.99722,27.61419,0.742269,0.742269,0,0,0,0.742269,65.33372,0,0,0.484952,0.7813358,0.742269,0,0,1.751372,2.977454,0,0.2963838,-0.2963838,4.026098,67.1015,0,0.816496,0.3879616,0,3.462406
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.1198493,33.3284,31.29005,0.2234291,0.2234291,0,0,0,0.2234291,53.64085,0,0,0.1198493,0.2351886,0.2234291,0,0,2.080688,2.68107,0,0.1153393,-0.1153393,3.90452,65.0752,0,0.245772,0.09587944,0,2.800919
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.09558441,36.06796,34.41495,0.8991222,0.8991222,0,0,0,0.8991222,10.63086,0,1.110223E-16,0.09558441,0.9464445,0.8991222,0,0,2.208843,2.565731,0,0.8508601,-0.8508601,3.007635,50.12715,0,0.9890345,0.07646753,0,2.661315
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,0.4909587,46.36699,37.30958,0.7800528,0.7800528,0,0,0,0.7800528,62.93916,0,0,0.4909587,0.8211082,0.7800528,0,0,3.154243,1.714871,0,0.3301495,-0.3301495,2.659627,44.32702,0,0.858058,0.3927669,0,2.205829
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,0.4295844,48.09489,40.08087,0.5922363,0.5922363,0,0,0,0.5922363,72.53597,0,0,0.4295844,0.6234066,0.5922363,0,0,3.521075,1.384721,0,0.1938223,-0.1938223,2.45532,40.92192,0,0.6514599,0.3436675,0,1.814306
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,0.1849365,45.20242,41.81601,0.3597714,0.3597714,0,0,0,0.3597714,51.4039,0,0,0.1849365,0.3787067,0.3597714,0,0,3.736434,1.190899,0,0.1937702,-0.1937702,2.251068,37.51773,0,0.3957485,0.1479492,0,1.375835
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,0.105225,44.47398,42.55611,0,0,0,0,0,0,0,0,0,0.105225,0,0,0,0,3.951734,0.9971287,0.105225,0,0.105225,2.350893,39.18148,0,0,0.08418,0,1.102354
