Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,1.1382,1.1382,0,0,0,1.1382,0,0,2.220446E-16,0,0,1.198105,1.1382,0,0,0,10.62527,0,1.198105,-1.198105,12.73711,90.9792,0,1.25202,0,0,10.62527
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,2.093667,2.093667,0,0,0,2.093667,0,0,0,0,0,2.20386,2.093667,0,0,1.331228,9.427169,0,2.20386,-2.20386,10.41404,74.38587,0,2.303033,0,0,9.427169
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,2.114818,2.114818,0,0,0,2.114818,0,0,0,0,0,2.226125,2.114818,0,0,3.779961,7.22331,0,2.226125,-2.226125,8.067501,57.62489,0,2.3263,0,0,7.22331
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,1.932012,1.932012,0,0,0,1.932012,0,0,2.220446E-16,0,0,2.033697,1.932012,0,0,6.253432,4.997185,0,2.033697,-2.033697,5.923797,42.31275,0,2.125213,0,0,4.997185
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,0.6511225,0.6511225,0,0,0,0.6511225,0,0,1.110223E-16,0,0,0.685392,0.6511225,0,0,8.513095,2.963488,0,0.685392,-0.685392,5.20133,37.15228,0,0.7162347,0,0,2.963488
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75782,0.06572935,0.2949933,1.994493,1.994493,0,0,0,1.994493,14.79039,0,2.220446E-16,0,0.2949933,2.099466,1.994493,0,0,9.274642,2.278096,0,1.804473,-1.804473,3.299249,23.56602,0,2.193942,0.2359947,0,2.57309
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11859,0.1475045,0.6620001,2.043858,2.043858,1.25,0,0.50625,2.043858,32.38972,1.110223E-16,0,0,0.6620001,0.8356401,0.7938581,0,0,11.27961,0.4736235,0,0.1736401,-0.1736401,3.116216,22.25864,0,2.248244,0.5296,5,1.135624
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85869,0.2876508,1.290977,4.243001,4.243001,5,0,1.53,4.243001,30.42603,0,0,0,1.290977,0,0,0.7569994,0.7191495,11.47255,0.2999835,2.010126,0,2.010126,5.023189,35.87985,0.2993044,4.667301,1.032781,5,1.59096
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46853,0.0700992,0.3146052,1.277178,1.277178,4.592937,0,1.418872,1.277178,24.63283,0,0,0,0.3146052,0,0,3.315759,3.149971,9.46242,2.109097,3.464576,0,3.464576,8.309975,59.35684,0.2951145,1.404896,0.2516842,5,2.423702
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19857,0.05671747,0.254548,5.139614,5.139614,5,0,1.53,5.139614,4.952668,0,0,0,0.254548,0.1469618,0.1396137,0,0,5.997843,5.227215,0.1075862,0,0.1075862,8.41204,60.08588,0.2949806,5.653575,0.2036384,5,5.481763
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12832,0.308119,1.382838,4.458982,4.458982,5,0,1.53,4.458982,31.01242,0,0,0,1.382838,0,0,0.5410179,0.513967,5.890257,5.324043,1.896805,0,1.896805,10.21151,72.93919,0.2953919,4.904881,1.106271,5,6.706881
