Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,20.0251,20.0251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,20.0251,20.0251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,19.30066,19.30066,0.4377692,0.4377692,0,0,0,0.4377692,0,0,5.551115E-17,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.06614166,19.04629,18.63512,0.8052564,0.8052564,0,0,0,0.8052564,8.21374,0,2.220446E-16,0.06614166,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.7814966,-0.7814966,12.69052,90.64641,0,0.885782,0.05291333,0,10.23061
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1671349,18.99649,17.9578,0.8133916,0.8133916,0,0,0,0.8133916,20.5479,1.110223E-16,0,0.1671349,0.8562017,0.8133916,0,0,1.38034,9.382968,0,0.6890668,-0.6890668,11.96418,85.45827,0,0.8947308,0.1337079,0,9.550103
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2436193,18.85809,17.34527,0.7430815,0.7430815,0,0,0,0.7430815,32.785,0,0,0.2436193,0.7821911,0.7430815,0,0,2.14597,8.693901,0,0.5385718,-0.5385718,11.39648,81.40325,0,0.8173897,0.1948954,0,8.93752
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4955913,19.88129,16.78575,0.2504317,0.2504317,0,0,0,0.2504317,197.8948,0,0,0.4955913,0.2636123,0.2504317,0,0,2.744383,8.15533,0.2319789,0,0.2319789,11.61655,82.9752,0,0.2754749,0.396473,0,8.650921
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.6235073,20.10212,16.20266,0.7671126,0.7671126,0,0,0,0.7671126,81.27975,0,0,0.6235073,0.807487,0.7671126,0,0,2.512404,8.36411,0,0.1839797,-0.1839797,11.42262,81.58998,0,0.8438239,0.4988058,0,8.987617
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6612659,21.37577,17.20981,0.7860993,0.7860993,0,0,0,0.7860993,84.1199,0,1.110223E-16,0.6612659,0.8274729,0.7860993,0,0,2.716826,8.180131,0,0.166207,-0.166207,11.24742,80.33858,0,0.8647092,0.5290127,0,8.841396
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.9370099,25.83586,19.77773,1.631923,1.631923,0,0,0,1.631923,57.41752,0,2.220446E-16,0.9370099,1.717814,1.631923,0,0,2.9015,8.013924,0,0.7808041,-0.7808041,10.42438,74.45973,0,1.795116,0.7496079,0,8.950933
