Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,30.32303,30.32303,0,0,0,30.32303,0,0,3.552714E-15,0,31.91898,30.32303,0,0,0,318.7582,0,31.91898,-31.91898,386.3553,91.98917,0,33.35533,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,55.77782,55.77782,0,0,0,55.77782,0,0,0,0,58.71349,55.77782,0,0,35.46553,286.8393,0,58.71349,-58.71349,324.4658,77.25362,0,61.3556,0,0,286.8393
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,56.34133,56.34133,0,0,0,56.34133,0,0,7.105427E-15,0,59.30666,56.34133,0,0,100.7027,228.1258,0,59.30666,-59.30666,261.9511,62.36919,0,61.97546,0,0,228.1258
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,51.47115,51.47115,0,0,0,51.47115,0,0,0,0,54.18015,51.47115,0,0,166.599,168.8191,0,54.18015,-54.18015,204.8402,48.77139,0,56.61826,0,0,168.8191
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,17.34669,17.34669,0,0,0,17.34669,0,0,0,0,18.25968,17.34669,0,0,226.7992,114.6389,0,18.25968,-18.25968,185.5928,44.18868,0,19.08136,0,0,114.6389
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.203945,18.62367,18.62367,0,0,0,18.62367,38.68166,0,0,7.203945,19.60387,18.62367,0,0,247.0877,96.37926,0,12.39992,-12.39992,172.5222,41.07663,0,20.48604,5.763156,0,103.5832
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.16649,19.08462,19.08462,0,0,0,19.08462,84.7095,0,0,16.16649,20.08908,19.08462,0,0,260.8654,83.97935,0,3.922589,-3.922589,168.3874,40.09216,0,20.99309,12.93319,0,100.1458
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,31.52654,39.61922,39.61922,0,0,0,39.61922,79.57384,0,0,31.52654,41.70444,39.61922,0,0,265.2238,80.05676,0,10.17791,-10.17791,157.6589,37.53777,0,43.58115,25.22123,0,111.5833
