Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,0.7879845,0.7879845,0,0,0,0.7879845,0,0,0,0,0,0.8294574,0.7879845,0,0,0,10.62527,0,0.8294574,-0.8294574,13.1257,93.75484,0,0.866783,0,0,10.62527
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,1.449461,1.449461,0,0,0,1.449461,0,0,2.220446E-16,0,0,1.525749,1.449461,0,0,0.9216194,9.795816,0,1.525749,-1.525749,11.51742,82.26714,0,1.594408,0,0,9.795816
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,1.464105,1.464105,0,0,0,1.464105,0,0,0,0,0,1.541163,1.464105,0,0,2.616896,8.270068,0,1.541163,-1.541163,9.892894,70.66339,0,1.610515,0,0,8.270068
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,1.337547,1.337547,0,0,0,1.337547,0,0,0,0,0,1.407944,1.337547,0,0,4.329299,6.728905,0,1.407944,-1.407944,8.408791,60.06267,0,1.471301,0,0,6.728905
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,0.4507771,0.4507771,0,0,0,0.4507771,0,0,5.551115E-17,0,0,0.4745022,0.4507771,0,0,5.893682,5.320961,0,0.4745022,-0.4745022,7.908622,56.49004,0,0.4958548,0,0,5.320961
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75782,0.06572935,0.2949933,1.380803,1.380803,0,0,0,1.380803,21.3639,0,2.220446E-16,0,0.2949933,1.453477,1.380803,0,0,6.420906,4.846459,0,1.158483,-1.158483,6.687473,47.76757,0,1.518883,0.2359947,0,5.141452
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11859,0.1475045,0.6620001,1.414979,1.414979,0,0,0,1.414979,46.78516,0,0,0,0.6620001,1.489451,1.414979,0,0,7.70811,3.687975,0,0.8274512,-0.8274512,5.815263,41.53751,0,1.556477,0.5296,0,4.349976
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85869,0.2876508,1.290977,2.937462,2.937462,1.25,0,0.50625,2.937462,43.94871,0,4.440892E-16,0,1.290977,1.776276,1.687462,0,0,8.6275,2.860524,0,0.4852991,-0.4852991,5.303713,37.88359,0,3.231208,1.032781,5,4.151501
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46853,0.0700992,0.3146052,0.8842004,0.8842004,4.389463,0,1.363324,0.8842004,35.58076,0,0,0,0.3146052,0,0,3.505263,3.33,9.166721,2.375225,3.644605,0,3.644605,8.761289,62.58051,0.2612914,0.9726204,0.2516842,5,2.68983
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19857,0.05671747,0.254548,3.558194,3.558194,5,0,1.53,3.558194,7.153854,0,0,0,0.254548,0,0,1.441806,1.369716,5.522116,5.65537,1.624264,0,1.624264,10.3022,73.587,0.2776695,3.914014,0.2036384,5,5.909918
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12832,0.308119,1.382838,3.086987,3.086987,5,0,1.53,3.086987,44.79572,-2.220446E-16,0,0,1.382838,0,0,1.913012,1.817362,3.897852,7.117207,3.2002,0,3.2002,13.33818,95.2725,0.2883165,3.395686,1.106271,5,8.500045
