Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,33.62706,33.62706,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,33.62706,33.62706,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,32.41055,32.41055,1.33589,1.33589,0,-1,0,1.33589,0,0,2.220446E-16,0,0,1.4062,1.33589,0,0,0,29.59898,0,1.4062,-1.4062,37.51781,96.19933,0,1.469479,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,31.29294,31.29294,2.457308,2.457308,0,-1,0,2.457308,0,0,0,0,0,2.58664,2.457308,0,0,1.562444,28.19278,0,2.58664,-2.58664,34.79126,89.20817,0,2.703039,0,0,28.19278
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,30.15556,30.15556,2.482134,2.482134,0,-1,0,2.482134,0,0,0,0,0,2.612772,2.482134,0,0,4.436489,25.60614,0,2.612772,-2.612772,32.03715,82.14638,0,2.730347,0,0,25.60614
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,29.12696,29.12696,2.267576,2.267576,0,0,0,2.267576,0,0,0,0,0,2.386923,2.267576,0,0,7.339569,22.99337,0,2.386923,-2.386923,29.52111,75.69501,0,2.494334,0,0,22.99337
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,28.18738,28.18738,0.7642136,0.7642136,0,0,0,0.7642136,0,0,1.110223E-16,0,0,0.8044354,0.7642136,0,0,9.991705,20.60644,0,0.8044354,-0.8044354,28.67316,73.52079,0,0.840635,0,0,20.60644
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7313315,29.11277,27.20824,2.100509,2.100509,0,0,0,2.100509,34.81688,0,0,0,0.7313315,2.211062,2.100509,0,0,10.88552,19.80201,0,1.47973,-1.47973,27.11339,69.52138,0,2.31056,0.5850652,0,20.53334
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.607049,33.18812,28.89949,2.152498,2.152498,0,0,0,2.152498,74.6597,0,0,0,1.607049,2.265788,2.152498,0,0,12.52967,18.32228,0,0.658739,-0.658739,26.41902,67.74094,0,2.367748,1.285639,0,19.92933
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,2.995935,41.63421,33.21166,4.468535,4.468535,0,-1,0,4.468535,67.04513,0,0,0,2.995935,4.703721,4.468535,0,0,13.2616,17.66354,0,1.707786,-1.707786,24.61885,63.12514,0,4.915388,2.396748,0,20.65947
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.7378689,39.68183,37.63263,1.345066,1.345066,0,0,0,1.345066,54.85745,0,2.220446E-16,0,0.7378689,1.415859,1.345066,0,0,15.15914,15.95575,0,0.6779901,-0.6779901,23.90419,61.29268,0,1.479573,0.5902951,0,16.69362
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.5861495,43.05362,41.39095,5.412807,5.412807,0,0,0,5.412807,10.82894,0,8.881784E-16,0,0.5861495,5.697691,5.412807,0,0,15.91246,15.27776,0,5.111542,-5.111542,18.51615,47.47722,0,5.954088,0.4689196,0,15.86391
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,2.992925,53.98697,44.87234,4.695997,4.695997,0,0,0,4.695997,63.73355,0,0,0,2.992925,4.943154,4.695997,0,0,21.59195,10.16622,0,1.950229,-1.950229,16.46043,42.20615,0,5.165596,2.39434,0,13.15915
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,2.609002,56.27367,48.20537,3.565323,3.565323,0,0,0,3.565323,73.17717,0,0,0,2.609002,3.752971,3.565323,0,0,23.75887,8.215991,0,1.143969,-1.143969,15.25458,39.11423,0,3.921855,2.087202,0,10.82499
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,1.121949,53.70253,50.29223,2.16586,2.16586,0,-1,0,2.16586,51.80157,0,4.440892E-16,0,1.121949,2.279853,2.16586,0,0,25.02995,7.072022,0,1.157903,-1.157903,14.03404,35.98466,0,2.382446,0.8975595,0,8.193972
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,0.6379743,53.11398,51.18235,0,0,0,-1,0,0,0,0,0,0,0.6379743,0,0,0,0,26.31651,5.914119,0.6379743,0,0.6379743,14.63928,37.53654,0,0,0.5103794,0,6.552094
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,1.237924,55.86042,52.04281,2.895732,2.895732,0,-1,0,2.895732,42.74995,0,0,0,1.237924,3.048139,2.895732,0,0,25.67854,6.488296,0,1.810215,-1.810215,12.73115,32.6439,0,3.185305,0.9903393,0,7.72622
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,0.6617905,53.10687,51.10323,0,0,0,-1,0,0,0,0,0,0,0.6617905,0,0,0,0,27.68989,4.678081,0.6617905,0,0.6617905,13.35898,34.25372,0,0,0.5294324,0,5.339871
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,48.12625,48.12625,3.031366,3.031366,0,-1,0,3.031366,0,0,0,0,0,3.190912,3.031366,0,0,27.0281,5.273693,0,3.190912,-3.190912,9.99546,25.62933,0,3.334502,0,0,5.273693
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,45.3174,45.3174,4.192241,1.978642,0,-1,0,1.978642,0,0,2.213599,2.632823,0,2.082781,1.978642,0,0,30.57355,2.082781,0,2.082781,-2.082781,7.800015,20,0,4.611465,0,0,2.082781
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,43.06241,43.06241,5.847816,0,0,-1,0,0,0,0,5.847816,6.432598,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,6.432598,0,0,0
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,40.86676,40.86676,6.911799,0,0,-1,0,0,0,0,6.911799,7.602979,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,7.602979,0,0,0
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,38.61177,38.61177,0.1083797,0,0,-1,0,0,0,0,0.1083797,0.1192177,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0.1192177,0,0,0
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,36.63371,36.63371,0.4495324,0,0,-1,0,0,0,0,0.4495324,0.4944856,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0.4944856,0,0,0
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,35.13038,35.13038,1.374827,0,0,-1,0,0,0,0,1.374827,1.51231,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,1.51231,0,0,0
1/2/2007 1:00:00 AM,0,0,-40.56551,90,0,0,33.62706,33.62706,0.5669038,0,0,-1,0,0,0,0,0.5669038,0.6235942,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0.6235942,0,0,0
1/2/2007 2:00:00 AM,0,0,-59.2364,90,0,0,32.38087,32.38087,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0,0,0,0
1/2/2007 3:00:00 AM,0,0,-65.97112,90,0,0,31.26327,31.26327,1.9989,0,0,-1,0,0,0,0,1.9989,2.19879,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,2.19879,0,0,0
1/2/2007 4:00:00 AM,0,0,-68.37815,90,0,0,30.12589,30.12589,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,32.88775,0,0,0,0,7.800015,20,0,0,0,0,0
1/2/2007 5:00:00 AM,0,0,-68.6517,90,0,0,29.12696,29.12696,0.3252783,0.3252783,9.125278,0,2.644696,0.3252783,0,1.776357E-15,0,0,0,0,0,8.8,8.36,32.88775,0,8.36,0,8.36,15.73101,40.33584,0.1782532,0.3578062,0,12,0
1/2/2007 6:00:00 AM,0.00108274,0,-67.47298,90,0,0,28.1676,28.1676,0,0,8.8,0,2.5624,0,0,1.776357E-15,0,0,0,0,0,8.8,8.36,24.52775,7.524,8.36,0,8.36,23.662,60.67167,0.1860362,0,0,12,7.524
1/2/2007 7:00:00 AM,0.0894334,8.420039,-64.93723,77.85415,0.1004246,1.111728,30.10071,27.18846,1.373054,1.373054,10.17305,0,2.909783,1.373054,80.96754,0,0,0,1.111728,0,0,8.8,8.36,16.16775,15.048,9.471728,0,9.471728,32.64767,83.71181,0.1952878,1.510359,0.8893824,12,16.15973
