Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,34.1938,34.1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,34.1938,34.1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,32.95679,32.95679,0.4377692,0.4377692,0,0,0,0.4377692,0,0,5.551115E-17,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.06190578,32.23612,31.82035,0.8052564,0.8052564,0,0,0,0.8052564,7.68771,0,1.110223E-16,0.06190578,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.7857325,-0.7857325,12.68606,90.61451,0,0.885782,0.04952462,0,10.22637
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1568171,31.71369,30.6638,0.8133916,0.8133916,0,0,0,0.8133916,19.27942,0,1.110223E-16,0.1568171,0.8562017,0.8133916,0,0,1.385047,9.378732,0,0.6993846,-0.6993846,11.94884,85.34869,0,0.8947308,0.1254537,0,9.535549
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2290969,31.14646,29.61787,0.7430815,0.7430815,0,0,0,0.7430815,30.83065,0,0,0.2290969,0.7821911,0.7430815,0,0,2.162141,8.679347,0,0.5530942,-0.5530942,11.36583,81.18433,0,0.8173897,0.1832775,0,8.908444
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4668202,31.78925,28.66245,0.2504317,0.2504317,0,0,0,0.2504317,186.4062,0,0,0.4668202,0.2636123,0.2504317,0,0,2.77669,8.126253,0.2032079,0,0.2032079,11.55861,82.56133,0,0.2754749,0.3734562,0,8.593074
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.588506,31.60428,27.66681,0.7671126,0.7671126,0,0,0,0.7671126,76.71703,0,0,0.588506,0.807487,0.7671126,0,0,2.573482,8.30914,0,0.218981,-0.218981,11.32778,80.91257,0,0.8438239,0.4708048,0,8.897646
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6215822,33.59562,29.38656,0.7860993,0.7860993,0,0,0,0.7860993,79.07172,0,1.110223E-16,0.6215822,0.8274729,0.7860993,0,0,2.816794,8.090159,0,0.2058907,-0.2058907,11.11075,79.36237,0,0.8647092,0.4972658,0,8.711741
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.8708355,39.90142,33.77141,1.631923,1.631923,0,0,0,1.631923,53.36253,0,2.220446E-16,0.8708355,1.717814,1.631923,0,0,3.045562,7.884269,0,0.8469785,-0.8469785,10.21796,72.98529,0,1.795116,0.6966684,0,8.755104
