Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,21.1586,21.1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,21.1586,21.1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,20.39315,20.39315,1.33589,1.33589,0,0,0,1.33589,0,0,2.220446E-16,0,1.4062,1.33589,0,0,0,29.59898,0,1.4062,-1.4062,37.51781,96.19933,0,1.469479,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,19.68994,19.68994,2.457308,2.457308,0,0,0,2.457308,0,0,0,0,2.58664,2.457308,0,0,1.562444,28.19278,0,2.58664,-2.58664,34.79126,89.20817,0,2.703039,0,0,28.19278
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,18.97428,18.97428,2.482134,2.482134,0,0,0,2.482134,0,0,0,0,2.612772,2.482134,0,0,4.436489,25.60614,0,2.612772,-2.612772,32.03715,82.14638,0,2.730347,0,0,25.60614
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,18.32708,18.32708,2.267576,2.267576,0,0,0,2.267576,0,0,0,0,2.386923,2.267576,0,0,7.339569,22.99337,0,2.386923,-2.386923,29.52111,75.69501,0,2.494334,0,0,22.99337
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,17.73588,17.73588,0.7642136,0.7642136,0,0,0,0.7642136,0,0,1.110223E-16,0,0.8044354,0.7642136,0,0,9.991705,20.60644,0,0.8044354,-0.8044354,28.67316,73.52079,0,0.840635,0,0,20.60644
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7690565,19.00813,17.11979,2.100509,2.100509,0,0,0,2.100509,36.61287,0,0,0.7690565,2.211062,2.100509,0,0,10.88552,19.80201,0,1.442006,-1.442006,27.15316,69.62334,0,2.31056,0.6152452,0,20.57106
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.69715,22.43391,18.18395,2.152498,2.152498,0,0,0,2.152498,78.8456,0,0,1.69715,2.265788,2.152498,0,0,12.48775,18.36,0,0.5686375,-0.5686375,26.55376,68.08643,0,2.367748,1.35772,0,20.05715
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.198556,29.23282,20.89723,4.468535,4.468535,0,0,0,4.468535,71.57952,0,0,3.198556,4.703721,4.468535,0,0,13.11957,17.79136,0,1.505165,-1.505165,24.96718,64.01827,0,4.915388,2.558845,0,20.98992
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.7935224,25.70428,23.67896,1.345066,1.345066,0,0,0,1.345066,58.99505,0,0,0.7935224,1.415859,1.345066,0,0,14.79198,16.2862,0,0.6223366,-0.6223366,24.31118,62.33623,0,1.479573,0.6348179,0,17.07972
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.6356597,27.68517,26.04374,5.412807,5.412807,0,0,0,5.412807,11.74362,0,0,0.6356597,5.697691,5.412807,0,0,15.48346,15.66386,0,5.062032,-5.062032,18.97533,48.65459,0,5.954088,0.5085278,0,16.29952
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,3.286314,37.22301,28.23428,4.695997,4.695997,0,0,0,4.695997,69.98119,0,0,3.286314,4.943154,4.695997,0,0,21.10794,10.60183,0,1.65684,-1.65684,17.22886,44.17649,0,5.165596,2.629051,0,13.88815
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,2.887231,38.28037,30.33147,3.565323,3.565323,0,0,0,3.565323,80.98093,0,0,2.887231,3.752971,3.565323,0,0,22.94887,8.944991,0,0.8657399,-0.8657399,16.31629,41.83657,0,3.921855,2.309785,0,11.83222
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,1.244431,35.00229,31.64455,2.16586,2.16586,0,0,0,2.16586,57.45665,0,0,1.244431,2.279853,2.16586,0,0,23.91081,8.079251,0,1.035422,-1.035422,15.22486,39.03803,0,2.382446,0.9955445,0,9.323682
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,0.7085246,34.10598,32.20463,0,0,0,0,0,0,0,0,0,0.7085246,0,0,0,0,25.06128,7.043829,0.7085246,0,0.7085246,15.89703,40.76153,0,0,0.5668197,0,7.752354
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,1.379601,36.50285,32.74604,2.895732,2.895732,0,0,0,2.895732,47.64257,0,0,1.379601,3.048139,2.895732,0,0,24.35275,7.681501,0,1.668538,-1.668538,14.13824,36.25181,0,3.185305,1.103681,0,9.061103
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,0.7348628,34.12712,32.15484,0,0,0,0,0,0,0,0,0,0.7348628,0,0,0,0,26.20668,6.012963,0.7348628,0,0.7348628,14.83539,38.03938,0,0,0.5878902,0,6.747826
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,30.28168,30.28168,3.031366,3.031366,0,0,0,3.031366,0,0,0,0,3.190912,3.031366,0,0,25.47182,6.67434,0,3.190912,-3.190912,11.47187,29.415,0,3.334502,0,0,6.67434
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,28.51432,28.51432,4.192241,4.192241,3,0,1.095,4.192241,0,0,0,0,1.25499,1.192241,0,0,29.01728,3.483428,0,1.25499,-1.25499,10.149,26.02301,0,4.611465,0,12,3.483428
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,27.09545,27.09545,5.847816,5.847816,12,0,3.372,5.847816,0,0,0,0,0,0,6.152184,5.844574,30.41171,2.228438,5.844574,0,5.844574,15.69365,40.24004,0.2373019,6.432598,0,12,2.228438
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,25.71392,25.71392,6.911799,6.911799,12,0,3.372,6.911799,0,0,0,0,0,0,5.088201,4.833791,24.56714,7.488555,4.833791,0,4.833791,20.27938,51.99831,0.2606716,7.602979,0,12,7.488555
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,24.29505,24.29505,0.1083797,0.1083797,8.90838,0,2.58982,0.1083797,0,1.776357E-15,0,0,0,0,8.8,8.36,19.73335,11.83897,8.36,0,8.36,28.21037,72.33415,0.235366,0.1192177,0,12,11.83897
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,23.05042,23.05042,0.4495324,0.4495324,9.249533,0,2.676132,0.4495324,0,0,0,0,0,0,8.8,8.36,11.37335,19.36297,8.36,0,8.36,36.14137,92.66999,0.2280555,0.4944856,0,12,19.36297
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,22.10451,22.10451,1.374827,1.374827,0,0,0,1.374827,0,0,2.220446E-16,0,1.447187,1.374827,0,0,3.013346,26.88697,0,1.447187,-1.447187,34.6159,88.75854,0.2280555,1.51231,0,0,26.88697
