Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,25.12583,25.12583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,25.12583,25.12583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,24.21687,24.21687,0.4377692,0.4377692,0,0,0,0.4377692,0,0,5.551115E-17,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.06461675,23.79463,23.38181,0.8052564,0.8052564,0,0,0,0.8052564,8.024369,0,1.110223E-16,0.06461675,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.7830215,-0.7830215,12.68892,90.63493,0,0.885782,0.05169339,0,10.22908
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1634205,23.57468,22.53196,0.8133916,0.8133916,0,0,0,0.8133916,20.09124,0,1.110223E-16,0.1634205,0.8562017,0.8133916,0,0,1.382035,9.381443,0,0.6927812,-0.6927812,11.95866,85.41882,0,0.8947308,0.1307364,0,9.544864
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2383912,23.2819,21.7634,0.7430815,0.7430815,0,0,0,0.7430815,32.08144,0,0,0.2383912,0.7821911,0.7430815,0,0,2.151792,8.688662,0,0.5437999,-0.5437999,11.38544,81.32444,0,0.8173897,0.190713,0,8.927053
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4852337,24.16815,21.06136,0.2504317,0.2504317,0,0,0,0.2504317,193.7589,0,0,0.4852337,0.2636123,0.2504317,0,0,2.756014,8.144862,0.2216214,0,0.2216214,11.59569,82.82621,0,0.2754749,0.388187,0,8.630095
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.6109068,24.2429,20.32976,0.7671126,0.7671126,0,0,0,0.7671126,79.63718,0,0,0.6109068,0.807487,0.7671126,0,0,2.534392,8.344321,0,0.1965801,-0.1965801,11.38848,81.34612,0,0.8438239,0.4887255,0,8.955228
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6469798,25.77492,21.59344,0.7860993,0.7860993,0,0,0,0.7860993,82.30255,0,1.110223E-16,0.6469798,0.8274729,0.7860993,0,0,2.752815,8.147741,0,0.1804931,-0.1804931,11.19822,79.98714,0,0.8647092,0.5175838,0,8.794721
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.9131871,30.89946,24.81545,1.631923,1.631923,0,0,0,1.631923,55.95772,0,2.220446E-16,0.9131871,1.717814,1.631923,0,0,2.953362,7.967248,0,0.8046269,-0.8046269,10.35007,73.92893,0,1.795116,0.7305497,0,8.880435
1/1/2007 10:00:00 AM,0.0271396,52.2438,-152.504,28.91588,0.0220855,0.09725702,28.7585,28.11876,0.4912224,0.4912224,0,0,0,0.4912224,19.79898,0,5.551115E-17,0.09725702,0.5170763,0.4912224,0,0,3.847393,7.162621,0,0.4198192,-0.4198192,9.907542,70.76802,0,0.5403447,0.07780562,0,7.259878
1/1/2007 11:00:00 AM,0.01236893,54.40896,-175.4185,23.26789,0.01004075,0.0436618,31.21839,30.92694,1.976774,1.976774,0,0,0,1.976774,2.20874,0,4.440892E-16,0.0436618,2.080815,1.976774,0,0,4.313859,6.742802,0,2.037153,-2.037153,7.760194,55.42985,0,2.174452,0.03492944,0,6.786464
1/1/2007 12:00:00 PM,0.178318,53.43244,161.1098,25.92141,0.1472996,0.6186806,37.82754,33.52821,1.714993,1.714993,0,0,0,1.714993,36.07481,0,0,0.6186806,1.805256,1.714993,0,0,6.577362,4.705648,0,1.186575,-1.186575,6.509434,46.49586,0,1.886492,0.4949445,0,5.324329
1/1/2007 1:00:00 PM,0.1554301,49.56982,139.74,35.03278,0.1281351,0.5326167,39.76463,36.01862,1.302067,1.302067,0,0,0,1.302067,40.90546,0,0,0.5326167,1.370597,1.302067,0,0,7.895779,3.519073,0,0.8379805,-0.8379805,5.626125,40.18653,0,1.432274,0.4260933,0,4.05169
