Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,21.72535,21.72535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,21.72535,21.72535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.7582,0,0,0,420.0009,100,0,0,0,0,318.7582
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,20.9394,20.9394,28.42784,28.42784,0,0,0,28.42784,0,0,3.552714E-15,0,29.92404,28.42784,0,0,0,318.7582,0,29.92404,-29.92404,388.4581,92.48985,0,31.27062,0,0,318.7582
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,20.21735,20.21735,52.29171,52.29171,0,0,0,52.29171,0,0,7.105427E-15,0,55.0439,52.29171,0,0,33.24894,288.8342,0,55.0439,-55.0439,330.4368,78.67526,0,57.52087,0,0,288.8342
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,19.48252,19.48252,52.81999,52.81999,0,0,0,52.81999,0,0,7.105427E-15,0,55.59999,52.81999,0,0,94.40882,233.7903,0,55.59999,-55.59999,271.8292,64.72112,0,58.10199,0,0,233.7903
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,18.81798,18.81798,48.2542,48.2542,0,0,0,48.2542,0,0,7.105427E-15,0,50.79389,48.2542,0,0,156.1866,178.1903,0,50.79389,-50.79389,218.2878,51.97317,0,53.07962,0,0,178.1903
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,18.21095,18.21095,16.26252,16.26252,0,0,0,16.26252,0,0,3.552714E-15,0,17.11845,16.26252,0,0,212.6243,127.3964,0,17.11845,-17.11845,200.2433,47.67689,0,17.88878,0,0,127.3964
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,7.403227,19.46743,17.57836,17.45969,17.45969,0,0,0,17.45969,42.40181,0,3.552714E-15,7.403227,18.37863,17.45969,0,0,231.6447,110.278,0,10.9754,-10.9754,188.6743,44.92235,0,19.20566,5.922581,0,117.6812
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,16.3344,22.92274,18.67102,17.89183,17.89183,0,0,0,17.89183,91.29527,0,0,16.3344,18.83351,17.89183,0,0,243.8396,99.30255,0,2.499111,-2.499111,186.04,44.29514,0,19.68102,13.06752,0,115.637
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,30.77045,29.79652,21.45697,37.14302,37.14302,0,0,0,37.14302,82.84314,0,0,30.77045,39.09792,37.14302,0,0,246.6164,96.80344,0,8.327471,-8.327471,177.262,42.20516,0,40.85732,24.61636,0,127.5739
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,7.631408,26.33962,24.31322,11.18036,11.18036,0,0,0,11.18036,68.25729,0,0,7.631408,11.7688,11.18036,0,0,255.8692,88.47598,0,4.137389,-4.137389,172.9008,41.16678,0,12.29839,6.105126,0,96.10738
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,6.111061,28.38374,26.74134,44.99193,44.99193,0,0,0,44.99193,13.58257,0,7.105427E-15,6.111061,47.35993,44.99193,0,0,260.4663,84.33858,0,41.24887,-41.24887,129.4207,30.8144,0,49.49112,4.888849,0,90.44965
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,31.57732,37.98501,28.99055,39.03371,39.03371,0,0,0,39.03371,80.89757,0,0,31.57732,41.08812,39.03371,0,0,306.2983,43.08972,0,9.510796,-9.510796,119.3955,28.42743,0,42.93708,25.26186,0,74.66704
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,27.73367,39.09824,31.14392,29.63541,29.63541,0,0,0,29.63541,93.58287,0,0,27.73367,31.19517,29.63541,0,0,316.8659,33.57892,0,3.461501,-3.461501,115.7467,27.55869,0,32.59895,22.18693,0,61.31259
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,11.95241,35.8523,32.49217,18.0029,18.0029,0,0,0,18.0029,66.3916,0,0,11.95241,18.95042,18.0029,0,0,320.712,30.11742,0,6.998008,-6.998008,108.3702,25.80237,0,19.80319,9.561931,0,42.06984
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,6.804827,34.96998,33.06725,0,0,0,0,0,0,0,0,0,6.804827,0,0,0,0,328.4876,23.11941,6.804827,0,6.804827,114.8258,27.33942,0,0,5.443861,0,29.92424
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,13.24811,37.38274,33.62317,24.06969,24.06969,0,0,0,24.06969,55.04062,0,0,13.24811,25.33652,24.06969,0,0,321.6827,29.24376,0,12.08841,-12.08841,102.0835,24.30555,0,26.47666,10.59848,0,42.49186
