Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,0.1978166,0.1978166,0,0,0,0.1978166,0,0,0,0,0.208228,0.1978166,0,0,0,4.553689,0,0.208228,-0.208228,5.78052,96.34181,0,0.2175983,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,0.3638746,0.3638746,0,0,0,0.3638746,0,0,5.551115E-17,0,0.3830259,0.3638746,0,0,0.2313644,4.345461,0,0.3830259,-0.3830259,5.376776,89.61275,0,0.400262,0,0,4.345461
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,0.3675507,0.3675507,0,0,0,0.3675507,0,0,5.551115E-17,0,0.3868954,0.3675507,0,0,0.6569487,3.962435,0,0.3868954,-0.3868954,4.968952,82.8157,0,0.4043058,0,0,3.962435
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,0.3357794,0.3357794,0,0,0,0.3357794,0,0,0,0,0.353452,0.3357794,0,0,1.086833,3.57554,0,0.353452,-0.353452,4.596381,76.60619,0,0.3693573,0,0,3.57554
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,0.1131636,0.1131636,0,0,0,0.1131636,0,0,1.387779E-17,0,0.1191196,0.1131636,0,0,1.479557,3.222088,0,0.1191196,-0.1191196,4.470818,74.51348,0,0.12448,0,0,3.222088
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.1172613,0.4186991,0.4186991,0,0,0,0.4186991,28.00611,0,0,0.1172613,0.4407358,0.4186991,0,0,1.611912,3.102968,0,0.3234746,-0.3234746,4.129846,68.83063,0,0.460569,0.09380904,0,3.220229
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.263148,0.4290622,0.4290622,0,0,0,0.4290622,61.33096,0,5.551115E-17,0.263148,0.4516444,0.4290622,0,0,1.971328,2.779494,0,0.1884964,-0.1884964,3.931153,65.51909,0,0.4719684,0.2105184,0,3.042641
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.5131692,0.8907229,0.8907229,0,0,0,0.8907229,57.61266,0,1.110223E-16,0.5131692,0.937603,0.8907229,0,0,2.180769,2.590997,0,0.4244338,-0.4244338,3.483761,58.06256,0,0.9797951,0.4105353,0,3.104166
