Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,2.137424,2.137424,0,-1,0,2.137424,0,0,0,0,0,2.24992,2.137424,0,0,0,29.59898,0,2.24992,-2.24992,36.62846,93.91892,0,2.351166,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,3.931693,3.931693,0,-1,0,3.931693,0,0,4.440892E-16,0,0,4.138624,3.931693,0,0,2.499911,27.34906,0,4.138624,-4.138624,32.26596,82.73307,0,4.324862,0,0,27.34906
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,3.971414,3.971414,0,-1,0,3.971414,0,0,0,0,0,4.180436,3.971414,0,0,7.098382,23.21043,0,4.180436,-4.180436,27.8594,71.4342,0,4.368555,0,0,23.21043
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,3.628122,3.628122,0,0,0,3.628122,0,0,0,0,0,3.819076,3.628122,0,0,11.74331,19.03,0,3.819076,-3.819076,23.83374,61.11202,0,3.990934,0,0,19.03
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,1.222742,1.222742,0,0,0,1.222742,0,0,2.220446E-16,0,0,1.287097,1.222742,0,0,15.98673,15.21092,0,1.287097,-1.287097,22.47702,57.63326,0,1.345016,0,0,15.21092
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7466863,3.360814,3.360814,0,0,0,3.360814,22.21742,0,4.440892E-16,0,0.7466863,3.537699,3.360814,0,0,17.41684,13.92383,0,2.791013,-2.791013,19.53503,50.08972,0,3.696896,0.597349,0,14.67051
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.675651,3.443997,3.443997,0,0,0,3.443997,48.65424,0,0,0,1.675651,3.62526,3.443997,0,0,20.51796,11.13281,0,1.949609,-1.949609,17.47996,44.82033,0,3.788397,1.340521,0,12.80846
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.267714,7.149656,7.149656,0,-1,0,7.149656,45.70449,0,8.881784E-16,0,3.267714,7.525953,7.149656,0,0,22.68419,9.183204,0,4.258239,-4.258239,12.99138,33.31117,0,7.864621,2.614171,0,12.45092
