Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,24.55909,24.55909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,24.55909,24.55909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,23.67062,23.67062,0.4377692,0.4377692,0,0,0,0.4377692,0,0,5.551115E-17,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.06478618,23.26703,22.85439,0.8052564,0.8052564,0,0,0,0.8052564,8.045411,0,1.110223E-16,0.06478618,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.7828521,-0.7828521,12.68909,90.6362,0,0.885782,0.05182894,0,10.22925
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1638332,23.06599,22.02372,0.8133916,0.8133916,0,0,0,0.8133916,20.14198,0,0,0.1638332,0.8562017,0.8133916,0,0,1.381846,9.381613,0,0.6923685,-0.6923685,11.95927,85.42321,0,0.8947308,0.1310666,0,9.545445
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2389721,22.79037,21.2725,0.7430815,0.7430815,0,0,0,0.7430815,32.15961,0,0,0.2389721,0.7821911,0.7430815,0,0,2.151145,8.689244,0,0.543219,-0.543219,11.38667,81.33319,0,0.8173897,0.1911777,0,8.928216
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4863845,23.69184,20.58629,0.2504317,0.2504317,0,0,0,0.2504317,194.2184,0,0,0.4863845,0.2636123,0.2504317,0,0,2.754721,8.146025,0.2227722,0,0.2227722,11.59801,82.84277,0,0.2754749,0.3891076,0,8.632409
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.6123069,23.78281,19.87119,0.7671126,0.7671126,0,0,0,0.7671126,79.81969,0,0,0.6123069,0.807487,0.7671126,0,0,2.531949,8.34652,0,0.1951801,-0.1951801,11.39227,81.37321,0,0.8438239,0.4898455,0,8.958827
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6485671,25.28612,21.10637,0.7860993,0.7860993,0,0,0,0.7860993,82.50448,0,0,0.6485671,0.8274729,0.7860993,0,0,2.748816,8.15134,0,0.1789058,-0.1789058,11.20369,80.02619,0,0.8647092,0.5188537,0,8.799907
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.9158341,30.33684,24.25571,1.631923,1.631923,0,0,0,1.631923,56.11992,0,2.220446E-16,0.9158341,1.717814,1.631923,0,0,2.9476,7.972434,0,0.8019799,-0.8019799,10.35833,73.98791,0,1.795116,0.7326673,0,8.888268
