Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,35.3273,35.3273,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,35.3273,35.3273,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,34.04928,34.04928,0.4377692,0.4377692,0,-1,0,0.4377692,0,0,5.551115E-17,0,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.0615669,33.2913,32.87517,0.8052564,0.8052564,0,-1,0,0.8052564,7.645628,0,2.220446E-16,0,0.0615669,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.7860714,-0.7860714,12.6857,90.61196,0,0.885782,0.04925352,0,10.22603
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1559917,32.73107,31.68027,0.8133916,0.8133916,0,-1,0,0.8133916,19.17794,0,0,0,0.1559917,0.8562017,0.8133916,0,0,1.385423,9.378393,0,0.70021,-0.70021,11.94761,85.33993,0,0.8947308,0.1247934,0,9.534385
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2279351,32.12953,30.59967,0.7430815,0.7430815,0,0,0,0.7430815,30.6743,1.110223E-16,0,0,0.2279351,0.7821911,0.7430815,0,0,2.163435,8.678184,0,0.554256,-0.554256,11.36338,81.16682,0,0.8173897,0.182348,0,8.906118
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4645185,32.74188,29.61259,0.2504317,0.2504317,0,0,0,0.2504317,185.4871,0,0,0,0.4645185,0.2636123,0.2504317,0,0,2.779274,8.123927,0.2009062,0,0.2009062,11.55397,82.52821,0,0.2754749,0.3716148,0,8.588446
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.5857059,32.52446,28.58394,0.7671126,0.7671126,0,0,0,0.7671126,76.35201,0,0,0,0.5857059,0.807487,0.7671126,0,0,2.578368,8.304743,0,0.2217811,-0.2217811,11.3202,80.85838,0,0.8438239,0.4685647,0,8.890449
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6184075,34.57321,30.3607,0.7860993,0.7860993,0,0,0,0.7860993,78.66786,0,0,0,0.6184075,0.8274729,0.7860993,0,0,2.824792,8.082962,0,0.2090654,-0.2090654,11.09982,79.28428,0,0.8647092,0.494726,0,8.701369
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.8655415,41.02666,34.8909,1.631923,1.631923,0,-1,0,1.631923,53.03812,0,2.220446E-16,0,0.8655415,1.717814,1.631923,0,0,3.057086,7.873896,0,0.8522725,-0.8522725,10.20145,72.86733,0,1.795116,0.6924332,0,8.739438
1/1/2007 10:00:00 AM,0.0271396,52.2438,-152.504,28.91588,0.0220855,0.0915959,40.1813,39.5354,0.4912224,0.4912224,0,-1,0,0.4912224,18.64652,0,5.551115E-17,0,0.0915959,0.5170763,0.4912224,0,0,4.004056,7.021624,0,0.4254804,-0.4254804,9.752952,69.6638,0,0.5403447,0.07327672,0,7.11322
1/1/2007 11:00:00 AM,0.01236893,54.40896,-175.4185,23.26789,0.01004075,0.04083188,43.77827,43.48375,1.976774,1.976774,0,-1,0,1.976774,2.065581,0,4.440892E-16,0,0.04083188,2.080815,1.976774,0,0,4.476812,6.596143,0,2.039983,-2.039983,7.60262,54.30432,0,2.174452,0.0326655,0,6.636975
1/1/2007 12:00:00 PM,0.178318,53.43244,161.1098,25.92141,0.1472996,0.5735222,51.48955,47.14116,1.714993,1.714993,0,-1,0,1.714993,33.44166,0,2.220446E-16,0,0.5735222,1.805256,1.714993,0,0,6.74346,4.55616,0,1.231734,-1.231734,6.304258,45.03033,0,1.886492,0.4588177,0,5.129682
1/1/2007 1:00:00 PM,0.1554301,49.56982,139.74,35.03278,0.1281351,0.4904355,54.43456,50.64272,1.302067,1.302067,0,-1,0,1.302067,37.66591,0,0,0,0.4904355,1.370597,1.302067,0,0,8.112053,3.324426,0,0.8801617,-0.8801617,5.376487,38.4034,0,1.432274,0.3923484,0,3.814862
1/1/2007 2:00:00 PM,0.06454479,43.6441,121.5346,46.96489,0.05276601,0.2020064,54.39652,52.83509,0.7909791,0.7909791,0,-1,0,0.7909791,25.53877,0,1.110223E-16,0,0.2020064,0.8326095,0.7909791,0,0,9.090011,2.444265,0,0.6306032,-0.6306032,4.711772,33.65545,0,0.870077,0.1616051,0,2.646271
1/1/2007 3:00:00 PM,0.03261233,36.50797,106.0586,60.02935,0.02656367,0.1015995,54.55639,53.77023,0,0,0,-1,0,0,0,0,0,0,0.1015995,0,0,0,0,9.790681,1.813661,0.1015995,0,0.1015995,4.808158,34.34392,0,0,0.08127961,0,1.915261
1/1/2007 4:00:00 PM,0.1000275,28.81356,92.42928,73.58352,0.08173659,0.3079601,57.09829,54.67419,1.057531,1.057531,0,-1,0,1.057531,29.12068,0,0,0,0.3079601,1.11319,1.057531,0,0,9.689081,1.905101,0,0.8052301,-0.8052301,3.959371,28.28117,0,1.163284,0.2463681,0,2.213061
1/1/2007 5:00:00 PM,0.08188617,21.03604,79.84824,87.33976,0.06630111,0.2519568,55.65108,53.6871,0,0,0,-1,0,0,0,0,0,0,0.2519568,0,0,0,0,10.58378,1.099871,0.2519568,0,0.2519568,4.198399,29.9885,0,0,0.2015654,0,1.351828
1/1/2007 6:00:00 PM,0.03952774,13.55032,67.70203,101.1255,0.03199911,0.1245804,51.50425,50.5596,1.270298,1.270298,0,-1,0,1.270298,9.807177,0,0,0.1133572,0.1245804,1.337156,1.270298,0,0,10.33182,1.326632,0,1.212575,-1.212575,2.920232,20.85876,0,1.397328,0.0996643,0,1.451212
1/1/2007 7:00:00 PM,0.03190922,6.689501,55.53901,114.7832,0.02570842,0.1018998,48.3657,47.60873,1.756764,0.2051585,0,-1,0,0.2051585,49.66883,0,1.551606,1.804726,0.1018998,0.2159563,0.2051585,0,0,11.67913,0.1140565,0,0.1140565,-0.1140565,2.800006,20,0,1.932441,0.08151983,0,0.2159563
1/1/2007 8:00:00 PM,0.006506507,0.7765003,43.04588,128.0866,0.005220942,0.02104238,45.39307,45.23972,2.450536,0.01999026,0,-1,0,0.01999026,105.2632,0,2.430545,2.691591,0.02104238,0.02104238,0.01999026,0,0,11.80586,0,0,0,0,2.800006,20,0,2.695589,0.0168339,0,0.02104238
1/1/2007 9:00:00 PM,0,0,30.05116,90,0,0,42.93306,42.93306,2.896399,0,0,-1,0,0,0,0,2.896399,3.186039,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,3.186039,0,0,0
1/1/2007 10:00:00 PM,0,0,16.54624,90,0,0,40.56405,40.56405,0.03551587,0,0,-1,0,0,0,0,0.03551587,0.03906746,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0.03906746,0,0,0
1/1/2007 11:00:00 PM,0,0,2.692489,90,0,0,38.48598,38.48598,0.1473111,0,0,-1,0,0,0,0,0.1473111,0.1620422,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0.1620422,0,0,0
1/2/2007 12:00:00 AM,0,0,-11.12728,90,0,0,36.90664,36.90664,0.4505289,0,0,-1,0,0,0,0,0.4505289,0.4955819,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0.4955819,0,0,0
1/2/2007 1:00:00 AM,0,0,-24.80699,90,0,0,35.3273,35.3273,0.1857736,0,0,-1,0,0,0,0,0.1857736,0.2043509,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0.2043509,0,0,0
1/2/2007 2:00:00 AM,0.002014032,0,-38.01942,90,0,0,34.01811,34.01811,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,11.80586,0,0,0,0,2.800006,20,0,0,0,0,0
1/2/2007 3:00:00 AM,0.09946286,4.163553,-50.70483,120.0994,0.007543397,0.03248986,33.0633,32.844,0.6550365,0.03086537,0,-1,0,0.03086537,105.2632,0,0.6241711,0.7143671,0.03248986,0.03248986,0.03086537,0,0,11.80586,0,0,0,0,2.800006,20,0,0.7205402,0.02599189,0,0.03248986
1/2/2007 4:00:00 AM,0.1536184,10.69225,-62.97343,106.5377,0.0492601,0.2121464,33.08119,31.6491,0,0,0,-1,0,0,0,0,0,0,0.2121464,0,0,0,0,11.80586,0,0.2121464,0,0.2121464,3.001265,21.43757,0,0,0.1697171,0,0.2121464
1/2/2007 5:00:00 AM,0.2653549,17.97265,-75.08488,92.77404,0.07313031,0.3155316,32.72508,30.59967,0.1065932,0.1065932,0,0,0,0.1065932,296.0146,0,0,0,0.3155316,0.1122034,0.1065932,0,0,11.59371,0.1909318,0.2033282,0,0.2033282,3.19416,22.81538,0,0.1172526,0.2524253,0,0.5064633
1/2/2007 6:00:00 AM,0.2743202,25.67762,-87.43513,78.98042,0.2027881,0.8623356,35.49921,29.59181,0,0,0,0,0,0,0,0,0,0,0.8623356,0,0,0,0,11.39039,0.3739271,0.8623356,0,0.8623356,4.012243,28.65882,0,0,0.6898685,0,1.236263
1/2/2007 7:00:00 AM,0.3225481,33.45384,-100.5696,65.31339,0.2710893,1.146894,36.46663,28.56316,0.5014437,0.5014437,0,0,0,0.5014437,228.7184,0,0,0,1.146894,0.5278355,0.5014437,0,0,10.52805,1.150029,0.6190587,0,0.6190587,4.599534,32.85374,0,0.5515881,0.9175154,0,2.296923
1/2/2007 8:00:00 AM,0.4434687,40.87403,-115.2132,51.99736,0.4054596,1.663142,42.20723,30.32953,0.332006,0.332006,0,0,0,0.332006,500.9374,0,0,0,1.663142,0.34948,0.332006,0,0,9.908991,1.707182,1.313662,0,1.313662,5.845783,41.75551,0,0.3652066,1.330514,0,3.370324
1/2/2007 9:00:00 AM,0.6849208,47.36454,-132.2432,39.48629,0.7273843,2.751647,56.42003,34.85973,0.3914788,0.3914788,0,-1,0,0.3914788,702.8854,0,0,0,2.751647,0.4120829,0.3914788,0,0,8.595329,2.889478,2.339564,0,2.339564,8.065289,57.60909,0,0.4306267,2.201318,0,5.641125
1/2/2007 10:00:00 AM,1.086609,52.14495,-152.3724,28.92479,1.24817,4.142248,77.10975,39.48345,0,0,0,-1,0,0,0,0,0,0,4.142248,0,0,0,0,6.255764,4.995086,4.142248,0,4.142248,11.99497,85.67818,0,0,3.313798,0,9.137334
1/2/2007 11:00:00 AM,1.346382,54.32999,-175.2465,23.20781,0.9959272,3.389108,73.3526,43.42141,0,0,0,-1,0,0,0,1.275591,0,0,3.389108,0,0,0,0,2.113517,8.723109,2.113517,0,2.113517,14.00003,100,0,0,2.711287,0,12.11222
1/2/2007 12:00:00 PM,1.368729,53.37833,161.3036,25.80655,0.9763385,3.253577,76.49611,47.07882,1.062825,1.062825,0,-1,0,1.062825,306.1252,2.134813,0,0,3.253577,1.118764,1.062825,0,0,0,10.62527,0,0,0,14.00003,100,0,1.169108,2.602862,0,13.87885
1/2/2007 1:00:00 PM,1.172691,49.53854,139.9307,34.90525,0.892859,2.955187,77.50436,50.58038,1.931226,1.931226,0,-1,0,1.931226,153.0213,0.9223169,0,0,2.955187,2.03287,1.931226,0,0,0,10.62527,0,0,0,14.00003,100,0,2.124349,2.364149,0,13.58046
1/2/2007 2:00:00 PM,1.247033,43.62902,121.7096,46.84013,0.7511669,2.521399,75.41698,52.80392,1.866332,1.866332,0,-1,0,1.866332,135.0992,0.5568389,0,0,2.521399,1.96456,1.866332,0,0,0,10.62527,0,0,0,14.00003,100,0,2.052965,2.017119,0,13.14667
1/2/2007 3:00:00 PM,0.8786822,36.50204,106.2171,59.91049,0.5608947,1.943884,70.55775,53.73906,0.4948106,0.4948106,0,-1,0,0.4948106,392.8542,1.423031,0,0,1.943884,0.5208532,0.4948106,0,0,0,10.62527,0,0,0,14.00003,100,0,0.5442916,1.555107,0,12.56916
