Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,32.49356,32.49356,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,32.49356,32.49356,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,31.31805,31.31805,0.4377692,0.4377692,0,-1,0,0.4377692,0,0,5.551115E-17,0,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.06241408,30.65334,30.23812,0.8052564,0.8052564,0,-1,0,0.8052564,7.750834,0,1.110223E-16,0,0.06241408,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.7852242,-0.7852242,12.68659,90.61834,0,0.885782,0.04993127,0,10.22688
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1580553,30.18763,29.13908,0.8133916,0.8133916,0,-1,0,0.8133916,19.43163,0,1.110223E-16,0,0.1580553,0.8562017,0.8133916,0,0,1.384482,9.37924,0,0.6981465,-0.6981465,11.95068,85.36185,0,0.8947308,0.1264442,0,9.537295
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2308396,29.67186,28.14515,0.7430815,0.7430815,0,0,0,0.7430815,31.06517,0,0,0,0.2308396,0.7821911,0.7430815,0,0,2.1602,8.681094,0,0.5513515,-0.5513515,11.36951,81.2106,0,0.8173897,0.1846716,0,8.911934
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4702727,30.36029,27.23725,0.2504317,0.2504317,0,0,0,0.2504317,187.7848,0,0,0,0.4702727,0.2636123,0.2504317,0,0,2.772813,8.129743,0.2066604,0,0.2066604,11.56556,82.61099,0,0.2754749,0.3762182,0,8.600015
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.5927061,30.22402,26.29111,0.7671126,0.7671126,0,0,0,0.7671126,77.26456,0,0,0,0.5927061,0.807487,0.7671126,0,0,2.566153,8.315737,0,0.2147808,-0.2147808,11.33916,80.99386,0,0.8438239,0.4741649,0,8.908442
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6263442,32.12924,27.92535,0.7860993,0.7860993,0,0,0,0.7860993,79.6775,0,0,0,0.6263442,0.8274729,0.7860993,0,0,2.804798,8.100956,0,0.2011287,-0.2011287,11.12715,79.47952,0,0.8647092,0.5010754,0,8.727301
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.8787764,38.21355,32.09217,1.631923,1.631923,0,-1,0,1.631923,53.84912,0,2.220446E-16,0,0.8787764,1.717814,1.631923,0,0,3.028274,7.899827,0,0.8390376,-0.8390376,10.24273,73.16222,0,1.795116,0.7030211,0,8.778604
1/1/2007 10:00:00 AM,0.0271396,52.2438,-152.504,28.91588,0.0220855,0.09316843,37.0083,36.36412,0.4912224,0.4912224,0,-1,0,0.4912224,18.96665,0,5.551115E-17,0,0.09316843,0.5170763,0.4912224,0,0,3.960538,7.06079,0,0.4239078,-0.4239078,9.795894,69.97053,0,0.5403447,0.07453474,0,7.153958
1/1/2007 11:00:00 AM,0.01236893,54.40896,-175.4185,23.26789,0.01004075,0.04161797,40.28942,39.99575,1.976774,1.976774,0,-1,0,1.976774,2.105347,0,4.440892E-16,0,0.04161797,2.080815,1.976774,0,0,4.431547,6.636882,0,2.039197,-2.039197,7.64639,54.61697,0,2.174452,0.03329437,0,6.6785
1/1/2007 12:00:00 PM,0.178318,53.43244,161.1098,25.92141,0.1472996,0.5860661,47.69455,43.35979,1.714993,1.714993,0,-1,0,1.714993,34.17309,0,0,0,0.5860661,1.805256,1.714993,0,0,6.697322,4.597684,0,1.21919,-1.21919,6.361252,45.43742,0,1.886492,0.4688529,0,5.183751
1/1/2007 1:00:00 PM,0.1554301,49.56982,139.74,35.03278,0.1281351,0.5021525,50.35958,46.58047,1.302067,1.302067,0,-1,0,1.302067,38.56578,0,0,0,0.5021525,1.370597,1.302067,0,0,8.051977,3.378495,0,0.8684447,-0.8684447,5.445831,38.89871,0,1.432274,0.401722,0,3.880647
