Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,-11.22315,90,0,0,31.36006,31.36006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 1:00:00 AM,0,0,-24.89048,90,0,0,31.36006,31.36006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62527,0,0,0,14.00003,100,0,0,0,0,10.62527
1/1/2007 2:00:00 AM,0.002727411,0,-38.09077,90,0,0,30.22556,30.22556,0.4377692,0.4377692,0,0,0,0.4377692,0,0,5.551115E-17,0,0.4608097,0.4377692,0,0,0,10.62527,0,0.4608097,-0.4608097,13.51429,96.53046,0,0.4815461,0,0,10.62527
1/1/2007 3:00:00 AM,0.01772945,4.275784,-50.76572,119.9805,0.01431142,0.06275295,29.59815,29.18331,0.8052564,0.8052564,0,0,0,0.8052564,7.792916,0,1.110223E-16,0.06275295,0.8476382,0.8052564,0,0,0.5120108,10.16446,0,0.7848853,-0.7848853,12.68695,90.6209,0,0.885782,0.05020236,0,10.22722
1/1/2007 4:00:00 AM,0.04479645,10.80872,-63.02651,106.4254,0.0361551,0.1588807,29.17025,28.1226,0.8133916,0.8133916,0,0,0,0.8133916,19.53311,0,1.110223E-16,0.1588807,0.8562017,0.8133916,0,0,1.384106,9.37958,0,0.697321,-0.697321,11.95191,85.37061,0,0.8947308,0.1271046,0,9.53846
1/1/2007 5:00:00 AM,0.06516529,18.09158,-75.13351,92.66881,0.05266505,0.2320013,28.68879,27.16335,0.7430815,0.7430815,0,0,0,0.7430815,31.22152,1.110223E-16,0,0.2320013,0.7821911,0.7430815,0,0,2.158907,8.682259,0,0.5501897,-0.5501897,11.37196,81.22811,0,0.8173897,0.1856011,0,8.91426
1/1/2007 6:00:00 AM,0.1321697,25.79755,-87.48353,78.88321,0.1076702,0.4725744,29.40766,26.28711,0.2504317,0.2504317,0,0,0,0.2504317,188.7039,0,0,0.4725744,0.2636123,0.2504317,0,0,2.770229,8.132069,0.2089621,0,0.2089621,11.5702,82.6441,0,0.2754749,0.3780595,0,8.604643
1/1/2007 7:00:00 AM,0.1649904,33.57328,-100.6235,65.2262,0.1356067,0.5955063,29.30385,25.37398,0.7671126,0.7671126,0,0,0,0.7671126,77.62958,0,0,0.5955063,0.807487,0.7671126,0,0,2.561266,8.320134,0,0.2119807,-0.2119807,11.34675,81.04805,0,0.8438239,0.476405,0,8.915641
1/1/2007 8:00:00 AM,0.1754341,40.99095,-115.2809,51.92427,0.1447184,0.6295189,31.15165,26.95121,0.7860993,0.7860993,0,0,0,0.7860993,80.08135,0,1.110223E-16,0.6295189,0.8274729,0.7860993,0,0,2.796801,8.108153,0,0.197954,-0.197954,11.13809,79.55762,0,0.8647092,0.5036151,0,8.737673
1/1/2007 9:00:00 AM,0.2518996,47.47544,-132.3365,39.4359,0.2096574,0.8840703,37.08831,30.97267,1.631923,1.631923,0,0,0,1.631923,54.17352,0,2.220446E-16,0.8840703,1.717814,1.631923,0,0,3.016749,7.9102,0,0.8337436,-0.8337436,10.25924,73.28017,0,1.795116,0.7072563,0,8.79427
