Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,2.048364,2.048364,0,0,0,2.048364,0,0,0,0,0,2.156173,2.048364,0,0,0,29.59898,0,2.156173,-2.156173,36.72727,94.1723,0,2.253201,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,3.767873,3.767873,0,0,0,3.767873,0,0,4.440892E-16,0,0,3.966182,3.767873,0,0,2.395748,27.4428,0,3.966182,-3.966182,32.54655,83.45252,0,4.14466,0,0,27.4428
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,3.805938,3.805938,0,0,0,3.805938,0,0,4.440892E-16,0,0,4.006251,3.805938,0,0,6.802616,23.47662,0,4.006251,-4.006251,28.32359,72.62444,0,4.186532,0,0,23.47662
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,3.47695,3.47695,0,0,0,3.47695,0,0,4.440892E-16,0,0,3.659948,3.47695,0,0,11.25401,19.47037,0,3.659948,-3.659948,24.46567,62.73235,0,3.824646,0,0,19.47037
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,1.171794,1.171794,0,0,0,1.171794,0,0,2.220446E-16,0,0,1.233468,1.171794,0,0,15.32061,15.81042,0,1.233468,-1.233468,23.16548,59.39854,0,1.288974,0,0,15.81042
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7466863,3.22078,3.22078,0,0,0,3.22078,23.1834,0,4.440892E-16,0,0.7466863,3.390295,3.22078,0,0,16.69113,14.57696,0,2.643609,-2.643609,20.37887,52.25341,0,3.542858,0.597349,0,15.32364
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.675651,3.300497,3.300497,0,0,0,3.300497,50.76965,0,4.440892E-16,0,1.675651,3.474208,3.300497,0,0,19.62848,11.93335,0,1.798557,-1.798557,18.48302,47.39227,0,3.630547,1.340521,0,13.609
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.267714,6.851753,6.851753,0,0,0,6.851753,47.69165,0,0,0,3.267714,7.212372,6.851753,0,0,21.62687,10.13479,0,3.944658,-3.944658,14.32499,36.73067,0,7.536929,2.614171,0,13.40251
