Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,31.92681,31.92681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,31.92681,31.92681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,30.77181,30.77181,0.1648472,0.1648472,0,0,0,0.1648472,0,0,2.775558E-17,0,0.1735233,0.1648472,0,0,0,4.553689,0,0.1735233,-0.1735233,5.817102,96.95152,0,0.1813319,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,29.71071,29.71071,0.3032288,0.3032288,0,0,0,0.3032288,0,0,5.551115E-17,0,0.3191882,0.3032288,0,0,0.1928037,4.380166,0,0.3191882,-0.3191882,5.480649,91.34396,0,0.3335517,0,0,4.380166
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,28.63084,28.63084,0.3062922,0.3062922,0,0,0,0.3062922,0,0,5.551115E-17,0,0.3224129,0.3062922,0,0,0.5474573,4.060977,0,0.3224129,-0.3224129,5.140795,85.67975,0,0.3369215,0,0,4.060977
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,27.65425,27.65425,0.2798162,0.2798162,0,0,0,0.2798162,0,0,0,0,0.2945433,0.2798162,0,0,0.9056938,3.738564,0,0.2945433,-0.2945433,4.830319,80.50517,0,0.3077978,0,0,3.738564
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,26.76218,26.76218,0.09430302,0.09430302,0,0,0,0.09430302,0,0,1.387779E-17,0,0.09926634,0.09430302,0,0,1.232964,3.444021,0,0.09926634,-0.09926634,4.725684,78.76124,0,0.1037333,0,0,3.444021
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.1156578,27.73487,25.83255,0.3489159,0.3489159,0,0,0,0.3489159,33.14777,0,5.551115E-17,0.1156578,0.3672799,0.3489159,0,0,1.34326,3.344755,0,0.2516221,-0.2516221,4.460451,74.3407,0,0.3838075,0.09252626,0,3.460413
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.2543041,31.72164,27.43828,0.3575518,0.3575518,0,0,0,0.3575518,71.12369,5.551115E-17,0,0.2543041,0.3763703,0.3575518,0,0,1.62284,3.093133,0,0.1220663,-0.1220663,4.331781,72.19621,0,0.393307,0.2034432,0,3.347437
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.4748274,39.94311,31.53242,0.742269,0.742269,0,0,0,0.742269,63.96972,0,1.110223E-16,0.4748274,0.7813358,0.742269,0,0,1.758469,2.971066,0,0.3065084,-0.3065084,4.008693,66.81142,0,0.816496,0.379862,0,3.445894
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.1170684,37.7758,35.72986,0.2234291,0.2234291,0,0,0,0.2234291,52.39621,0,0,0.1170684,0.2351886,0.2234291,0,0,2.099034,2.664558,0,0.1181202,-0.1181202,3.884184,64.73627,0,0.245772,0.09365472,0,2.781626
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.09311049,40.95792,39.29815,0.8991222,0.8991222,0,0,0,0.8991222,10.35571,0,1.110223E-16,0.09311049,0.9464445,0.8991222,0,0,2.230279,2.546438,0,0.853334,-0.853334,2.984691,49.74475,0,0.9890345,0.07448839,0,2.639549
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,0.4762986,51.70098,42.60351,0.7800528,0.7800528,0,0,0,0.7800528,61.0598,0,0,0.4762986,0.8211082,0.7800528,0,0,3.178428,1.693104,0,0.3448096,-0.3448096,2.62123,43.68707,0,0.858058,0.3810389,0,2.169403
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,0.4156818,53.82004,45.76802,0.5922363,0.5922363,0,0,0,0.5922363,70.18851,0,0,0.4156818,0.6234066,0.5922363,0,0,3.561549,1.348294,0,0.2077248,-0.2077248,2.402268,40.03773,0,0.6514599,0.3325455,0,1.763976
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,0.1788164,51.1525,47.74936,0.3597714,0.3597714,0,0,0,0.3597714,49.70278,0,0,0.1788164,0.3787067,0.3597714,0,0,3.792355,1.14057,0,0.1998903,-0.1998903,2.191566,36.52602,0,0.3957485,0.1430531,0,1.319386
