Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,AC Primary Load,AC Primary Load Served,Generic Medium Genset (size-your-own) Power Output,Generic Medium Genset (size-your-own) Operating Status,Generic Medium Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59898,0,0,0,39.00008,100,0,0,0,0,29.59898
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,1.870246,1.870246,0,0,0,1.870246,0,0,0,0,1.96868,1.870246,0,0,0,29.59898,0,1.96868,-1.96868,36.92491,94.67906,0,2.05727,0,0,29.59898
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,3.440231,3.440231,0,0,0,3.440231,0,0,4.440892E-16,0,3.621296,3.440231,0,0,2.187422,27.6303,0,3.621296,-3.621296,33.10773,84.89143,0,3.784255,0,0,27.6303
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,3.474987,3.474987,0,0,0,3.474987,0,0,4.440892E-16,0,3.657881,3.474987,0,0,6.211084,24.009,0,3.657881,-3.657881,29.25198,75.00493,0,3.822486,0,0,24.009
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,3.174607,3.174607,0,0,0,3.174607,0,0,4.440892E-16,0,3.341691,3.174607,0,0,10.2754,20.35112,0,3.341691,-3.341691,25.72953,65.97301,0,3.492068,0,0,20.35112
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,1.069899,1.069899,0,0,0,1.069899,0,0,2.220446E-16,0,1.126209,1.069899,0,0,13.98839,17.00943,0,1.126209,-1.126209,24.5424,62.9291,0,1.176889,0,0,17.00943
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.7466863,2.940712,2.940712,0,0,0,2.940712,25.39134,0,0,0.7466863,3.095487,2.940712,0,0,15.23973,15.88322,0,2.3488,-2.3488,22.06655,56.58078,0,3.234784,0.597349,0,16.62991
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,1.675651,3.013497,3.013497,0,0,0,3.013497,55.60485,0,4.440892E-16,1.675651,3.172103,3.013497,0,0,17.84951,13.53442,0,1.496452,-1.496452,20.48915,52.53617,0,3.314847,1.340521,0,15.21007
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,3.267714,6.255949,6.255949,0,0,0,6.255949,52.23371,0,0,3.267714,6.585209,6.255949,0,0,19.51223,12.03797,0,3.317495,-3.317495,16.9922,43.56966,0,6.881544,2.614171,0,15.30568
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.7963266,1.883092,1.883092,0,0,0,1.883092,42.28823,0,0,0.7963266,1.982203,1.883092,0,0,23.19834,8.720472,0,1.185876,-1.185876,15.74218,40.36448,0,2.071402,0.6370612,0,9.516799
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.6443101,7.577929,7.577929,3,0,1.095,7.577929,8.502456,0,0,0.6443101,4.818873,4.577929,0,0,24.51598,7.534596,0,4.174563,-4.174563,11.3418,29.08148,0,8.335723,0.5154481,12,8.178906
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,3.500231,6.574395,6.574395,12,0,3.372,6.574395,53.24035,0,0,3.500231,0,0,5.425605,5.154325,29.15438,3.360033,8.654555,0,8.654555,19.55223,50.13383,0.284238,7.231835,2.800185,12,6.860264
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,3.092585,4.991452,4.991452,12,0,3.372,4.991452,61.95762,0,0,3.092585,0,0,7.008548,6.658121,20.49983,11.14913,9.750706,0,9.750706,28.80256,73.85258,0.2711156,5.490597,2.474068,12,14.24172
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,1.309943,3.032204,3.032204,11.37306,0,3.213385,3.032204,43.20101,0,0,1.309943,0,0,8.340858,7.923815,10.74912,19.92477,9.233758,0,9.233758,37.56248,96.31385,0.265701,3.335424,1.047954,12,21.23471
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,0.7423225,0,0,0,0,0,0,0,0,0,0.7423225,0,0,0,0,1.515364,28.23515,0.7423225,0,0.7423225,38.2667,98.11956,0.2587515,0,0.593858,0,28.97747
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,1.46379,4.054025,4.054025,0,0,0,4.054025,36.10708,0,8.881784E-16,1.46379,4.267395,4.054025,0,0,0.7730419,28.90324,0,2.803605,-2.803605,35.31145,90.54199,0.2587515,4.459427,1.171032,0,30.36703
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,0.7700023,0,0,0,0,0,0,0,0,0,0.7700023,0,0,0,0,3.888158,26.09964,0.7700023,0,0.7700023,36.04193,92.41503,0.2519169,0,0.6160018,0,26.86964
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,4.243912,4.243912,0,0,0,4.243912,0,0,0,0,4.467276,4.243912,0,0,3.118156,26.79264,0,4.467276,-4.467276,31.33301,80.3409,0.2519169,4.668303,0,0,26.79264
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,5.869137,5.869137,0,0,0,5.869137,0,0,8.881784E-16,0,6.178039,5.869137,0,0,8.081796,22.32536,0,6.178039,-6.178039,24.82079,63.64292,0.2519169,6.456051,0,0,22.32536
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,8.186943,8.186943,12,0,3.372,8.186943,0,0,0,0,0,0,3.813057,3.622404,14.94628,16.14732,3.622404,0,3.622404,28.2573,72.45448,0.2567789,9.005637,0,12,16.14732
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,9.676519,9.676519,12,0,3.372,9.676519,0,0,0,0,0,0,2.323481,2.207307,11.32388,19.40749,2.207307,0,2.207307,30.35134,77.82379,0.2592479,10.64417,0,12,19.40749
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,0.1517316,0.1517316,8.951732,0,2.600788,0.1517316,0,0,0,0,0,0,8.8,8.36,9.116572,21.39406,8.36,0,8.36,38.28233,98.15962,0.2478449,0.1669048,0,12,21.39406
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,0.6293454,0.6293454,0,0,0,0.6293454,0,0,1.110223E-16,0,0.6624688,0.6293454,0,0,0.7565723,28.91806,0,0.6624688,-0.6624688,37.58403,96.36911,0.2478449,0.6922799,0,0,28.91806
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,1.924758,1.924758,0,0,0,1.924758,0,0,2.220446E-16,0,2.026062,1.924758,0,0,1.492649,28.25559,0,2.026062,-2.026062,35.44837,90.89307,0.2478449,2.117234,0,0,28.25559
1/2/2007 1:00:00 AM,0,0,-40.56551,90,0,0,0.7936653,0.7936653,0,0,0,0.7936653,0,0,1.110223E-16,0,0.8354372,0.7936653,0,0,3.743828,26.22953,0,0.8354372,-0.8354372,34.56774,88.63506,0.2478449,0.8730319,0,0,26.22953
1/2/2007 2:00:00 AM,0,0,-59.2364,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.672091,25.3941,0,0,0,34.56774,88.63506,0.2478449,0,0,0,25.3941
1/2/2007 3:00:00 AM,0,0,-65.97112,90,0,0,2.79846,2.79846,0,0,0,2.79846,0,0,4.440892E-16,0,2.945747,2.79846,0,0,4.672091,25.3941,0,2.945747,-2.945747,31.46265,80.67331,0.2478449,3.078305,0,0,25.3941
1/2/2007 4:00:00 AM,0,0,-68.37815,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.945144,22.44835,0,0,0,31.46265,80.67331,0.2478449,0,0,0,22.44835
1/2/2007 5:00:00 AM,0,0,-68.6517,90,0,0,0.4553897,0.4553897,0,0,0,0.4553897,0,0,0,0,0.4793575,0.4553897,0,0,7.945144,22.44835,0,0.4793575,-0.4793575,30.95737,79.3777,0.2478449,0.5009286,0,0,22.44835
1/2/2007 6:00:00 AM,0.00108274,0,-67.47298,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.477763,21.96899,0,0,0,30.95737,79.3777,0.2478449,0,0,0,21.96899
