Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Generic flat plate PV Cell Temperature,Ambient Temperature,AC Primary Load,AC Primary Load Served,Generic Small Genset (size-your-own) Power Output,Generic Small Genset (size-your-own) Operating Status,Generic Small Genset (size-your-own) Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Capacity Shortage,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Li-Ion Maximum Charge Power,Generic 1kWh Li-Ion Maximum Discharge Power,Generic 1kWh Li-Ion Charge Power,Generic 1kWh Li-Ion Discharge Power,Generic 1kWh Li-Ion Input Power,Generic 1kWh Li-Ion Energy Content,Generic 1kWh Li-Ion State of Charge,Generic 1kWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/1/2007 12:00:00 AM,0,0,6.329071,90,0,0,23.99234,23.99234,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 1:00:00 AM,0,0,-40.63449,90,0,0,23.99234,23.99234,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.553689,0,0,0,6.000012,100,0,0,0,0,4.553689
1/1/2007 2:00:00 AM,0,0,-59.18059,90,0,0,23.12438,23.12438,0.1648472,0.1648472,0,-1,0,0.1648472,0,0,2.775558E-17,0,0,0.1735233,0.1648472,0,0,0,4.553689,0,0.1735233,-0.1735233,5.817102,96.95152,0,0.1813319,0,0,4.553689
1/1/2007 3:00:00 AM,0,0,-65.89561,90,0,0,22.32699,22.32699,0.3032288,0.3032288,0,-1,0,0.3032288,0,0,5.551115E-17,0,0,0.3191882,0.3032288,0,0,0.1928037,4.380166,0,0.3191882,-0.3191882,5.480649,91.34396,0,0.3335517,0,0,4.380166
1/1/2007 4:00:00 AM,0,0,-68.29882,90,0,0,21.51548,21.51548,0.3062922,0.3062922,0,-1,0,0.3062922,0,0,5.551115E-17,0,0,0.3224129,0.3062922,0,0,0.5474573,4.060977,0,0.3224129,-0.3224129,5.140795,85.67975,0,0.3369215,0,0,4.060977
1/1/2007 5:00:00 AM,0,0,-68.56945,90,0,0,20.7816,20.7816,0.2798162,0.2798162,0,0,0,0.2798162,0,0,0,0,0,0.2945433,0.2798162,0,0,0.9056938,3.738564,0,0.2945433,-0.2945433,4.830319,80.50517,0,0.3077978,0,0,3.738564
1/1/2007 6:00:00 AM,0.0008882491,0,-67.38521,90,0,0,20.11122,20.11122,0.09430302,0.09430302,0,0,0,0.09430302,0,0,1.387779E-17,0,0,0.09926634,0.09430302,0,0,1.232964,3.444021,0,0.09926634,-0.09926634,4.725684,78.76124,0,0.1037333,0,0,3.444021
1/1/2007 7:00:00 AM,0.06397346,8.503396,-64.83955,77.75762,0.06572942,0.1194279,21.30464,19.41262,0.3489159,0.3489159,0,0,0,0.3489159,34.22828,0,5.551115E-17,0,0.1194279,0.3672799,0.3489159,0,0,1.34326,3.344755,0,0.247852,-0.247852,4.464425,74.40693,0,0.3838075,0.09554233,0,3.464183
1/1/2007 8:00:00 AM,0.1468058,21.68848,-60.63478,64.11838,0.1475045,0.2633084,24.87805,20.6193,0.3575518,0.3575518,0,0,0,0.3575518,73.64203,0,0,0,0.2633084,0.3763703,0.3575518,0,0,1.618651,3.096903,0,0.1130619,-0.1130619,4.345247,72.42064,0,0.393307,0.2106467,0,3.360211
1/1/2007 9:00:00 AM,0.2838784,34.18584,-54.00429,50.85844,0.2876509,0.4950766,32.05132,23.69596,0.742269,0.742269,0,-1,0,0.742269,66.69772,0,1.110223E-16,0,0.4950766,0.7813358,0.742269,0,0,1.744275,2.983841,0,0.2862593,-0.2862593,4.043503,67.39159,0,0.816496,0.3960612,0,3.478918
1/1/2007 10:00:00 AM,0.07039502,45.37495,-43.45202,38.46822,0.07009917,0.1226302,28.88099,26.85025,0.2234291,0.2234291,0,0,0,0.2234291,54.8855,0,0,0,0.1226302,0.2351886,0.2234291,0,0,2.062341,2.697582,0,0.1125584,-0.1125584,3.924856,65.41414,0,0.245772,0.09810416,0,2.820212
1/1/2007 11:00:00 AM,0.05697239,53.98555,-26.68318,28.19816,0.05671744,0.09805834,31.178,29.53174,0.8991222,0.8991222,0,0,0,0.8991222,10.90601,0,1.110223E-16,0,0.09805834,0.9464445,0.8991222,0,0,2.187406,2.585023,0,0.8483861,-0.8483861,3.030579,50.50954,0,0.9890345,0.07844667,0,2.683082
1/1/2007 12:00:00 PM,0.3085695,57.85535,-2.905519,23.12783,0.3081189,0.5056187,41.033,32.01566,0.7800528,0.7800528,0,0,0,0.7800528,64.81853,0,0,0,0.5056187,0.8211082,0.7800528,0,0,3.130057,1.736637,0,0.3154895,-0.3154895,2.698024,44.96697,0,0.858058,0.4044949,0,2.242256
1/1/2007 1:00:00 PM,0.2728486,55.35163,21.88712,26.4557,0.2722346,0.4434869,42.36975,34.39372,0.5922363,0.5922363,0,0,0,0.5922363,74.88344,0,0,0,0.4434869,0.6234066,0.5922363,0,0,3.480601,1.421148,0,0.1799197,-0.1799197,2.508372,41.80611,0,0.6514599,0.3547895,0,1.864635
1/1/2007 2:00:00 PM,0.1157476,47.5915,40.32253,35.91159,0.1153119,0.1910567,39.25235,35.88266,0.3597714,0.3597714,0,-1,0,0.3597714,53.10502,0,0,0,0.1910567,0.3787067,0.3597714,0,0,3.680512,1.241228,0,0.18765,-0.18765,2.310571,38.50944,0,0.3957485,0.1528453,0,1.432285
1/1/2007 3:00:00 PM,0.06560741,36.83756,52.05293,47.98082,0.06534529,0.1087503,38.42598,36.51775,0,0,0,-1,0,0,0,0,0,0,0.1087503,0,0,0,0,3.889012,1.053578,0.1087503,0,0.1087503,2.413741,40.22893,0,0,0.08700021,0,1.162328
1/1/2007 4:00:00 PM,0.1289536,24.56311,59.3996,61.10369,0.1288548,0.211599,40.9023,37.13167,0.4810105,0.4810105,0,-1,0,0.4810105,43.99052,0,5.551115E-17,0,0.211599,0.5063269,0.4810105,0,0,3.780262,1.151453,0,0.2947278,-0.2947278,2.10307,35.0511,0,0.5291116,0.1692792,0,1.363052
1/1/2007 5:00:00 PM,0.06745297,11.49752,64.06036,74.68362,0.0677819,0.1127965,38.4407,36.4613,0,0,0,-1,0,0,0,0,0,0,0.1127965,0,0,0,0,4.107737,0.8567254,0.1127965,0,0.1127965,2.210078,36.83456,0,0,0.09023716,0,0.9695218
1/1/2007 6:00:00 PM,0.009087816,0,66.93783,90,0,0,34.33727,34.33727,0.4299139,0.4299139,0,-1,0,0.4299139,0,0,5.551115E-17,0,0,0.452541,0.4299139,0,0,3.994941,0.9582422,0,0.452541,-0.452541,1.733058,28.88425,0,0.4729053,0,0,0.9582422
1/1/2007 7:00:00 PM,0,0,68.42065,90,0,0,32.3332,32.3332,0.5945514,0.4804161,0,-1,0,0.4804161,0,0,0.1141352,0.1735904,0,0.5057012,0.4804161,0,0,4.497764,0.5057012,0,0.5057012,-0.5057012,1.200002,20,0,0.6540065,0,0,0.5057012
1/1/2007 8:00:00 PM,0,0,68.50754,90,0,0,30.7243,30.7243,0.8293481,0,0,-1,0,0,0,0,0.8293481,0.912283,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,0.912283,0,0,0
1/1/2007 9:00:00 PM,0,0,66.69133,90,0,0,29.15775,29.15775,0.9802442,0,0,-1,0,0,0,0,0.9802442,1.078269,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,1.078269,0,0,0
1/1/2007 10:00:00 PM,0,0,61.29293,90,0,0,27.54885,27.54885,0.01337392,0,0,-1,0,0,0,0,0.01337392,0.01471132,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,0.01471132,0,0,0
1/1/2007 11:00:00 PM,0,0,46.66078,90,0,0,26.13753,26.13753,0.05547174,0,0,-1,0,0,0,0,0.05547174,0.06101892,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,0.06101892,0,0,0
1/2/2007 12:00:00 AM,0,0,6.788207,90,0,0,25.06494,25.06494,0.169652,0,0,-1,0,0,0,0,0.169652,0.1866172,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,0.1866172,0,0,0
1/2/2007 1:00:00 AM,0,0,-40.56551,90,0,0,23.99234,23.99234,0.06995523,0,0,-1,0,0,0,0,0.06995523,0.07695076,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,0.07695076,0,0,0
1/2/2007 2:00:00 AM,0,0,-59.2364,90,0,0,23.10321,23.10321,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,0,0,0,0
1/2/2007 3:00:00 AM,0,0,-65.97112,90,0,0,22.30582,22.30582,0.2466618,0,0,-1,0,0,0,0,0.2466618,0.2713279,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,0.2713279,0,0,0
1/2/2007 4:00:00 AM,0,0,-68.37815,90,0,0,21.49431,21.49431,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,5.059654,0,0,0,0,1.200002,20,0,0,0,0,0
1/2/2007 5:00:00 AM,0,0,-68.6517,90,0,0,20.7816,20.7816,0.04013894,0.04013894,1.492771,0,0.4636264,0.04013894,0,0,0,0,0,0,0,1.452632,1.38,5.059654,0,1.38,0,1.38,2.509185,41.81967,0.202236,0.04415284,0,1.7,0
1/2/2007 6:00:00 AM,0.00108274,0,-67.47298,90,0,0,20.09711,20.09711,0,0,1.452632,0,0.4526684,0,0,0,0,0,0,0,0,1.452632,1.38,3.679654,1.242,1.38,0,1.38,3.818368,63.63934,0.2131797,0,0,1.7,1.242
1/2/2007 7:00:00 AM,0.0894334,8.420039,-64.93723,77.85415,0.1004246,0.1815835,22.29164,19.39851,0.2280782,0.2280782,1.68071,0,0.5149338,0.2280782,79.61459,2.220446E-16,0,0,0.1815835,0,0,1.452632,1.38,2.299654,2.484,1.561584,0,1.561584,5.299817,88.3301,0.2237453,0.250886,0.1452668,1.7,2.665584
1/2/2007 8:00:00 AM,0.2576896,21.61751,-60.74889,64.20465,0.2779514,0.486819,28.64869,20.59813,0.1510106,0.1510106,0,0,0,0.1510106,322.374,0,0,0,0.486819,0.1589586,0.1510106,0,0,0.7380708,3.889425,0.3278604,0,0.3278604,5.610852,93.51402,0.2086853,0.1661117,0.3894552,0,4.376244
